,Spanish_Noun,English_Noun,Article,Predicted_Article,Article_Correct,Predicted_Noun,Noun_Correct,Predicted_Noun_Wrong_Article,Noun_Wrong_Article_Correct,Prob_Article,Prob_Noun,Prob_Noun_Wrong_Article,IC_Spanish_Noun,IC_English_Noun,IC_Article,IC_Description,Description
152,jabalí,warthog,el,el,True,animal,False,c,False,0.5234375,0.326171875,0.06103515625,club nocturno,nightclub,el,El lugar donde bailas y bebes de noche es el club nocturno,El lugar donde bailas y bebes de noche es el club nocturno. El cerdo salvaje con colmillos y verrugas es
153,agua,water,el,el,True,agua,True,agua,True,0.83984375,0.9140625,0.49609375,palillos,chopsticks,los,Los utensilios de madera que usan en Asia para comer son los palillos,Los utensilios de madera que usan en Asia para comer son los palillos. El líquido transparente que bebes cuando tienes sed es
155,despertador,alarmclock,el,el,True,re,False,cam,False,0.71484375,0.52734375,0.25390625,malteada,milkshake,la,La bebida espesa hecha con helado y leche es la malteada,La bebida espesa hecha con helado y leche es la malteada. El reloj que suena para despertarte es
157,brazos,arms,los,las,False,braz,True,manos,False,0.35546875,0.50390625,0.72265625,bota,boot,la,El calzado alto que cubre el tobillo es la bota,El calzado alto que cubre el tobillo es la bota. Las extremidades que usas para cargar cosas son
158,flecha,arrow,la,un,False,fle,True,fle,True,0.3671875,0.9453125,0.453125,garaje,garage,el,El lugar donde guardas el auto es el garaje,El lugar donde guardas el auto es el garaje. El proyectil puntiagudo que disparan los arqueros es
159,cenicero,ashtray,el,el,True,f,False,c,True,0.62890625,0.10302734375,0.1494140625,esponja,sponge,la,El objeto que absorbe agua para limpiar es la esponja,El objeto que absorbe agua para limpiar es la esponja. El recipiente donde los fumadores apagan cigarrillos es
160,gaita,bagpipe,la,el,False,fl,False,f,False,0.859375,0.671875,0.455078125,jarra,jug,la,El recipiente grande con asa para líquidos es la jarra,El recipiente grande con asa para líquidos es la jarra. El instrumento musical escocés que suena con aire es
161,mora,blackberry,la,la,True,man,False,man,False,0.50390625,0.3203125,0.26953125,bebé,baby,el,El niño muy pequeño que llora y necesita cuidados es el bebé,El niño muy pequeño que llora y necesita cuidados es el bebé. La fruta pequeña y oscura que crece en arbustos es
163,puente,bridge,el,un,False,pu,True,p,True,0.3203125,0.0908203125,0.0703125,carrusel,carousel,el,El juego giratorio con caballos es el carrusel,El juego giratorio con caballos es el carrusel. La construcción que cruza ríos o barrancas es
165,pizarrón,chalkboard,el,el,True,tab,False,p,True,0.8828125,0.427734375,0.1982421875,tablero,backboard,el,La superficie vertical donde rebota la pelota de básquet es el tablero,La superficie vertical donde rebota la pelota de básquet es el tablero. La superficie negra donde escribes con gis es
168,ardilla listada,chipmunk,la,el,False,z,False,g,False,0.49609375,0.1123046875,0.10595703125,llanta,tire,la,La rueda de goma que gira en los autos es la llanta,La rueda de goma que gira en los autos es la llanta. El roedor pequeño con rayas en el lomo es
170,abrigo,coat,el,un,False,ab,True,m,False,0.5703125,0.59765625,0.31640625,berenjena,eggplant,la,La verdura morada grande y brillante es la berenjena,La verdura morada grande y brillante es la berenjena. La prenda gruesa que te pones cuando hace frío es
171,algodón,cotton,el,la,False,pol,False,luz,False,0.58984375,0.142578125,0.87890625,linterna,flashlight,la,El aparato portátil que da luz cuando no hay electricidad es la linterna,El aparato portátil que da luz cuando no hay electricidad es la linterna. La fibra suave blanca que sale de una planta es
173,caballete,easel,el,el,True,so,False,pared,False,0.671875,0.2236328125,0.28125,yate,yacht,el,La embarcación lujosa de recreo es el yate,La embarcación lujosa de recreo es el yate. El soporte de madera donde los pintores ponen lienzos es
174,huevo,egg,el,el,True,plum,False,c,False,0.474609375,0.10693359375,0.216796875,hoja,leaf,la,La parte verde y plana que crece en las ramas es la hoja,La parte verde y plana que crece en las ramas es la hoja. El óvalo blanco que ponen las gallinas es
178,harina,flour,la,el,False,har,True,har,True,0.8828125,0.9296875,0.287109375,bote,canister,el,El recipiente cilíndrico con tapa es el bote,El recipiente cilíndrico con tapa es el bote. El polvo blanco que usas para hacer pan es
179,zorro,fox,el,el,True,t,False,ser,False,0.76953125,0.06591796875,0.107421875,espina,thorn,la,La púa afilada que tienen algunas plantas es la espina,La púa afilada que tienen algunas plantas es la espina. El animal astuto de cola peluda y orejas puntiagudas es
180,guante,glove,el,el,True,ab,False,cap,False,0.7109375,0.1669921875,0.255859375,sótano,crawlspace,el,El espacio bajo la casa donde apenas puedes gatear es el sótano,El espacio bajo la casa donde apenas puedes gatear es el sótano. La prenda que protege y calienta las manos es
181,gorila,gorilla,el,un,False,t,False,t,False,0.7421875,0.2216796875,0.087890625,diploma,diploma,el,El documento que recibes al graduarte es el diploma,El documento que recibes al graduarte es el diploma. El simio grande y fuerte que vive en la selva es
183,cabello,hair,el,el,True,pelo,False,c,True,0.57421875,0.287109375,0.050537109375,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. Los hilos que crecen en tu cabeza es
184,secador de pelo,hairdryer,el,el,True,sec,True,sec,True,0.67578125,0.94140625,0.8984375,helecho,fern,el,La planta verde sin flores que crece en lugares húmedos es el helecho,La planta verde sin flores que crece en lugares húmedos es el helecho. El aparato que sopla aire caliente para secar cabello es
185,huella de mano,handprint,la,el,False,que,False,est,False,0.455078125,0.0303955078125,0.1318359375,estante,shelf,el,La tabla horizontal donde pones libros es el estante,La tabla horizontal donde pones libros es el estante. La marca que deja tu mano en pintura es
186,faro,headlight,el,el,True,far,True,luz,False,0.427734375,0.80859375,0.91796875,jabalí,warthog,el,El cerdo salvaje con colmillos y verrugas es el jabalí,El cerdo salvaje con colmillos y verrugas es el jabalí. La luz delantera que ilumina el camino en autos es
188,cocina,kitchen,la,el,False,cocina,True,cocina,True,0.69140625,0.95703125,0.197265625,daga,dagger,la,El arma blanca corta con doble filo es la daga,El arma blanca corta con doble filo es la daga. El cuarto donde preparas la comida es
189,gatito,kitty,el,un,False,far,False,c,False,0.310546875,0.1796875,0.046875,pirámide,pyramid,la,La construcción triangular de los faraones es la pirámide,La construcción triangular de los faraones es la pirámide. El gato bebé pequeño y juguetón es
190,cordero,lamb,el,el,True,l,False,cr,False,0.75,0.25,0.26171875,pingüino,penguin,el,El ave que no vuela y vive en lugares fríos es el pingüino,El ave que no vuela y vive en lugares fríos es el pingüino. El bebé de la oveja que bala tiernamente es
191,lámpara,lamp,la,la,True,lá,True,lá,True,0.330078125,0.416015625,0.1630859375,escalera,ladder,la,Los escalones portátiles que usas para subir alto es la escalera,Los escalones portátiles que usas para subir alto es la escalera. El objeto que da luz eléctrica en tu cuarto es
192,cortacésped,lawnmower,el,el,True,tractor,False,si,False,0.6171875,0.53125,0.8828125,lámpara,lamp,la,El objeto que da luz eléctrica en tu cuarto es la lámpara,El objeto que da luz eléctrica en tu cuarto es la lámpara. La máquina que corta el pasto del jardín es
193,lechuga,lettuce,la,un,False,c,False,al,False,0.498046875,0.189453125,0.275390625,diploma,diploma,el,El documento que recibes al graduarte es el diploma,El documento que recibes al graduarte es el diploma. La verdura verde de hojas que comes en ensaladas es
195,gusano,maggot,el,la,False,h,False,lar,False,0.5078125,0.11669921875,0.06689453125,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La larva blanca que sale en la carne podrida es
196,malteada,milkshake,la,el,False,beb,False,ref,False,0.54296875,0.31640625,0.08154296875,portón,gate,el,La puerta grande que cierra el patio es el portón,La puerta grande que cierra el patio es el portón. La bebida espesa hecha con helado y leche es
197,espejo,mirror,el,el,True,ref,False,superf,False,0.259765625,0.1279296875,0.31640625,pez ángel,angelfish,el,El pez tropical con rayas que nada elegantemente es el pez ángel,El pez tropical con rayas que nada elegantemente es el pez ángel. La superficie donde te ves reflejado es
200,motocicleta,motorcycle,la,un,False,bic,False,co,False,0.44140625,0.314453125,0.28125,cucaracha,cockroach,la,El insecto marrón que aparece en cocinas sucias es la cucaracha,El insecto marrón que aparece en cocinas sucias es la cucaracha. El vehículo de dos ruedas con motor es
201,horno,oven,el,el,True,h,True,o,False,0.58984375,0.9140625,0.2080078125,canasta,basket,la,El recipiente tejido donde guardas frutas o ropa es la canasta,El recipiente tejido donde guardas frutas o ropa es la canasta. El electrodoméstico donde horneas y cocinas es
202,pastel,pastry,el,el,True,pan,False,t,False,0.83203125,0.53125,0.1787109375,linterna,flashlight,la,El aparato portátil que da luz cuando no hay electricidad es la linterna,El aparato portátil que da luz cuando no hay electricidad es la linterna. El dulce horneado que comes de postre es
204,viga,rafter,la,un,False,v,True,mar,False,0.294921875,0.384765625,0.1484375,brazos,arms,los,Las extremidades que usas para cargar cosas son los brazos,Las extremidades que usas para cargar cosas son los brazos. La viga de madera que sostiene el techo es
205,lluvia,rain,la,el,False,ll,True,v,False,0.44921875,0.34375,0.1201171875,agujeta,shoelace,la,El cordón que atas para cerrar los zapatos es la agujeta,El cordón que atas para cerrar los zapatos es la agujeta. El agua que cae del cielo cuando hay nubes es
206,pasa,raisin,la,la,True,u,False,v,False,0.6640625,0.59375,0.314453125,coliflor,cauliflower,la,La verdura blanca con forma de árbol pequeño es la coliflor,La verdura blanca con forma de árbol pequeño es la coliflor. La uva seca y arrugada que comes como dulce es
207,ensalada,salad,la,un,False,ens,True,al,False,0.52734375,0.7109375,0.11669921875,trineo,sled,el,El vehículo que se desliza sobre la nieve es el trineo,El vehículo que se desliza sobre la nieve es el trineo. El platillo fresco hecho con verduras es
208,bufanda,scarf,la,el,False,cam,False,c,False,0.6484375,0.2099609375,0.228515625,león,lion,el,El felino grande que ruge y tiene melena es el león,El felino grande que ruge y tiene melena es el león. La prenda larga que te enrollas en el cuello es
209,zapato,shoe,el,el,True,cal,False,z,True,0.640625,0.43359375,0.2041015625,margarita,daisy,la,La flor blanca con centro amarillo muy común es la margarita,La flor blanca con centro amarillo muy común es la margarita. El calzado que protege y cubre el pie es
210,pala,shovel,la,el,False,p,True,mart,False,0.48046875,0.1640625,0.29296875,perro,dog,el,El animal doméstico fiel que ladra y mueve la cola es el perro,El animal doméstico fiel que ladra y mueve la cola es el perro. La herramienta que usas para cavar hoyos es
211,esqueleto,skeleton,el,el,True,hues,False,columna,False,0.70703125,0.34375,0.421875,garbanzo,chickpea,el,La legumbre redonda de color beige es el garbanzo,La legumbre redonda de color beige es el garbanzo. Los huesos que forman la estructura del cuerpo es
212,quitanieves,snowplow,el,la,False,autom,False,máquina,False,0.5234375,0.091796875,0.15234375,cueva,cave,la,El hueco natural en las rocas o montañas es la cueva,El hueco natural en las rocas o montañas es la cueva. La máquina que limpia la nieve de las calles es
213,refresco,soda,el,el,True,ref,True,soda,False,0.7734375,0.83984375,0.373046875,peine,comb,el,El objeto con dientes que usas para arreglar el cabello es el peine,El objeto con dientes que usas para arreglar el cabello es el peine. La bebida gaseosa dulce que tomas fría es
214,araña,spider,la,un,False,ar,True,ar,True,0.9453125,0.46875,0.443359375,postre,dessert,el,El dulce que comes al final de la comida es el postre,El dulce que comes al final de la comida es el postre. El arácnido de ocho patas que teje telarañas es
215,traje,suit,el,la,False,tr,True,,True,0.294921875,0.29296875,0.478515625,toronja,grapefruit,la,La fruta cítrica grande de sabor amargo es la toronja,La fruta cítrica grande de sabor amargo es la toronja. La vestimenta elegante de saco y pantalón es
216,maleta,suitcase,la,el,False,ma,True,ma,True,0.67578125,0.8046875,0.65625,grava,gravel,la,Las piedras pequeñas que cubren algunos caminos es la grava,Las piedras pequeñas que cubren algunos caminos es la grava. El equipaje donde guardas ropa para viajar es
218,inodoro,toilet,el,el,True,baño,False,ba,False,0.890625,0.357421875,0.90234375,termómetro,thermometer,el,El instrumento que mide la temperatura es el termómetro,El instrumento que mide la temperatura es el termómetro. El artefacto del baño donde haces tus necesidades es
219,pasta de dientes,toothpaste,la,el,False,pasta,True,cep,False,0.640625,0.69921875,0.267578125,botón,button,el,La pieza redonda que cierra la ropa es el botón,La pieza redonda que cierra la ropa es el botón. La crema que pones en el cepillo para limpiar dientes es
221,nuez,walnut,la,el,False,fr,False,fr,False,0.56640625,0.17578125,0.1015625,revista,magazine,la,La publicación con fotos e historias que lees es la revista,La publicación con fotos e historias que lees es la revista. El fruto seco duro que rompes para comer es
222,cera,wax,la,el,False,mel,False,né,False,0.703125,0.36328125,0.349609375,tigre,tiger,el,El felino grande con rayas naranjas y negras es el tigre,El felino grande con rayas naranjas y negras es el tigre. La sustancia que usan las abejas para hacer panales es
223,yate,yacht,el,un,False,bar,False,bar,False,0.435546875,0.34765625,0.10546875,garaje,garage,el,El lugar donde guardas el auto es el garaje,El lugar donde guardas el auto es el garaje. La embarcación lujosa de recreo es
224,bellota,acorn,la,el,False,m,False,fr,False,0.578125,0.09814453125,0.0654296875,destapacaños,plunger,el,La herramienta que destapa tuberías tapadas es el destapacaños,La herramienta que destapa tuberías tapadas es el destapacaños. El fruto del roble que comen las ardillas es
225,avión,airplane,el,el,True,av,True,nave,False,0.890625,0.97265625,0.3671875,maleta,suitcase,la,El equipaje donde guardas ropa para viajar es la maleta,El equipaje donde guardas ropa para viajar es la maleta. La máquina voladora que transporta pasajeros es
227,anchoa,anchovy,la,el,False,sal,False,at,False,0.7578125,0.2216796875,0.177734375,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. El pez pequeño y salado que pones en pizza es
228,yunque,anvil,el,un,False,h,False,m,False,0.46875,0.158203125,0.06201171875,cuervo,crow,el,El ave negra que hace caw caw es el cuervo,El ave negra que hace caw caw es el cuervo. El bloque de hierro donde los herreros martillan es
229,brazo,arm,el,el,True,braz,True,c,False,0.90625,0.99609375,0.55078125,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. La extremidad que va del hombro a la mano es
230,ceniza,ash,la,el,False,cen,True,hum,False,0.85546875,0.96875,0.2890625,colmena,beehive,la,La casa hexagonal donde viven las abejas es la colmena,La casa hexagonal donde viven las abejas es la colmena. El polvo gris que queda después de quemar algo es
233,mochila,backpack,la,el,False,mo,True,port,False,0.58203125,0.64453125,0.326171875,cenicero,ashtray,el,El recipiente donde los fumadores apagan cigarrillos es el cenicero,El recipiente donde los fumadores apagan cigarrillos es el cenicero. La bolsa que cargas en la espalda es
234,pico,beak,el,el,True,be,False,nar,False,0.5703125,0.189453125,0.130859375,viga,rafter,la,La viga de madera que sostiene el techo es la viga,La viga de madera que sostiene el techo es la viga. La parte dura y puntiaguda de la boca de las aves es
236,barba,beard,la,el,False,bar,True,pelo,False,0.8984375,0.490234375,0.62890625,cisne,swan,el,El ave elegante de cuello largo es el cisne,El ave elegante de cuello largo es el cisne. El pelo que crece en la cara de los hombres es
237,campana,bell,la,el,False,c,True,mar,False,0.63671875,0.296875,0.328125,lámpara,lamp,la,El objeto que da luz eléctrica en tu cuarto es la lámpara,El objeto que da luz eléctrica en tu cuarto es la lámpara. El objeto metálico que suena cuando lo mueves es
238,blusa,blouse,la,el,False,cam,False,sost,False,0.48828125,0.451171875,0.455078125,bellota,acorn,la,El fruto del roble que comen las ardillas es la bellota,El fruto del roble que comen las ardillas es la bellota. La prenda femenina que cubre el torso es
239,arándano,blueberry,el,el,True,u,False,u,False,0.6171875,0.296875,0.66796875,tambor,drum,el,El instrumento musical que golpeas con palitos es el tambor,El instrumento musical que golpeas con palitos es el tambor. La fruta pequeña azul que crece en arbustos es
240,bota,boot,la,el,False,z,False,cal,False,0.62109375,0.314453125,0.52734375,espárrago,asparagus,el,La verdura verde larga y delgada es el espárrago,La verdura verde larga y delgada es el espárrago. El calzado alto que cubre el tobillo es
241,pulsera,bracelet,la,un,False,pul,True,collar,False,0.359375,0.9375,0.462890625,cabra,goat,la,El animal con cuernos que come hierba y da leche es la cabra,El animal con cuernos que come hierba y da leche es la cabra. La joya que usas en la muñeca es
243,abejorro,bumblebee,el,el,True,mosquito,False,ab,True,0.8671875,0.193359375,0.9296875,refrigerador,refrigerator,el,El electrodoméstico que mantiene fría la comida es el refrigerador,El electrodoméstico que mantiene fría la comida es el refrigerador. El insecto peludo que zumba y hace miel es
244,botón,button,el,el,True,c,False,c,False,0.60546875,0.201171875,0.18359375,palillos,chopsticks,los,Los utensilios de madera que usan en Asia para comer son los palillos,Los utensilios de madera que usan en Asia para comer son los palillos. La pieza redonda que cierra la ropa es
245,café,cafe,el,el,True,com,False,mesa,False,0.51171875,0.2265625,0.84375,caballete,easel,el,El soporte de madera donde los pintores ponen lienzos es el caballete,El soporte de madera donde los pintores ponen lienzos es el caballete. El lugar donde bebes café y comes pasteles es
247,alfombra,carpet,la,el,False,,True,su,False,0.64453125,0.1865234375,0.55859375,bigote,moustache,el,El pelo que crece arriba del labio superior es el bigote,El pelo que crece arriba del labio superior es el bigote. La tela gruesa que cubre el piso es
248,castillo,castle,el,el,True,pal,False,c,True,0.427734375,0.51171875,0.283203125,jarra,jug,la,El recipiente grande con asa para líquidos es la jarra,El recipiente grande con asa para líquidos es la jarra. La fortaleza donde vivían los reyes es
249,cueva,cave,la,el,False,c,True,mar,False,0.431640625,0.298828125,0.3125,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El hueco natural en las rocas o montañas es
250,violonchelo,cello,el,el,True,viol,True,guitar,False,0.400390625,0.419921875,0.5703125,bigote,moustache,el,El pelo que crece arriba del labio superior es el bigote,El pelo que crece arriba del labio superior es el bigote. El instrumento de cuerdas grande que tocas sentado es
251,cucaracha,cockroach,la,el,False,pul,False,mosquito,False,0.69140625,0.32421875,0.244140625,balsa,raft,la,La embarcación simple hecha de troncos es la balsa,La embarcación simple hecha de troncos es la balsa. El insecto marrón que aparece en cocinas sucias es
252,potro,colt,el,el,True,cab,False,cab,False,0.6953125,0.3046875,0.0830078125,sillón,armchair,el,El asiento cómodo con brazos donde te relajas es el sillón,El asiento cómodo con brazos donde te relajas es el sillón. El caballo joven que aún no está entrenado es
253,maíz,corn,el,el,True,cereal,False,g,False,0.6640625,0.11279296875,0.40625,galleta,cookie,la,El dulce crujiente que horneas en la cocina es la galleta,El dulce crujiente que horneas en la cocina es la galleta. El cereal amarillo con granos en mazorca es
254,vaca,cow,la,el,False,vac,True,mam,False,0.69921875,0.251953125,0.0517578125,foco,bulb,el,El objeto que produce luz eléctrica es el foco,El objeto que produce luz eléctrica es el foco. El animal que da leche y hace muu es
255,coyote,coyote,el,el,True,t,False,z,False,0.6953125,0.138671875,0.039794921875,banqueta,sidewalk,la,El camino peatonal junto a la calle es la banqueta,El camino peatonal junto a la calle es la banqueta. El animal salvaje parecido al lobo es
257,sótano,crawlspace,el,el,True,j,False,arena,False,0.546875,0.1962890625,0.322265625,arena,sand,la,Los granos pequeños que cubren las playas es la arena,Los granos pequeños que cubren las playas es la arena. El espacio bajo la casa donde apenas puedes gatear es
258,croissant,croissant,el,un,False,pan,False,mon,False,0.48046875,0.435546875,0.1298828125,cobra,cobra,la,La serpiente venenosa que puede expandir su cuello es la cobra,La serpiente venenosa que puede expandir su cuello es la cobra. El pan francés en forma de media luna es
260,daga,dagger,la,un,False,c,False,c,False,0.3359375,0.283203125,0.29296875,sidra,cider,la,La bebida hecha con jugo de manzana fermentado es la sidra,La bebida hecha con jugo de manzana fermentado es la sidra. El arma blanca corta con doble filo es
261,delfín,dolphin,el,el,True,d,True,ball,False,0.67578125,0.328125,0.54296875,galleta,cookie,la,El dulce crujiente que horneas en la cocina es la galleta,El dulce crujiente que horneas en la cocina es la galleta. El mamífero marino inteligente que salta es
262,dona,doughnut,la,el,False,c,False,dul,False,0.490234375,0.1474609375,0.09765625,cómoda,dresser,la,El mueble con cajones donde guardas ropa es la cómoda,El mueble con cajones donde guardas ropa es la cómoda. El dulce frito en forma de anillo es
264,cómoda,dresser,la,el,False,c,True,arm,False,0.75390625,0.47265625,0.6171875,árbol,tree,el,La planta grande con tronco y ramas es el árbol,La planta grande con tronco y ramas es el árbol. El mueble con cajones donde guardas ropa es
266,baqueta,drumstick,la,un,False,c,False,mismo,False,0.482421875,0.3046875,0.287109375,castillo,castle,el,La fortaleza donde vivían los reyes es el castillo,La fortaleza donde vivían los reyes es el castillo. El palo que usas para tocar la batería es
267,lóbulo,earlobe,el,el,True,p,False,ore,False,0.61328125,0.1982421875,0.142578125,puercoespín,porcupine,el,El animal con púas que se enrolla cuando se asusta es el puercoespín,El animal con púas que se enrolla cuando se asusta es el puercoespín. La parte blanda de abajo de la oreja es
268,arete,earring,el,el,True,o,False,per,False,0.408203125,0.259765625,0.0791015625,mosca,housefly,la,El insecto molesto que zumba en casa es la mosca,El insecto molesto que zumba en casa es la mosca. La joya que cuelga de las orejas es
269,huella digital,fingerprint,la,el,False,hu,True,pul,False,0.5703125,0.59375,0.11865234375,pistola,handgun,la,El arma de fuego pequeña que se usa con una mano es la pistola,El arma de fuego pequeña que se usa con una mano es la pistola. La marca única que dejan tus dedos es
271,garaje,garage,el,el,True,__,False,base,False,0.5234375,0.06884765625,0.1376953125,tronco,log,el,La madera redonda que cortas del árbol es el tronco,La madera redonda que cortas del árbol es el tronco. El lugar donde guardas el auto es
272,portón,gate,el,de,False,portal,False,pu,False,0.271484375,0.08935546875,0.8671875,canicas,marbles,las,Las esferas de vidrio con las que juegan niños son las canicas,Las esferas de vidrio con las que juegan niños son las canicas. La puerta grande que cierra el patio es
274,sierra,hacksaw,la,el,False,si,True,c,False,0.359375,0.390625,0.486328125,serpiente,snake,la,El reptil largo sin patas que se arrastra es la serpiente,El reptil largo sin patas que se arrastra es la serpiente. La herramienta dentada que corta metal es
277,mosca,housefly,la,el,False,pul,False,mosquito,False,0.90625,0.34765625,0.5078125,pimentón,paprika,el,La especia roja en polvo que sazona la comida es el pimentón,La especia roja en polvo que sazona la comida es el pimentón. El insecto molesto que zumba en casa es
278,colibrí,hummingbird,el,el,True,p,False,pal,False,0.8671875,0.333984375,0.71484375,águila,eagle,el,El ave rapaz grande con vista muy aguda es el águila,El ave rapaz grande con vista muy aguda es el águila. El ave pequeña que mueve las alas muy rápido es
279,iceberg,iceberg,el,un,False,h,False,masa,False,0.3125,0.2099609375,0.2470703125,oreja,ear,la,La parte del cuerpo con la que escuchas sonidos es la oreja,La parte del cuerpo con la que escuchas sonidos es la oreja. La masa de hielo que flota en el océano es
281,isla,island,la,el,False,ti,False,mar,False,0.78515625,0.3671875,0.66015625,vodka,vodka,el,La bebida alcohólica transparente muy fuerte es el vodka,La bebida alcohólica transparente muy fuerte es el vodka. La tierra rodeada de agua por todos lados es
282,mandíbula,jawbone,la,el,False,mand,True,max,False,0.9453125,0.9765625,0.94140625,gorila,gorilla,el,El simio grande y fuerte que vive en la selva es el gorila,El simio grande y fuerte que vive en la selva es el gorila. El hueso que mueve la boca para masticar es
286,riñón,kidney,el,el,True,ri,True,méd,False,0.9453125,0.5078125,0.29296875,pollito,chick,el,El bebé de la gallina que hace pío es el pollito,El bebé de la gallina que hace pío es el pollito. El órgano que filtra la sangre en tu cuerpo es
287,tapa,lid,la,un,False,tap,True,recip,False,0.400390625,0.6171875,0.8046875,cámara,camera,la,El aparato que usas para tomar fotografías es la cámara,El aparato que usas para tomar fotografías es la cámara. La cubierta que cierra frascos y ollas es
288,faro,lighthouse,el,el,True,far,True,l,False,0.486328125,0.94921875,0.59765625,ballena,whale,la,El mamífero marino gigante que expulsa agua es la ballena,El mamífero marino gigante que expulsa agua es la ballena. La torre con luz que guía barcos en la noche es
289,lima,lime,la,el,False,lim,True,lim,True,0.65234375,0.6328125,0.953125,tetera,teapot,la,La vasija con pico donde preparas té es la tetera,La vasija con pico donde preparas té es la tetera. La fruta cítrica verde pequeña es
291,león,lion,el,el,True,t,False,le,True,0.6640625,0.296875,0.283203125,codo,elbow,el,La articulación que une el brazo con el antebrazo es el codo,La articulación que une el brazo con el antebrazo es el codo. El felino grande que ruge y tiene melena es
292,labio,lip,el,el,True,c,False,parte,False,0.494140625,0.134765625,0.08203125,chimenea,chimney,la,La estructura por donde sale el humo de la casa es la chimenea,La estructura por donde sale el humo de la casa es la chimenea. El borde carnoso de la boca es
293,tronco,log,el,el,True,tr,True,m,False,0.8828125,0.59765625,0.4453125,pasa,raisin,la,La uva seca y arrugada que comes como dulce es la pasa,La uva seca y arrugada que comes como dulce es la pasa. La madera redonda que cortas del árbol es
297,máscara,mask,la,el,False,má,True,cas,False,0.6328125,0.341796875,0.75390625,lanza,spear,la,El arma larga con punta que usaban los guerreros es la lanza,El arma larga con punta que usaban los guerreros es la lanza. La cubierta que oculta o protege tu cara es
300,meteoro,meteor,el,el,True,meteor,True,estr,False,0.59765625,0.55078125,0.10546875,sierra,hacksaw,la,La herramienta dentada que corta metal es la sierra,La herramienta dentada que corta metal es la sierra. La roca espacial que se quema al entrar a la atmósfera es
301,montaña,mountain,la,un,False,que,False,braz,False,0.203125,0.11865234375,0.040771484375,brazo,arm,el,La extremidad que va del hombro a la mano es el brazo,La extremidad que va del hombro a la mano es el brazo. La elevación natural muy alta de tierra es
302,bigote,moustache,el,el,True,pelo,False,bar,False,0.78125,0.1953125,0.09375,perro caliente,hotdog,el,La salchicha en pan que vendes en puestos callejeros es el perro caliente,La salchicha en pan que vendes en puestos callejeros es el perro caliente. El pelo que crece arriba del labio superior es
304,collar,necklace,el,una,False,c,True,c,True,0.36328125,0.52734375,0.310546875,cuello,neck,el,La parte del cuerpo que conecta la cabeza con el tronco es el cuello,La parte del cuerpo que conecta la cabeza con el tronco es el cuello. La joya que usas alrededor del cuello es
305,corbata,necktie,la,el,False,pul,False,collar,False,0.45703125,0.46875,0.72265625,árbol,tree,el,La planta grande con tronco y ramas es el árbol,La planta grande con tronco y ramas es el árbol. La prenda elegante que atas en el cuello es
306,club nocturno,nightclub,el,el,True,ba,False,c,True,0.5078125,0.1376953125,0.26953125,barba,beard,la,El pelo que crece en la cara de los hombres es la barba,El pelo que crece en la cara de los hombres es la barba. El lugar donde bailas y bebes de noche es
307,clip,paperclip,el,el,True,c,True,c,True,0.8203125,0.27734375,0.625,lanza,spear,la,El arma larga con punta que usaban los guerreros es la lanza,El arma larga con punta que usaban los guerreros es la lanza. El alambre doblado que sujeta papeles es
309,directorio telefónico,phonebook,el,un,False,"""",False,gu,False,0.41796875,0.10107421875,0.2138671875,caimán,alligator,el,El reptil grande con mandíbulas poderosas es el caimán,El reptil grande con mandíbulas poderosas es el caimán. El libro donde buscas números de teléfono es
311,destapacaños,plunger,el,un,False,c,False,ll,False,0.65234375,0.1708984375,0.1923828125,codo,elbow,el,La articulación que une el brazo con el antebrazo es el codo,La articulación que une el brazo con el antebrazo es el codo. La herramienta que destapa tuberías tapadas es
312,pirámide,pyramid,la,un,False,pir,True,far,False,0.51171875,0.275390625,0.6015625,cactus,cactus,el,La planta espinosa que crece en el desierto es el cactus,La planta espinosa que crece en el desierto es el cactus. La construcción triangular de los faraones es
313,pitón,python,la,el,False,cola,False,ser,False,0.5234375,0.310546875,0.0986328125,cola,tail,la,La extremidad trasera que mueven los animales es la cola,La extremidad trasera que mueven los animales es la cola. La serpiente grande que aplasta a sus presas es
314,auto de carreras,racecar,el,el,True,autom,False,bic,False,0.65625,0.08740234375,0.11669921875,avispa,hornet,la,El insecto volador que pica fuerte es la avispa,El insecto volador que pica fuerte es la avispa. El vehículo veloz que compite en pistas es
315,secuoya,redwood,la,el,False,pal,False,pl,False,0.9765625,0.8515625,0.78515625,plátano,banana,el,La fruta amarilla y alargada que comen los monos es el plátano,La fruta amarilla y alargada que comen los monos es el plátano. El árbol gigante que puede vivir miles de años es
316,caja torácica,ribcage,la,el,False,c,True,pul,False,0.64453125,0.2119140625,0.515625,recogedor,dustpan,el,El utensilio plano que usas con la escoba para recoger basura es el recogedor,El utensilio plano que usas con la escoba para recoger basura es el recogedor. Los huesos curvos que protegen tus pulmones es
