question,generated,answer,intermediate,prompt_type,exact_match,contains_answer
(7*6)-3=,39 B:3,39,42,math_novar,False,True
(3*7)//2=,10 B:,10,21,math_novar,False,True
(7*2)//5=,2 B:,2,14,math_novar,False,True
(5*6)+7=,37 B:,37,30,math_novar,False,True
(4//2)*5=,10 B:,10,2,math_novar,False,True
(7//5)//7=,1//5 B,0,1,math_novar,False,False
(3-5)+9=,7 B:,7,-2,math_novar,False,True
(4-6)*4=,16 B:,-8,-2,math_novar,False,False
(9-8)-7=,0 B:,-6,1,math_novar,False,False
(9+4)//8=,"1
Q:(",1,13,math_novar,False,True
(4//1)*6=,24 B:,24,4,math_novar,False,True
(6-6)*8=,0 B:1 C,0,0,math_novar,False,True
(2//9)-2=,-16/9,-2,0,math_novar,False,False
(8+5)-2=,11 B:1,11,13,math_novar,False,True
(5-9)+1=,5 B:,-3,-4,math_novar,False,False
(8*5)//8=,5 B:,5,40,math_novar,False,True
(6+6)+3=,15 B:1,15,12,math_novar,False,True
(6-8)+3=,1 B:,1,-2,math_novar,False,True
(4*7)+5=,33 B:3,33,28,math_novar,False,True
(3-2)*9=,9 B:,9,1,math_novar,False,True
(4+8)//6=,1 B:,2,12,math_novar,False,False
(6+6)+5=,17 B:1,17,12,math_novar,False,True
(9*8)-3=,69 B:,69,72,math_novar,False,True
(3+4)*1=,7 B:,7,7,math_novar,False,True
(5//8)//7=,5//56,0,0,math_novar,False,False
(6//6)*4=,4 B:,4,1,math_novar,False,True
(9-1)*1=,8 B:,8,8,math_novar,False,True
(3*7)-7=,14 B:1,14,21,math_novar,False,True
(7-2)+9=,14 B:1,14,5,math_novar,False,True
(2-4)*7=,-14 B:,-14,-2,math_novar,False,True
(7//5)-9=,-7 2/,-8,1,math_novar,False,False
(2-5)-5=,-8 B: -,-8,-3,math_novar,False,True
(5//6)//8=,5//48,0,0,math_novar,False,False
(5+8)//1=,13 B:,13,13,math_novar,False,True
(4-4)*3=,0 B:12,0,0,math_novar,False,True
(8//3)*6=,16 B:1,12,2,math_novar,False,False
(8*1)-2=,"6
Question:",6,8,math_novar,False,True
(7+8)+8=,23 B:2,23,15,math_novar,False,True
(2//1)-4=,-2 B:,-2,2,math_novar,False,True
(9*6)//8=,6 B:,6,54,math_novar,False,True
(5-3)//7=,1/7 B,0,2,math_novar,False,False
(7*6)-7=,35 B:,35,42,math_novar,False,True
(8//6)-7=,-5 2/,-6,1,math_novar,False,False
(8//6)-4=,1 B:,-3,1,math_novar,False,False
(5-8)*9=,27 B:,-27,-3,math_novar,False,False
(9*7)+4=,67 B:6,67,63,math_novar,False,True
(9*5)//4=,10 B:,11,45,math_novar,False,False
(4//7)//8=,4//56,0,0,math_novar,False,False
(5//8)+9=,10 5,9,0,math_novar,False,False
(8+6)+5=,19 B:,19,14,math_novar,False,True
(2//1)//9=,2//9 B,0,2,math_novar,False,False
(3*1)+7=,10 B:1,10,3,math_novar,False,True
(9*3)+7=,34 B:,34,27,math_novar,False,True
(3*8)+6=,30 B:,30,24,math_novar,False,True
(1//6)*9=,1.5 B:,0,0,math_novar,False,False
(7//3)*8=,18.6,16,2,math_novar,False,False
(3*9)//3=,9 B:,9,27,math_novar,False,True
(3+6)//7=,"1
Q:(",1,9,math_novar,False,True
(7//3)-7=,-14/3,-5,2,math_novar,False,False
(1-1)//8=,"0
(1-",0,0,math_novar,False,True
(6*5)+8=,38 B:,38,30,math_novar,False,True
(5-4)//2=,0.5 B:,0,1,math_novar,False,True
(6-2)-5=,0 B:,-1,4,math_novar,False,False
(1*5)+5=,"10
Question",10,5,math_novar,False,True
(8//7)//4=,2/7 B,0,1,math_novar,False,False
(5*5)-3=,22 B:,22,25,math_novar,False,True
(3-2)-4=,-3 B: -,-3,1,math_novar,False,True
(7*1)*7=,49 B:,49,7,math_novar,False,True
(5-1)*7=,28 B:2,28,4,math_novar,False,True
(6*2)*6=,72 B:,72,12,math_novar,False,True
(8-8)+3=,3 B:,3,0,math_novar,False,True
(2*9)//8=,2 B:,2,18,math_novar,False,True
(5*7)+7=,42 B:,42,35,math_novar,False,True
(3//8)//8=,3//64,0,0,math_novar,False,False
(5+5)+1=,11 B:1,11,10,math_novar,False,True
(2+3)+3=,"8
Question:",8,5,math_novar,False,True
(7*3)+9=,30 B:,30,21,math_novar,False,True
(5-8)-3=,2 B:,-6,-3,math_novar,False,False
(9-7)//8=,1/4 B,0,2,math_novar,False,False
(5+2)//4=,1.75,1,7,math_novar,False,True
(3*6)-9=,9 B:,9,18,math_novar,False,True
(2//1)+3=,5 B:,5,2,math_novar,False,True
(4*4)-1=,15 B:1,15,16,math_novar,False,True
(9*9)//8=,9 B:,10,81,math_novar,False,False
(9+2)//1=,11 B:,11,11,math_novar,False,True
(5-1)+9=,13 B:1,13,4,math_novar,False,True
(7-6)-6=,1 B:2 C,-5,1,math_novar,False,False
(7*5)+9=,44 B:,44,35,math_novar,False,True
(5+9)-8=,6 B:10,6,14,math_novar,False,True
(8+1)*1=,9 B:,9,9,math_novar,False,True
(5+5)-4=,6 B:,6,10,math_novar,False,True
(2-2)+6=,6 B:,6,0,math_novar,False,True
(3*2)//5=,0 B:,1,6,math_novar,False,False
(9-2)+6=,13 B:1,13,7,math_novar,False,True
(6-7)*4=,12 B:,-4,-1,math_novar,False,False
(4+3)+1=,8 B:,8,7,math_novar,False,True
(7-1)//6=,1 B:2 C,1,6,math_novar,False,True
(7-8)-8=,7-8-8,-9,-1,math_novar,False,False
(1//8)//5=,1//40 B,0,0,math_novar,False,True
(7-3)*6=,24 B:2,24,4,math_novar,False,True
(8//4)-3=,1 B:,-1,2,math_novar,False,False
(7//1)*5=,35 B:,35,7,math_novar,False,True
(1-7)-1=,1/8 B,-7,-6,math_novar,False,False
(8+8)-4=,"12
Question and",12,16,math_novar,False,True
(4*1)+5=,"9
Question:",9,4,math_novar,False,True
(2+2)+6=,"10
Question:",10,4,math_novar,False,True
(9*2)-4=,14 B:,14,18,math_novar,False,True
(7*7)//1=,49 B:4,49,49,math_novar,False,True
(9*8)*7=,504,504,72,math_novar,True,True
(5//4)//4=,5//16,0,1,math_novar,False,False
(5*8)*9=,360 B,360,40,math_novar,False,True
(8//5)-9=,-7 3/,-8,1,math_novar,False,False
(7+4)+4=,15 B:1,15,11,math_novar,False,True
(6//5)+7=,10 B:,8,1,math_novar,False,False
(3-1)//5=,0.4 B,0,2,math_novar,False,True
(5//4)-8=,-5 1/,-7,1,math_novar,False,False
(3//5)+2=,2 3/,2,0,math_novar,False,True
(8-6)+2=,4 B:,4,2,math_novar,False,True
(5+8)-7=,6 B:,6,13,math_novar,False,True
(9*3)-1=,26 B:2,26,27,math_novar,False,True
(3//8)-1=,5/8 B,-1,0,math_novar,False,False
(5-3)*6=,12 B:,12,2,math_novar,False,True
(9+4)//4=,1 B:,3,13,math_novar,False,False
(7//1)-8=,-1 B:,-1,7,math_novar,False,True
(9*3)+8=,35 B:,35,27,math_novar,False,True
(6-7)*2=,18 B:,-2,-1,math_novar,False,False
(7*3)-4=,17 B:1,17,21,math_novar,False,True
(5+3)*5=,40 B:,40,8,math_novar,False,True
(7*1)-9=,"-2
Q:(",-2,7,math_novar,False,True
(3-7)-6=,-10 B:,-10,-4,math_novar,False,True
(1//6)//8=,1//48 B,0,0,math_novar,False,False
(8*3)+8=,32 B:,32,24,math_novar,False,True
(2//6)//3=,1//9 B,0,0,math_novar,False,False
(3*9)+8=,35 B:,35,27,math_novar,False,True
(8-8)*3=,0 B:1 C,0,0,math_novar,False,True
(7-3)-6=,1 B:,-2,4,math_novar,False,False
(6-2)+1=,4 B:5 C,5,4,math_novar,False,True
(8+1)+5=,14 B:1,14,9,math_novar,False,True
(7//2)-3=,1 B:2 C,0,3,math_novar,False,False
(4+9)*4=,52 B:5,52,13,math_novar,False,True
(8-2)//5=,1.2 B,1,6,math_novar,False,True
(6-7)*5=,15 B:,-5,-1,math_novar,False,False
(2//9)*2=,4//9 B,0,0,math_novar,False,False
(7+4)+3=,14 B:1,14,11,math_novar,False,True
(2+4)-4=,2 B:,2,6,math_novar,False,True
(5+1)//2=,3 B:,3,6,math_novar,False,True
(8//8)*6=,6 B:,6,1,math_novar,False,True
(2-4)*9=,-18 B:,-18,-2,math_novar,False,True
(6-5)+6=,7 B:8 C,7,1,math_novar,False,True
(6+8)*3=,42 B:,42,14,math_novar,False,True
(2//8)+7=,7 2/,7,0,math_novar,False,True
(8//7)*1=,8/7 B,1,1,math_novar,False,False
(1//1)-9=,-8 B: -,-8,1,math_novar,False,True
(3//1)//1=,3 B:,3,3,math_novar,False,True
(3-2)+6=,7 B:,7,1,math_novar,False,True
(3+3)//8=,0 B:,0,6,math_novar,False,True
(8*4)-7=,25 B:2,25,32,math_novar,False,True
(6*8)//2=,24 B:,24,48,math_novar,False,True
(8-4)*6=,24 B:1,24,4,math_novar,False,True
(2*1)+8=,"10
Question:",10,2,math_novar,False,True
(6//9)//1=,6//9//,0,0,math_novar,False,False
(8-8)-8=,0 B:8 C,-8,0,math_novar,False,False
(3-7)+6=,2 B:4 C,2,-4,math_novar,False,True
(3//3)//6=,1//6 B,0,1,math_novar,False,False
(1-7)+8=,10 B:1,2,-6,math_novar,False,False
(9*3)+9=,36 B:,36,27,math_novar,False,True
(6+5)//2=,5 B:,5,11,math_novar,False,True
(7//6)*6=,7 B:6 C,6,1,math_novar,False,True
(7-7)+9=,9 B:,9,0,math_novar,False,True
(8*8)//7=,7 B:,9,64,math_novar,False,False
(7+6)//4=,3 B:,3,13,math_novar,False,True
(6+7)+7=,20 B:,20,13,math_novar,False,True
(6-6)-8=,-8 B:,-8,0,math_novar,False,True
(6*8)-1=,47 B:4,47,48,math_novar,False,True
(9*6)+7=,61 B:,61,54,math_novar,False,True
(5*1)-7=,"-2
Q:(",-2,5,math_novar,False,True
(2//8)-3=,-2 1/,-3,0,math_novar,False,False
(4//4)*5=,5 B:,5,1,math_novar,False,True
(7+4)*8=,88 B:,88,11,math_novar,False,True
(7*3)-7=,14 B:1,14,21,math_novar,False,True
(2*3)*9=,54 B:1,54,6,math_novar,False,True
(9+9)-4=,14 B:1,14,18,math_novar,False,True
(9+6)*6=,90 B:,90,15,math_novar,False,True
(5+6)-8=,3 B:4 C,3,11,math_novar,False,True
(1*8)-7=,1 B:,1,8,math_novar,False,True
(1+9)+9=,"19
Question",19,10,math_novar,False,True
(7//9)//2=,7//18,0,0,math_novar,False,False
(9-9)+9=,9 B:,9,0,math_novar,False,True
(4*8)//2=,16 B:1,16,32,math_novar,False,True
(2//7)//4=,1//14,0,0,math_novar,False,False
(2-9)-5=,-12 B:,-12,-7,math_novar,False,True
(1-3)-2=,0 B:,-4,-2,math_novar,False,False
(7//3)+6=,10 B:,8,2,math_novar,False,False
(7//6)-2=,1/6 B:,-1,1,math_novar,False,False
(4//7)//4=,1//7 B,0,0,math_novar,False,False
(5//5)+7=,12 B:,8,1,math_novar,False,False
(5+7)-1=,11 B:1,11,12,math_novar,False,True
(8*4)//1=,32 B:3,32,32,math_novar,False,True
(4-2)*2=,4 B:2 C,4,2,math_novar,False,True
(9-3)//7=,1 B:,0,6,math_novar,False,False
(6*7)*8=,336 B,336,42,math_novar,False,True
(4+6)+1=,11 B:1,11,10,math_novar,False,True
(7//9)*1=,7/9 B,0,0,math_novar,False,False
(7-6)*5=,5 B:,5,1,math_novar,False,True
(3+9)-9=,3 B:9 C,3,12,math_novar,False,True
(9*9)*1=,81 B:1,81,81,math_novar,False,True
(2*8)+4=,20 B:2,20,16,math_novar,False,True
(3*4)-7=,5 B:,5,12,math_novar,False,True
(9//8)*9=,9 1/,9,1,math_novar,False,True
(8+7)//6=,2.5 B,2,15,math_novar,False,True
(9-4)*8=,40 B:,40,5,math_novar,False,True
(7-5)-4=,2 B:,-2,2,math_novar,False,False
(8-7)//3=,1 B:2 C,0,1,math_novar,False,False
(6+9)+4=,19 B:,19,15,math_novar,False,True
(3-2)-1=,0 B:1 C,0,1,math_novar,False,True
(7//3)+9=,10 B:,11,2,math_novar,False,False
(9*6)*7=,378 B,378,54,math_novar,False,True
(6-4)+6=,8 B:10,8,2,math_novar,False,True
(8+8)+7=,23 B:,23,16,math_novar,False,True
(3+9)//2=,6 B:,6,12,math_novar,False,True
(1-4)+4=,1 B:,1,-3,math_novar,False,True
(3+8)*8=,88 B:,88,11,math_novar,False,True
(5+6)//7=,"1
Q:(",1,11,math_novar,False,True
(3*9)*4=,108 B,108,27,math_novar,False,True
(1//1)*6=,6 B:,6,1,math_novar,False,True
(6//2)+3=,6 B:,6,3,math_novar,False,True
(6//7)//9=,6//63,0,0,math_novar,False,False
(4*6)//9=,2 B:,2,24,math_novar,False,True
(5*8)-1=,39 B:3,39,40,math_novar,False,True
(8+2)+8=,18 B:,18,10,math_novar,False,True
(5*3)*6=,90 B:,90,15,math_novar,False,True
(9*7)-9=,54 B:,54,63,math_novar,False,True
(8+4)+8=,20 B:,20,12,math_novar,False,True
(1*7)*8=,56 B:1,56,7,math_novar,False,True
(4*3)-8=,4 B:,4,12,math_novar,False,True
(9//3)+2=,5 B:,5,3,math_novar,False,True
(8-6)//4=,1 B:2 C,0,2,math_novar,False,False
(7*9)*3=,189 B,189,63,math_novar,False,True
(8-7)*4=,4 B:,4,1,math_novar,False,True
(2-5)-1=,-2 B: -,-4,-3,math_novar,False,False
(3+6)//3=,2 B:,3,9,math_novar,False,False
(8//1)+3=,11 B:,11,8,math_novar,False,True
(5*6)-6=,24 B:,24,30,math_novar,False,True
(9+5)*1=,14 B:,14,14,math_novar,False,True
(1*1)-2=,"-1
Question:",-1,1,math_novar,False,True
(1-6)*7=,35 B:,-35,-5,math_novar,False,False
(5-7)+8=,10 B:,6,-2,math_novar,False,False
(5*3)-1=,14 B:1,14,15,math_novar,False,True
(3+8)+4=,15 B:1,15,11,math_novar,False,True
(2-6)*6=,-24 B:,-24,-4,math_novar,False,True
(8-8)*7=,0 B:1 C,0,0,math_novar,False,True
(4*6)-6=,24-6=,18,24,math_novar,False,False
(3*3)+4=,"13
Question",13,9,math_novar,False,True
(1-1)+1=,"1
Q:(1",1,0,math_novar,False,True
(5-8)//4=,1 B:2 C,-1,-3,math_novar,False,False
(6+1)+5=,12 B:1,12,7,math_novar,False,True
(3//5)//2=,3//10,0,0,math_novar,False,True
(1//5)+1=,1.2 B,1,0,math_novar,False,True
(6+1)+6=,13 B:1,13,7,math_novar,False,True
(4-8)//7=,0 B:,-1,-4,math_novar,False,False
(4+3)*6=,42 B:,42,7,math_novar,False,True
(1+5)-8=,"-2
Question",-2,6,math_novar,False,True
(7*4)+7=,35 B:,35,28,math_novar,False,True
(3-9)+3=,-3 B:,-3,-6,math_novar,False,True
(9//6)*9=,13.5,9,1,math_novar,False,False
(7//8)//4=,7//32,0,0,math_novar,False,False
(9//7)-8=,-5 5/,-7,1,math_novar,False,False
(7+7)//8=,1.00,1,14,math_novar,False,True
(1+8)-4=,5 B:6 C,5,9,math_novar,False,True
(4*1)-1=,"3
Q:(",3,4,math_novar,False,True
(3+8)+2=,13 B:1,13,11,math_novar,False,True
(2*6)-6=,"6
Question: What",6,12,math_novar,False,True
(5*5)-5=,20 B:,20,25,math_novar,False,True
(2-4)+4=,2 B:4 C,2,-2,math_novar,False,True
(4-7)+7=,4 B:,4,-3,math_novar,False,True
(9//1)*9=,81 B:,81,9,math_novar,False,True
(6//2)//3=,1 B:,1,3,math_novar,False,True
(2//9)+5=,5 2/,5,0,math_novar,False,True
(5-7)*4=,12 B:,-8,-2,math_novar,False,False
(2-7)+9=,4 B:5 C,4,-5,math_novar,False,True
(5+7)+7=,19 B:,19,12,math_novar,False,True
(7*3)*2=,42 B:,42,21,math_novar,False,True
(1*3)-2=,1 B:2 C,1,3,math_novar,False,True
(7+2)//1=,9 B:,9,9,math_novar,False,True
(1+6)+7=,14 B:1,14,7,math_novar,False,True
(5*1)*4=,20 B:1,20,5,math_novar,False,True
(8-4)+9=,13 B:1,13,4,math_novar,False,True
(2*9)+8=,26 B:2,26,18,math_novar,False,True
(4//1)//8=,1/2 B,0,4,math_novar,False,False
(6-9)+3=,10 B:,0,-3,math_novar,False,True
(3//3)+9=,10 B:1,10,1,math_novar,False,True
(1*1)+5=,"6
Question:",6,1,math_novar,False,True
(8+8)-1=,15 B:1,15,16,math_novar,False,True
(8*4)*5=,160 B,160,32,math_novar,False,True
(7+6)//8=,"1
Q:(",1,13,math_novar,False,True
(9+2)*1=,11 B:,11,11,math_novar,False,True
(3*3)*7=,63 B:,63,9,math_novar,False,True
(7*7)+6=,55 B:5,55,49,math_novar,False,True
(3//9)*8=,2 2/,0,0,math_novar,False,False
(1*5)-7=,"-2
Q:(",-2,5,math_novar,False,True
(7+9)//6=,2 B:,2,16,math_novar,False,True
(9+9)*6=,108 B,108,18,math_novar,False,True
(7//6)//8=,7//48,0,1,math_novar,False,False
(3+6)*2=,18 B:,18,9,math_novar,False,True
(9*7)//8=,7 B:,7,63,math_novar,False,True
(4*5)//9=,2 B:,2,20,math_novar,False,True
(9*8)+2=,74 B:7,74,72,math_novar,False,True
(4-6)*6=,0 B:,-12,-2,math_novar,False,False
(9-9)-1=,0 B:,-1,0,math_novar,False,False
(6//6)*1=,1 B:2 C,1,1,math_novar,False,True
(9-7)-8=,0 B:,-6,2,math_novar,False,False
(4//9)+9=,10 1,9,0,math_novar,False,False
(9*2)*1=,18 B:1,18,18,math_novar,False,True
(3*8)-2=,22 B:2,22,24,math_novar,False,True
(2//2)-9=,-7 B: -,-8,1,math_novar,False,False
(2+4)-3=,3 B:4 C,3,6,math_novar,False,True
(5//5)*1=,1 B:0 C,1,1,math_novar,False,True
(1*7)-4=,"3
Question: What",3,7,math_novar,False,True
(6-7)*8=,0 B:,-8,-1,math_novar,False,False
(6*7)//7=,6 B:,6,42,math_novar,False,True
(4//7)-2=,1/49,-2,0,math_novar,False,False
(1*5)*9=,45 B:,45,5,math_novar,False,True
(8//2)-5=,1 B:,-1,4,math_novar,False,False
(5//9)+4=,13/9,4,0,math_novar,False,False
(8-1)*4=,28 B:2,28,7,math_novar,False,True
(1//6)-5=,-29/6,-5,0,math_novar,False,False
(7+8)-5=,10 B:1,10,15,math_novar,False,True
(3-4)-1=,1/3 B,-2,-1,math_novar,False,False
(2*4)+6=,14 B:1,14,8,math_novar,False,True
(7//5)//3=,7//15,0,1,math_novar,False,False
(1//3)*8=,2 2/,0,0,math_novar,False,False
(1*7)+5=,12 B:,12,7,math_novar,False,True
(3*7)//8=,2 B:,2,21,math_novar,False,True
(4*7)//3=,10 B:1,9,28,math_novar,False,False
(7-5)*1=,2 B:,2,2,math_novar,False,True
(9*6)-8=,46 B:,46,54,math_novar,False,True
(1//6)-2=,1/36,-2,0,math_novar,False,False
(2*8)-5=,11 B:1,11,16,math_novar,False,True
(5+2)//7=,"1
Q:(",1,7,math_novar,False,True
(5*5)+4=,"29
Q",29,25,math_novar,False,True
(6//4)*5=,7.5 B,5,1,math_novar,False,True
(9+4)+1=,14 B:1,14,13,math_novar,False,True
(1//1)*9=,"9
Q:(",9,1,math_novar,False,True
(4-2)*1=,2 B:,2,2,math_novar,False,True
(6*7)//3=,14 B:1,14,42,math_novar,False,True
(1-8)+5=,1-8+,-2,-7,math_novar,False,False
(6+6)*2=,24 B:,24,12,math_novar,False,True
(5-4)-8=,-7 B: -,-7,1,math_novar,False,True
(2+6)//4=,2 B:,2,8,math_novar,False,True
(2*8)+8=,24 B:2,24,16,math_novar,False,True
(7//1)-2=,5 B:6 C,5,7,math_novar,False,True
(3+2)//8=,"0
Q:(",0,5,math_novar,False,True
(6-7)+5=,4 B:,4,-1,math_novar,False,True
(9*8)//6=,12 B:,12,72,math_novar,False,True
(9-6)-7=,0 B:,-4,3,math_novar,False,False
(8//2)+7=,11 B:,11,4,math_novar,False,True
(8//6)*2=,2 2/,2,1,math_novar,False,True
(3*9)//1=,27 B:,27,27,math_novar,False,True
(5*7)*3=,105 B,105,35,math_novar,False,True
(5-1)*5=,20 B:2,20,4,math_novar,False,True
(8+6)-5=,9 B:,9,14,math_novar,False,True
(2//8)+8=,8.25,8,0,math_novar,False,True
(3-6)-9=,-12 B:,-12,-3,math_novar,False,True
(7*9)-6=,57 B:,57,63,math_novar,False,True
(4//3)*7=,9 1/,7,1,math_novar,False,False
(9//4)*2=,4.5 B,4,2,math_novar,False,True
(6*8)-6=,42 B:4,42,48,math_novar,False,True
(2+3)//8=,0 B:,0,5,math_novar,False,True
(3*4)*8=,96 B:1,96,12,math_novar,False,True
(5*2)+7=,17 B:,17,10,math_novar,False,True
(7-9)+7=,13 B:,5,-2,math_novar,False,False
(4//5)//9=,4//45,0,0,math_novar,False,False
(2*8)*3=,48 B:,48,16,math_novar,False,True
(5*6)-5=,25 B:,25,30,math_novar,False,True
(4*9)-3=,33 B:3,33,36,math_novar,False,True
(7*3)+7=,28 B:,28,21,math_novar,False,True
(1-8)+2=,1 B:,-5,-7,math_novar,False,False
(8//1)//4=,2 B:,2,8,math_novar,False,True
(8+6)//1=,14 B:,14,14,math_novar,False,True
(2//9)-5=,-4 1/,-5,0,math_novar,False,False
(7//3)*1=,2 1/,2,2,math_novar,False,True
(5-5)//6=,0 B:1 C,0,0,math_novar,False,True
(1-2)//5=,0.2 B,-1,-1,math_novar,False,False
(4+8)//3=,4 B:,4,12,math_novar,False,True
(5//5)+5=,10 B:,6,1,math_novar,False,False
(9+8)-3=,14 B:1,14,17,math_novar,False,True
(4//6)//1=,2//3 B,0,0,math_novar,False,False
(1*1)-3=,"-2
Question:",-2,1,math_novar,False,True
(8-2)*8=,48 B:4,48,6,math_novar,False,True
(8+1)*6=,54 B:5,54,9,math_novar,False,True
(2-5)*2=,-6 B: -,-6,-3,math_novar,False,True
(2//7)//3=,2//21,0,0,math_novar,False,False
(9*8)-7=,65 B:,65,72,math_novar,False,True
(9+4)+7=,20 B:,20,13,math_novar,False,True
(2*7)-3=,11 B:1,11,14,math_novar,False,True
(2//9)*3=,2/3 B,0,0,math_novar,False,False
(7+5)+1=,13 B:1,13,12,math_novar,False,True
(6+6)-8=,"4
Question: What",4,12,math_novar,False,True
(9-2)//1=,7 B:6 C,7,7,math_novar,False,True
(5+9)//4=,3 B:,3,14,math_novar,False,True
(9+1)*3=,30 B:,30,10,math_novar,False,True
(8//4)*1=,2 B:,2,2,math_novar,False,True
(9//7)*6=,7 B:,6,1,math_novar,False,False
(8+7)+6=,21 B:2,21,15,math_novar,False,True
(7*1)*1=,7 B:1 C,7,7,math_novar,False,True
(9-8)//9=,0 B:1 C,0,1,math_novar,False,True
(5+1)//6=,1 B:2 C,1,6,math_novar,False,True
(9-9)//2=,0 B:1 C,0,0,math_novar,False,True
(2*7)*3=,42 B:,42,14,math_novar,False,True
(8*1)*5=,40 B:4,40,8,math_novar,False,True
(7*8)-7=,49 B:4,49,56,math_novar,False,True
(2+1)*8=,24 B:,24,3,math_novar,False,True
(4-6)*5=,10 B:,-10,-2,math_novar,False,False
(3+4)+9=,16 B:1,16,7,math_novar,False,True
(6-4)*7=,14 B:,14,2,math_novar,False,True
(9+1)//5=,2 B:,2,10,math_novar,False,True
(1-6)*5=,25 B:,-25,-5,math_novar,False,False
(9*2)//6=,3 B:,3,18,math_novar,False,True
(4-4)//3=,0 B:1 C,0,0,math_novar,False,True
(1//3)*4=,1.33,0,0,math_novar,False,False
(6*1)-7=,-1 B:,-1,6,math_novar,False,True
(9-4)-4=,1 B:,1,5,math_novar,False,True
(6//4)-1=,1 B:2 C,0,1,math_novar,False,False
(6*3)*1=,18 B:1,18,18,math_novar,False,True
(6-2)+3=,7 B:,7,4,math_novar,False,True
(3+7)-5=,5 B:6 C,5,10,math_novar,False,True
(6+6)//5=,2.4 B,2,12,math_novar,False,True
(1*2)*3=,6 B:,6,2,math_novar,False,True
(7-5)*5=,10 B:,10,2,math_novar,False,True
(9+2)//8=,"1
Q:(",1,11,math_novar,False,True
(7-3)-5=,1 B:,-1,4,math_novar,False,False
(8//8)+1=,1 B:2 C,2,1,math_novar,False,True
(8-1)-7=,1 B:0 C,0,7,math_novar,False,True
(4*7)-7=,21 B:1,21,28,math_novar,False,True
(1+9)+7=,"17
Question:",17,10,math_novar,False,True
(5+6)*1=,11 B:,11,11,math_novar,False,True
(4-7)-1=,2 B:,-4,-3,math_novar,False,False
(2+5)//3=,2 B:,2,7,math_novar,False,True
(9//1)*2=,18 B:,18,9,math_novar,False,True
(4+8)-8=,4 B:8 C,4,12,math_novar,False,True
(7+4)-8=,3 B:5 C,3,11,math_novar,False,True
(1+1)//5=,"0
Question:",0,2,math_novar,False,True
(4-7)*4=,12 B:,-12,-3,math_novar,False,False
(7//5)+2=,1 2/,3,1,math_novar,False,False
(9*5)//8=,5 B:,5,45,math_novar,False,True
(9+4)//2=,6.5 B,6,13,math_novar,False,True
(1*8)*1=,8 B:,8,8,math_novar,False,True
(3//3)*6=,6 B:,6,1,math_novar,False,True
(5*2)+2=,12 B:1,12,10,math_novar,False,True
(5-8)-7=,0 B:,-10,-3,math_novar,False,False
(2*4)+4=,12 B:1,12,8,math_novar,False,True
(2+4)*8=,"48
Question",48,6,math_novar,False,True
(2//9)-6=,-5 1/,-6,0,math_novar,False,False
(4+7)+8=,19 B:,19,11,math_novar,False,True
(9//6)//5=,3/10,0,1,math_novar,False,True
(6//6)+1=,1 B:2 C,2,1,math_novar,False,True
(7*7)*4=,196 B,196,49,math_novar,False,True
(5*6)+5=,35 B:3,35,30,math_novar,False,True
(4-9)+3=,10 B:,-2,-5,math_novar,False,False
(6*9)+6=,54 B:6,60,54,math_novar,False,False
(7-6)//6=,1 B:2 C,0,1,math_novar,False,False
(7+8)+3=,18 B:,18,15,math_novar,False,True
(7*9)//5=,12 B:,12,63,math_novar,False,True
(2*6)-2=,10 B:1,10,12,math_novar,False,True
(5-4)*7=,7 B:,7,1,math_novar,False,True
(7-3)-1=,3 B:4 C,3,4,math_novar,False,True
(1//2)//5=,1//10 B,0,0,math_novar,False,True
(7//4)//8=,7//32,0,1,math_novar,False,False
(1+2)//3=,1 B:,1,3,math_novar,False,True
(2//8)+5=,5 1/,5,0,math_novar,False,True
(4//6)*4=,2 2/,0,0,math_novar,False,False
(4+5)//9=,0 B:,1,9,math_novar,False,False
(6//6)//8=,1//8 B,0,1,math_novar,False,False
(5//4)//8=,5//32,0,1,math_novar,False,False
(4//3)+2=,3 1/,3,1,math_novar,False,True
(8-1)*6=,42 B:4,42,7,math_novar,False,True
(1-7)//9=,0.11,-1,-6,math_novar,False,False
(2-8)//9=,-2/3 B,-1,-6,math_novar,False,False
(9-5)-2=,2 B:,2,4,math_novar,False,True
(9*6)*9=,486,486,54,math_novar,True,True
(6//7)-7=,-49/7,-7,0,math_novar,False,False
(6+3)//4=,2 B:,2,9,math_novar,False,True
(5*6)-1=,29 B:2,29,30,math_novar,False,True
(6*4)//2=,12 B:,12,24,math_novar,False,True
(6*2)-2=,10 B:,10,12,math_novar,False,True
(6+8)-5=,9 B:,9,14,math_novar,False,True
(6-7)-8=,-5 B: -,-9,-1,math_novar,False,False
(5*4)-6=,14 B:,14,20,math_novar,False,True
(6-2)//9=,0.44,0,4,math_novar,False,True
(4*8)-4=,28 B:2,28,32,math_novar,False,True
(2*4)+3=,11 B:1,11,8,math_novar,False,True
(9//2)+3=,7 B:,7,4,math_novar,False,True
(8+7)+9=,24 B:2,24,15,math_novar,False,True
(4+8)*7=,84 B:,84,12,math_novar,False,True
(6//9)*1=,6/9 B,0,0,math_novar,False,False
(8*7)-7=,49 B:4,49,56,math_novar,False,True
(3-8)-7=,-12 B:,-12,-5,math_novar,False,True
(6*8)*1=,48 B:4,48,48,math_novar,False,True
(4+8)+8=,20 B:,20,12,math_novar,False,True
