planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
shawl,a,a,True,scarf,False,af,False,0.9923415184020996,0.9923415184020996,0.0037468310911208,True,0.9107294678688048,0.401490569114685,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is an",Qwen3-14B-a-shawl,a-shawl.pt,0.9921875,0.0035858154296875,0.984375,0.0096435546875,1.0,0.0006256103515625,0.98828125,0.00457763671875,0.9921875,0.0031585693359375,0.9921875,0.0035858154296875,0.9921875,0.00518798828125,13
shoelace,a,a,True,sho,True,eye,False,0.8012909293174744,0.8012909293174744,0.0007699742564,True,0.4805515706539154,0.6606955528259277,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an",Qwen3-14B-a-shoelace,a-shoelace.pt,0.79296875,0.000820159912109375,0.79296875,0.0005645751953125,0.82421875,0.008056640625,0.8125,0.00074005126953125,0.73828125,0.00086212158203125,0.79296875,0.000637054443359375,0.8125,0.00138092041015625,13
sled,a,a,True,sled,True,sled,True,0.9983017444610596,0.9983017444610596,0.0002093329385388,True,0.992027223110199,0.4906281530857086,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an",Qwen3-14B-a-sled,a-sled.pt,1.0,0.00020313262939453125,0.99609375,0.001495361328125,1.0,0.00020313262939453125,0.99609375,0.00022983551025390625,0.7421875,0.000171661376953125,1.0,0.00020313262939453125,1.0,0.0001583099365234375,12
snake,a,a,True,snake,True,e,False,0.9814510345458984,0.9814510345458984,3.674023537314497e-05,True,0.9980499744415284,0.8341317176818848,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an",Qwen3-14B-a-snake,a-snake.pt,0.98046875,3.457069396972656e-05,0.97265625,0.0021209716796875,0.99609375,5.125999450683594e-05,0.98046875,3.0517578125e-05,0.00921630859375,6.556510925292969e-06,0.97265625,2.086162567138672e-05,0.99609375,0.000705718994140625,38
spear,a,a,True,jav,False,arrow,False,0.6805676817893982,0.6805676817893982,0.0023594084195792,True,0.5869278311729431,0.940847873687744,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an",Qwen3-14B-a-spear,a-spear.pt,0.69140625,0.002197265625,0.60546875,0.00982666015625,0.9375,0.00014781951904296875,0.69140625,0.00194549560546875,0.1533203125,0.0011749267578125,0.66796875,0.00146484375,0.890625,0.0022125244140625,25
sponge,a,a,True,sponge,True,er,False,0.9871358275413512,0.9871358275413512,0.0004393619601614,True,0.9986913800239564,0.5226925611495972,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an",Qwen3-14B-a-sponge,a-sponge.pt,0.98828125,0.0003757476806640625,0.96875,0.0002536773681640625,0.75,0.0006866455078125,0.97265625,0.0004749298095703125,3.46451997756958e-07,1.800799509510398e-10,0.9921875,0.000484466552734375,0.67578125,0.000698089599609375,18
strawberry,a,a,True,strawberry,True,example,False,0.9962655901908876,0.9962655901908876,0.0001081848458852,True,0.3425298035144806,0.3595495820045471,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an",Qwen3-14B-a-strawberry,a-strawberry.pt,0.99609375,0.0001087188720703125,0.99609375,0.00012302398681640625,0.99609375,7.867813110351562e-06,0.99609375,0.0001087188720703125,0.9921875,8.440017700195312e-05,0.99609375,0.00012302398681640625,0.99609375,8.440017700195312e-05,7
tablespoon,a,a,True,lad,False,lad,False,0.98489111661911,0.98489111661911,6.687636050628498e-05,True,0.99845290184021,0.8911570906639099,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an",Qwen3-14B-a-tablespoon,a-tablespoon.pt,0.984375,6.532669067382812e-05,0.984375,0.00010728836059570312,0.98828125,1.8715858459472656e-05,0.984375,8.344650268554688e-05,0.9765625,3.910064697265625e-05,0.984375,4.458427429199219e-05,0.98828125,0.0003757476806640625,8
telescope,a,a,True,magn,False,ey,False,0.9623444080352784,0.9623444080352784,0.0156546458601951,True,0.5226877331733704,0.4014912843704223,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an",Qwen3-14B-a-telescope,a-telescope.pt,0.96484375,0.01556396484375,0.96484375,0.0137939453125,0.9765625,0.00188446044921875,0.95703125,0.0198974609375,0.609375,0.005279541015625,0.97265625,0.0074462890625,0.76953125,0.1943359375,18
thimble,a,a,True,th,True,e,False,0.9043520092964172,0.9043520092964172,0.000542546971701,True,0.982079029083252,0.2547507584095001,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an",Qwen3-14B-a-thimble,a-thimble.pt,0.90625,0.000568389892578125,0.890625,0.0017242431640625,0.93359375,1.3768672943115234e-05,0.89453125,0.000560760498046875,0.69921875,0.0003871917724609375,0.90625,0.000568389892578125,0.890625,0.000812530517578125,5
thorn,a,a,True,th,True,th,True,0.9484363198280334,0.9484363198280334,6.736473005730659e-05,True,0.999072790145874,0.6728402972221375,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an",Qwen3-14B-a-thorn,a-thorn.pt,0.94921875,6.29425048828125e-05,0.9453125,0.0002803802490234375,0.875,1.9818544387817383e-06,0.94140625,9.059906005859375e-05,9.918585419654846e-08,7.44648787076585e-12,0.94921875,9.107589721679688e-05,0.94140625,3.337860107421875e-05,24
tiger,a,a,True,tiger,True,o,False,0.9862834215164183,0.9862834215164183,0.0001612802589079,True,0.7847453951835632,0.883945107460022,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an",Qwen3-14B-a-tiger,a-tiger.pt,0.984375,0.0001773834228515625,0.984375,0.00037384033203125,0.98046875,4.458427429199219e-05,0.98828125,0.0001773834228515625,0.330078125,0.000110626220703125,0.98828125,0.00013828277587890625,0.97265625,0.00041961669921875,13
tire,a,a,True,tire,True,air,False,0.9954289197921752,0.9954289197921752,0.0002106487081618,True,0.8974641561508179,0.53712397813797,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an",Qwen3-14B-a-tire,a-tire.pt,0.99609375,0.000202178955078125,0.9921875,0.0024566650390625,0.921875,0.0001659393310546875,0.99609375,0.0002593994140625,8.568167686462402e-08,3.9108272176235914e-11,0.99609375,0.000377655029296875,1.0,1.4722347259521484e-05,50
toad,a,a,True,to,True,to,True,0.917079746723175,0.917079746723175,0.0021129031665623,True,0.9995984435081482,0.7306362390518188,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an",Qwen3-14B-a-toad,a-toad.pt,0.92578125,0.0017852783203125,0.9140625,0.00177001953125,0.87109375,0.005859375,0.92578125,0.0013885498046875,0.8671875,0.00848388671875,0.91015625,0.00154876708984375,0.94140625,0.004364013671875,12
tomato,a,a,True,tomato,True,apple,False,0.9746406078338624,0.9746406078338624,0.0032189039047807,True,0.8958081007003784,0.9501231908798218,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an",Qwen3-14B-a-tomato,a-tomato.pt,0.9765625,0.0030975341796875,0.95703125,0.0198974609375,0.98046875,4.1425228118896484e-06,0.98046875,0.0027618408203125,0.061279296875,0.0004119873046875,0.9765625,0.0035247802734375,0.96484375,0.003936767578125,19
toothbrush,a,a,True,tooth,True,electric,False,0.989448308944702,0.989448308944702,1.0268474397889804e-05,True,0.9472476243972778,0.9721107482910156,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an",Qwen3-14B-a-toothbrush,a-toothbrush.pt,0.98828125,1.0013580322265625e-05,0.9921875,7.43865966796875e-05,0.9921875,5.364418029785156e-06,0.9921875,1.138448715209961e-05,6.139278411865234e-06,9.049472282640636e-11,0.98046875,7.241964340209961e-06,0.98046875,0.00032806396484375,34
tractor,a,a,True,tractor,True,tractor,True,0.9956531524658204,0.9956531524658204,8.20454370114021e-05,True,0.9924381375312804,0.4035874903202057,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an",Qwen3-14B-a-tractor,a-tractor.pt,0.99609375,7.43865966796875e-05,0.9921875,0.00148773193359375,1.0,6.139278411865234e-06,0.99609375,0.00010824203491210938,0.0400390625,3.3974647521972656e-06,0.99609375,9.584426879882812e-05,0.99609375,0.0002593994140625,15
trampoline,a,a,True,tr,True,exercise,False,0.983623504638672,0.983623504638672,0.0001561498647788,True,0.9798254370689392,0.9093682169914246,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is an",Qwen3-14B-a-trampoline,a-trampoline.pt,0.984375,0.0001373291015625,0.984375,0.00017642974853515625,0.98828125,7.390975952148438e-05,0.984375,0.00012111663818359375,0.0203857421875,9.894371032714844e-06,0.98046875,0.0003719329833984375,0.98828125,2.562999725341797e-05,7
tree,a,a,True,tree,True,tree,True,0.998427391052246,0.998427391052246,4.446324601303786e-05,True,0.9971119165420532,0.4009648859500885,blade,a,The thin sharp edge of a knife sword or razor that cuts things is a blade,"<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is a","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is an",Qwen3-14B-a-tree,a-tree.pt,1.0,4.00543212890625e-05,0.99609375,0.000179290771484375,1.0,8.487701416015625e-05,1.0,5.125999450683594e-05,0.004364013671875,3.948807716369629e-07,1.0,3.528594970703125e-05,0.890625,0.00010967254638671875,48
tulip,a,is,False,tul,True,em,False,0.9906360507011414,1.0746064162958646e-06,1.197995658230866e-07,True,0.9446079730987548,0.9475166201591492,cheesecake,a,The rich dessert made with cream cheese and often topped with berries is a cheesecake,"<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands a","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands an",Qwen3-14B-a-tulip,a-tulip.pt,1.0579824447631836e-06,1.1129304766654968e-07,9.350478649139404e-07,9.872019290924072e-08,9.909272193908691e-07,1.1129304766654968e-07,1.0579824447631836e-06,1.1129304766654968e-07,9.909272193908691e-07,1.1129304766654968e-07,9.98377799987793e-07,1.0477378964424133e-07,9.350478649139404e-07,9.825453162193298e-08,3
turtle,a,a,True,turtle,True,turtle,True,0.9979058504104614,0.9979058504104614,5.560043064178899e-05,True,0.7718198299407959,0.4929677844047546,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is a","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is an",Qwen3-14B-a-turtle,a-turtle.pt,0.99609375,5.125999450683594e-05,0.99609375,0.001495361328125,0.99609375,0.00012302398681640625,1.0,5.125999450683594e-05,0.1552734375,6.723403930664062e-05,0.984375,0.0009002685546875,1.0,6.891787052154541e-07,38
udder,an,the,False,u,True,u,True,0.4328902065753937,0.3300171792507171,0.0001319724833592,False,0.9997207522392272,0.9988495111465454,hummingbird,a,The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird,"<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is an","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is a",Qwen3-14B-an-udder,an-udder.pt,0.333984375,0.00012683868408203125,0.373046875,8.58306884765625e-05,0.220703125,0.00148773193359375,0.333984375,0.00012683868408203125,4.00543212890625e-05,1.5133991837501526e-08,0.333984375,0.00012683868408203125,0.390625,0.0001316070556640625,7
umbrella,an,an,True,umbrella,True,umbrella,True,0.957427442073822,0.0104439752176404,0.957427442073822,True,0.999972939491272,0.6281639933586121,emerald,an,The bright green precious gemstone often found in jewelry and engagement rings is an emerald,"<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is an","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is a",Qwen3-14B-an-umbrella,an-umbrella.pt,0.0106201171875,0.95703125,0.88671875,0.034423828125,0.000415802001953125,0.96484375,0.0458984375,0.81640625,1.5497207641601562e-06,0.00860595703125,0.005645751953125,0.94921875,0.2001953125,0.79296875,20
undershirt,an,a,False,unders,True,unders,True,0.9955169558525084,0.9955169558525084,0.0005319805350154,False,0.9927902221679688,0.9863362312316896,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is an","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is a",Qwen3-14B-an-undershirt,an-undershirt.pt,0.99609375,0.0004863739013671875,0.99609375,5.125999450683594e-05,0.146484375,0.84375,0.99609375,0.00015735626220703125,0.921875,0.052001953125,0.99609375,0.00054931640625,0.99609375,0.0004291534423828125,9
unicycle,a,a,True,bicycle,False,a,False,0.9943683743476868,0.9943683743476868,5.495666482602246e-05,True,0.5276108384132385,0.1934963315725326,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is an",Qwen3-14B-a-unicycle,a-unicycle.pt,0.99609375,5.793571472167969e-05,0.99609375,5.125999450683594e-05,0.96875,0.02001953125,0.99609375,5.125999450683594e-05,0.9453125,8.0108642578125e-05,0.99609375,5.125999450683594e-05,0.99609375,7.43865966796875e-05,4
vase,a,a,True,vase,True,urn,False,0.973874568939209,0.973874568939209,0.0003496903809718,True,0.7755590677261353,0.8519490361213684,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is an",Qwen3-14B-a-vase,a-vase.pt,0.97265625,0.000370025634765625,0.97265625,0.0027313232421875,0.9921875,1.8715858459472656e-05,0.9765625,0.00032806396484375,0.002227783203125,2.3096799850463867e-06,0.97265625,0.0003261566162109375,0.97265625,0.000690460205078125,10
walrus,a,a,True,wal,True,elephant,False,0.9888787269592284,0.9888787269592284,0.0019591518212109,True,0.9942746758461,0.8246140480041504,mango,a,The tropical orange fruit with sweet flesh that grows on trees is a mango,"<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is a","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is an",Qwen3-14B-a-walrus,a-walrus.pt,0.98828125,0.0019073486328125,0.98828125,0.003143310546875,0.9921875,6.580352783203125e-05,0.98828125,0.002166748046875,0.94140625,0.0018157958984375,0.98828125,0.002166748046875,0.98828125,0.00168609619140625,5
warthog,a,a,True,war,True,hipp,False,0.923967719078064,0.923967719078064,0.0092059113085269,True,0.996977925300598,0.6037679314613342,swan,a,The elegant white water bird with a long curved neck is a swan,"<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is a","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is an",Qwen3-14B-a-warthog,a-warthog.pt,0.92578125,0.01031494140625,0.9140625,0.0147705078125,0.95703125,0.000873565673828125,0.921875,0.01025390625,0.5625,0.0054931640625,0.92578125,0.009033203125,0.91015625,0.01300048828125,7
woodpile,a,called,False,log,False,axe,False,0.6072344183921814,0.334576815366745,0.0011400210205465,True,0.4063855111598968,0.3660952448844909,shotgun,a,The firearm with a wide barrel that fires multiple pellets at once is a shotgun,"<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is a","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is an",Qwen3-14B-a-woodpile,a-woodpile.pt,0.328125,0.00104522705078125,0.357421875,0.0084228515625,0.236328125,7.867813110351562e-06,0.33203125,0.0013580322265625,0.0277099609375,3.6716461181640625e-05,0.328125,0.00092315673828125,0.435546875,0.000949859619140625,13
apricot,an,a,False,apr,True,cherry,False,0.9583080410957336,0.9583080410957336,0.0068230396136641,False,0.9965081810951232,0.1954406797885894,fern,a,The leafy green plant that doesn't flower and often grows in shady forest areas is a fern,"<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is an","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is a",Qwen3-14B-an-apricot,an-apricot.pt,0.95703125,0.00732421875,0.9609375,0.0064697265625,0.953125,0.00823974609375,0.953125,0.00823974609375,0.96484375,0.0057373046875,0.95703125,0.007293701171875,0.9609375,0.0064697265625,4
arrow,an,an,True,arrow,True,arrow,True,0.9527373909950256,0.0093695353716611,0.9527373909950256,True,0.9996089339256288,0.4642593264579773,cauliflower,a,The white flowering vegetable with a bumpy head often served steamed is a cauliflower,"<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is an","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is a",Qwen3-14B-an-arrow,an-arrow.pt,0.00933837890625,0.953125,0.94921875,0.003021240234375,0.00022983551025390625,1.0,0.020263671875,0.59375,0.000247955322265625,0.5078125,0.01202392578125,0.95703125,0.007110595703125,0.93359375,28
ashtray,an,an,True,ash,True,ash,True,0.9386805891990662,0.013314863666892,0.9386805891990662,True,0.999963641166687,0.9715539813041688,horse,a,The large four-legged animal that people ride and that neighs and gallops is a horse,"<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is an","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is a",Qwen3-14B-an-ashtray,an-ashtray.pt,0.01513671875,0.9375,0.796875,0.0009307861328125,8.754432201385498e-08,1.0,0.0240478515625,0.90234375,1.1157741397482823e-14,2.7284841053187847e-12,0.01043701171875,0.94140625,0.027587890625,0.9140625,10
