planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
shawl,a,a,True,cloak,False,item,False,0.724399209022522,0.724399209022522,0.0030432634521275,True,0.3202541470527649,0.3281493186950683,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is an",Qwen3-1.7B-a-shawl,a-shawl.pt,0.71484375,0.0033111572265625,0.71484375,0.0033111572265625,0.71484375,0.0033111572265625,0.71484375,0.0033111572265625,0.71484375,0.0033111572265625,0.71484375,0.0033111572265625,0.71484375,0.0033111572265625,0
shoelace,a,a,True,sho,True,example,False,0.9733360409736632,0.9733360409736632,0.0020550701301544,True,0.3001624345779419,0.184161826968193,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an",Qwen3-1.7B-a-shoelace,a-shoelace.pt,0.97265625,0.0018768310546875,0.97265625,0.0021209716796875,0.96875,0.0021209716796875,0.96875,0.0021209716796875,0.9765625,0.00188446044921875,0.9765625,0.00213623046875,0.9609375,0.002105712890625,1
sled,a,a,True,sled,True,example,False,0.5133788585662842,0.5133788585662842,0.0020845043472945,True,0.5317496061325073,0.455247551202774,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an",Qwen3-1.7B-a-sled,a-sled.pt,0.51171875,0.0020904541015625,0.51171875,0.0020904541015625,0.51171875,0.0020904541015625,0.51171875,0.002105712890625,0.51171875,0.0020904541015625,0.51171875,0.0020904541015625,0.51171875,0.00238037109375,1
snake,a,a,True,snake,True,all,False,0.969153642654419,0.969153642654419,0.0033203798811882,True,0.3947751224040985,0.7320133447647095,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an",Qwen3-1.7B-a-snake,a-snake.pt,0.96484375,0.00347900390625,0.96484375,0.00506591796875,0.93359375,0.00433349609375,0.953125,0.0034332275390625,0.2060546875,0.002593994140625,0.9609375,0.003936767578125,0.97265625,0.0027313232421875,6
spear,a,a,True,spear,True,arrow,False,0.5704808831214905,0.5704808831214905,0.0043402588926255,True,0.7461866736412048,0.8453835248947144,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an",Qwen3-1.7B-a-spear,a-spear.pt,0.546875,0.004730224609375,0.578125,0.00439453125,0.55078125,0.004180908203125,0.546875,0.004730224609375,0.57421875,0.00439453125,0.55078125,0.0037078857421875,0.64453125,0.006317138671875,1
sponge,a,a,True,sponge,True,example,False,0.930027723312378,0.930027723312378,0.0092914029955863,True,0.917674958705902,0.3321376442909241,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an",Qwen3-1.7B-a-sponge,a-sponge.pt,0.93359375,0.0091552734375,0.93359375,0.0091552734375,0.9375,0.0091552734375,0.93359375,0.0091552734375,0.9296875,0.00909423828125,0.93359375,0.0091552734375,0.93359375,0.0091552734375,1
strawberry,a,a,True,strawberry,True,apple,False,0.9440715312957764,0.9440715312957764,0.014576356858015,True,0.6074026823043823,0.8718933463096619,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an",Qwen3-1.7B-a-strawberry,a-strawberry.pt,0.94140625,0.013427734375,0.94140625,0.013427734375,0.94140625,0.013427734375,0.94140625,0.013427734375,0.94140625,0.013427734375,0.94140625,0.013427734375,0.94140625,0.013427734375,0
tablespoon,a,a,True,spoon,False,object,False,0.8022049069404602,0.8022049069404602,0.0061958911828696,True,0.5585198402404785,0.55433189868927,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an",Qwen3-1.7B-a-tablespoon,a-tablespoon.pt,0.8046875,0.00616455078125,0.78515625,0.006805419921875,0.80859375,0.00616455078125,0.796875,0.006072998046875,0.8046875,0.0069580078125,0.80859375,0.00543212890625,0.80078125,0.006927490234375,2
telescope,a,a,True,magn,False,magn,False,0.8971375226974487,0.8971375226974487,0.0025578534696251,True,0.656094491481781,0.3862086236476898,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an",Qwen3-1.7B-a-telescope,a-telescope.pt,0.8984375,0.00286865234375,0.8984375,0.002532958984375,0.8984375,0.002532958984375,0.8984375,0.00286865234375,0.8984375,0.00286865234375,0.8984375,0.002532958984375,0.8984375,0.00286865234375,1
thimble,a,a,True,needle,False,example,False,0.8795114755630493,0.8795114755630493,0.0029689157381653,True,0.2948635220527649,0.6645534038543701,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an",Qwen3-1.7B-a-thimble,a-thimble.pt,0.8828125,0.0028076171875,0.8828125,0.0028076171875,0.8828125,0.0028076171875,0.8828125,0.0028076171875,0.8828125,0.0028076171875,0.8828125,0.0028076171875,0.8828125,0.0028076171875,0
thorn,a,a,True,th,True,th,True,0.667342483997345,0.667342483997345,0.0016879161121323,True,0.9710120558738708,0.8923686742782593,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an",Qwen3-1.7B-a-thorn,a-thorn.pt,0.64453125,0.0016021728515625,0.64453125,0.0016021728515625,0.64453125,0.0016021728515625,0.64453125,0.0016021728515625,0.64453125,0.0016021728515625,0.64453125,0.0016021728515625,0.64453125,0.0016021728515625,0
tiger,a,a,True,tiger,True,example,False,0.8598660230636597,0.8598660230636597,0.1089483425021171,True,0.2319826334714889,0.4972589313983917,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an",Qwen3-1.7B-a-tiger,a-tiger.pt,0.8515625,0.115234375,0.8515625,0.115234375,0.8515625,0.115234375,0.8515625,0.115234375,0.8515625,0.115234375,0.8515625,0.115234375,0.8515625,0.115234375,0
tire,a,a,True,tire,True,example,False,0.7683733105659485,0.7683733105659485,0.0187311731278896,True,0.4186088442802429,0.5562748312950134,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an",Qwen3-1.7B-a-tire,a-tire.pt,0.78515625,0.0184326171875,0.76953125,0.01806640625,0.80859375,0.01153564453125,0.7734375,0.0181884765625,0.306640625,0.0072021484375,0.78515625,0.016357421875,0.7890625,0.0185546875,2
toad,a,a,True,frog,False,example,False,0.7897857427597046,0.7897857427597046,0.0124333119019865,True,0.2890257835388183,0.6241257190704346,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an",Qwen3-1.7B-a-toad,a-toad.pt,0.7890625,0.01275634765625,0.78515625,0.0126953125,0.7578125,0.01385498046875,0.7734375,0.01416015625,0.77734375,0.0125732421875,0.7890625,0.01275634765625,0.78125,0.01263427734375,2
tomato,a,a,True,plum,False,orange,False,0.8470695614814758,0.8470695614814758,0.1252261996269226,True,0.1721437126398086,0.53214031457901,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an",Qwen3-1.7B-a-tomato,a-tomato.pt,0.83984375,0.12890625,0.86328125,0.1171875,0.83203125,0.1123046875,0.84375,0.12890625,0.80859375,0.140625,0.828125,0.1435546875,0.87890625,0.08154296875,3
toothbrush,a,a,True,tooth,True,electric,False,0.9337342977523804,0.9337342977523804,0.0027357700746506,True,0.9737253785133362,0.7201347351074219,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an",Qwen3-1.7B-a-toothbrush,a-toothbrush.pt,0.9296875,0.002960205078125,0.94140625,0.00384521484375,0.90234375,0.002227783203125,0.9140625,0.004241943359375,0.0634765625,0.00010824203491210938,0.93359375,0.0029754638671875,0.91796875,0.0029144287109375,7
tractor,a,a,True,tractor,True,example,False,0.9434688687324524,0.9434688687324524,0.01087137311697,True,0.5799212455749512,0.6341414451599121,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an",Qwen3-1.7B-a-tractor,a-tractor.pt,0.94140625,0.01043701171875,0.9375,0.00921630859375,0.9375,0.01708984375,0.9375,0.01043701171875,0.9453125,0.01190185546875,0.9375,0.01043701171875,0.94921875,0.01055908203125,4
trampoline,a,a,True,tr,True,example,False,0.9231358170509338,0.9231358170509338,0.0086444709450006,True,0.1277134120464325,0.5337615013122559,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is an",Qwen3-1.7B-a-trampoline,a-trampoline.pt,0.921875,0.009033203125,0.921875,0.009033203125,0.92578125,0.00799560546875,0.921875,0.009033203125,0.9296875,0.008056640625,0.92578125,0.00799560546875,0.9296875,0.008056640625,1
tree,a,a,True,tree,True,example,False,0.9088122844696044,0.9088122844696044,0.0081376181915402,True,0.863404393196106,0.7310475707054138,blade,a,The thin sharp edge of a knife sword or razor that cuts things is a blade,"<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is a","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is an",Qwen3-1.7B-a-tree,a-tree.pt,0.921875,0.00799560546875,0.8984375,0.0068359375,0.94140625,0.0172119140625,0.91796875,0.0079345703125,0.890625,0.0098876953125,0.91796875,0.009033203125,0.890625,0.004669189453125,6
tulip,a,is,False,.,False,the,False,0.9083311557769777,9.492407116340472e-06,1.398116637574276e-06,True,0.1121151521801948,0.1012616381049156,cheesecake,a,The rich dessert made with cream cheese and often topped with berries is a cheesecake,"<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands a","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands an",Qwen3-1.7B-a-tulip,a-tulip.pt,9.775161743164062e-06,1.4975666999816895e-06,9.775161743164062e-06,1.4975666999816895e-06,9.775161743164062e-06,1.4975666999816895e-06,9.775161743164062e-06,1.4975666999816895e-06,9.775161743164062e-06,1.4975666999816895e-06,9.775161743164062e-06,1.4975666999816895e-06,9.775161743164062e-06,1.4975666999816895e-06,0
turtle,a,a,True,turtle,True,example,False,0.9035008549690248,0.9035008549690248,0.0244542695581913,True,0.4349689185619354,0.753815233707428,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is a","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is an",Qwen3-1.7B-a-turtle,a-turtle.pt,0.90234375,0.0240478515625,0.90625,0.0274658203125,0.921875,0.01318359375,0.90234375,0.0272216796875,0.90625,0.0166015625,0.921875,0.0245361328125,0.7890625,0.02099609375,2
udder,an,called,False,example,False,mam,False,0.4013424217700958,0.1875787377357483,0.012984050437808,False,0.5867937207221985,0.9195486307144164,hummingbird,a,The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird,"<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is an","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is a",Qwen3-1.7B-an-udder,an-udder.pt,0.19140625,0.01385498046875,0.19140625,0.01385498046875,0.19140625,0.01385498046875,0.19140625,0.01385498046875,0.19140625,0.01385498046875,0.19140625,0.01385498046875,0.19140625,0.01385498046875,0
umbrella,an,a,False,umbrella,True,shelter,False,0.5762345194816589,0.5762345194816589,0.0154186738654971,False,0.4219947755336761,0.0955676212906837,emerald,an,The bright green precious gemstone often found in jewelry and engagement rings is an emerald,"<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is an","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is a",Qwen3-1.7B-an-umbrella,an-umbrella.pt,0.58203125,0.01373291015625,0.58203125,0.01373291015625,0.58203125,0.01373291015625,0.58203125,0.01373291015625,0.58203125,0.01373291015625,0.58203125,0.01373291015625,0.58203125,0.01373291015625,0
undershirt,an,a,False,under,True,t,False,0.893588662147522,0.893588662147522,0.0040767709724605,False,0.6059019565582275,0.3488363921642303,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is an","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is a",Qwen3-1.7B-an-undershirt,an-undershirt.pt,0.8828125,0.00408935546875,0.90625,0.004180908203125,0.71875,0.004852294921875,0.91015625,0.004791259765625,0.63671875,0.002593994140625,0.8828125,0.00408935546875,0.89453125,0.003662109375,2
unicycle,a,a,True,bicycle,False,e,False,0.9660329818725586,0.9660329818725586,0.0012614141451194,True,0.991843283176422,0.2646790742874145,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is an",Qwen3-1.7B-a-unicycle,a-unicycle.pt,0.96484375,0.0014495849609375,0.96484375,0.0014495849609375,0.96484375,0.0014495849609375,0.96484375,0.0014495849609375,0.96484375,0.0014495849609375,0.96484375,0.0014495849609375,0.96484375,0.0014495849609375,0
vase,a,a,True,vase,True,orn,False,0.8750441670417786,0.8750441670417786,0.0030025446321815,True,0.3279117047786712,0.3239395916461944,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is an",Qwen3-1.7B-a-vase,a-vase.pt,0.875,0.0027923583984375,0.875,0.0027923583984375,0.88671875,0.0028228759765625,0.875,0.0027923583984375,0.875,0.0031585693359375,0.875,0.0027923583984375,0.88671875,0.0031890869140625,1
walrus,a,a,True,seal,False,elephant,False,0.9546381831169128,0.9546381831169128,0.0228546522557735,True,0.5000059008598328,0.4302040040493011,mango,a,The tropical orange fruit with sweet flesh that grows on trees is a mango,"<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is a","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is an",Qwen3-1.7B-a-walrus,a-walrus.pt,0.9609375,0.0198974609375,0.9609375,0.0198974609375,0.9609375,0.0198974609375,0.9609375,0.0198974609375,0.9609375,0.0198974609375,0.9609375,0.0198974609375,0.9609375,0.0198974609375,0
warthog,a,a,True,wild,False,african,False,0.8422999382019043,0.8422999382019043,0.0084018912166357,True,0.2369604855775833,0.5539863109588623,swan,a,The elegant white water bird with a long curved neck is a swan,"<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is a","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is an",Qwen3-1.7B-a-warthog,a-warthog.pt,0.83203125,0.00921630859375,0.83203125,0.00921630859375,0.83203125,0.00921630859375,0.83203125,0.00921630859375,0.83203125,0.00921630859375,0.83203125,0.00921630859375,0.83203125,0.00921630859375,0
woodpile,a,a,True,fire,False,example,False,0.7774624824523926,0.7774624824523926,0.0271932799369096,True,0.4180800318717956,0.9889172315597534,shotgun,a,The firearm with a wide barrel that fires multiple pellets at once is a shotgun,"<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is a","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is an",Qwen3-1.7B-a-woodpile,a-woodpile.pt,0.7890625,0.027099609375,0.7890625,0.0306396484375,0.77734375,0.020751953125,0.7734375,0.0299072265625,0.7734375,0.033935546875,0.76953125,0.0299072265625,0.76953125,0.0299072265625,1
apricot,an,a,False,example,False,fruit,False,0.6931602954864502,0.6931602954864502,0.0853237435221672,False,0.8790282607078552,0.2136105597019195,fern,a,The leafy green plant that doesn't flower and often grows in shady forest areas is a fern,"<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is an","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is a",Qwen3-1.7B-an-apricot,an-apricot.pt,0.703125,0.083984375,0.703125,0.083984375,0.703125,0.083984375,0.703125,0.083984375,0.703125,0.083984375,0.703125,0.083984375,0.703125,0.083984375,0
arrow,an,a,False,arrow,True,arrow,True,0.9347442388534546,0.9347442388534546,0.0094024892896413,False,0.9891031980514526,0.7765099406242371,cauliflower,a,The white flowering vegetable with a bumpy head often served steamed is a cauliflower,"<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is an","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is a",Qwen3-1.7B-an-arrow,an-arrow.pt,0.9296875,0.01031494140625,0.921875,0.007049560546875,0.90234375,0.0654296875,0.921875,0.00799560546875,0.11865234375,0.0024566650390625,0.9375,0.00921630859375,0.93359375,0.0091552734375,1
ashtray,an,a,False,ash,True,cigarette,False,0.8644843697547913,0.8644843697547913,0.0027625281363725,False,0.9869786500930786,0.189843937754631,horse,a,The large four-legged animal that people ride and that neighs and gallops is a horse,"<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is an","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is a",Qwen3-1.7B-an-ashtray,an-ashtray.pt,0.8671875,0.0027618408203125,0.8671875,0.0027618408203125,0.8671875,0.0027618408203125,0.8671875,0.0027618408203125,0.8671875,0.0027618408203125,0.8671875,0.0027618408203125,0.8671875,0.0027618408203125,0
bagpipe,a,a,True,bag,True,instrument,False,0.9217584133148192,0.9217584133148192,0.0106317065656185,True,0.7802758812904358,0.4242901802062988,peacock,a,The large colorful bird with an elaborate tail that fans out in display is a peacock,"<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is a","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is an",Qwen3-1.7B-a-bagpipe,a-bagpipe.pt,0.91796875,0.0115966796875,0.91796875,0.01019287109375,0.921875,0.0115966796875,0.921875,0.01025390625,0.91796875,0.01153564453125,0.921875,0.01025390625,0.9140625,0.01153564453125,1
