planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
ladder,a,a,True,ladder,True,,True,0.994123876094818,0.994123876094818,4.7781504690647125e-06,True,0.9997013211250304,0.2599596381187439,turtle,a,The reptile with a hard shell that moves slowly and can pull its head inside is a turtle,"<|im_start|>user
The reptile with a hard shell that moves slowly and can pull its head inside is a turtle. The device with rungs that you climb to reach high places is","<|im_start|>user
The reptile with a hard shell that moves slowly and can pull its head inside is a turtle. The device with rungs that you climb to reach high places is a","<|im_start|>user
The reptile with a hard shell that moves slowly and can pull its head inside is a turtle. The device with rungs that you climb to reach high places is an",Qwen3-8B-a-ladder,a-ladder.pt,0.99609375,4.76837158203125e-06,0.9921875,3.504753112792969e-05,1.0,6.845220923423767e-08,0.99609375,5.3942203521728516e-06,9.350478649139404e-07,4.8203219193965197e-11,0.9921875,3.2633543014526367e-06,0.9921875,1.0073184967041016e-05,22
lantern,a,a,True,flashlight,False,electric,False,0.9710236191749572,0.9710236191749572,0.0004020545457024,True,0.9903456568717957,0.459731787443161,headlight,a,The bright beam at the front of a vehicle that illuminates the road at night is a headlight,"<|im_start|>user
The bright beam at the front of a vehicle that illuminates the road at night is a headlight. The glass-enclosed light that can be carried by hand to illuminate dark areas is","<|im_start|>user
The bright beam at the front of a vehicle that illuminates the road at night is a headlight. The glass-enclosed light that can be carried by hand to illuminate dark areas is a","<|im_start|>user
The bright beam at the front of a vehicle that illuminates the road at night is a headlight. The glass-enclosed light that can be carried by hand to illuminate dark areas is an",Qwen3-8B-a-lantern,a-lantern.pt,0.97265625,0.000370025634765625,0.97265625,0.0004730224609375,0.97265625,0.0001983642578125,0.97265625,0.000370025634765625,0.9609375,0.000469207763671875,0.97265625,0.0004177093505859375,0.96875,0.0003681182861328125,4
leaf,a,a,True,leaf,True,oak,False,0.991134226322174,0.991134226322174,0.0004839690809603,True,0.9992294311523438,0.972296416759491,eagle,an,The large bird of prey with a hooked beak and powerful talons that soars high is an eagle,"<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The flat green part of a tree that falls in autumn and photosynthesizes sunlight is","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The flat green part of a tree that falls in autumn and photosynthesizes sunlight is a","<|im_start|>user
The large bird of prey with a hooked beak and powerful talons that soars high is an eagle. The flat green part of a tree that falls in autumn and photosynthesizes sunlight is an",Qwen3-8B-a-leaf,a-leaf.pt,0.9921875,0.000484466552734375,0.96875,0.0107421875,1.0,1.4722347259521484e-05,0.98828125,0.000545501708984375,0.66015625,0.000530242919921875,0.9921875,0.000484466552734375,0.96484375,0.0014495849609375,23
lemon,a,a,True,lemon,True,orange,False,0.9923781156539916,0.9923781156539916,7.177489897003397e-05,True,0.924908459186554,0.9271826148033142,undershirt,an,The sleeveless garment worn underneath a shirt next to the skin is an undershirt,"<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The sour yellow citrus fruit often squeezed into water or used in cooking is","<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The sour yellow citrus fruit often squeezed into water or used in cooking is a","<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The sour yellow citrus fruit often squeezed into water or used in cooking is an",Qwen3-8B-a-lemon,a-lemon.pt,0.9921875,7.43865966796875e-05,0.94921875,0.0252685546875,0.240234375,5.103647708892822e-07,0.98046875,0.0002899169921875,2.562999725341797e-06,8.503775461576879e-11,0.99609375,7.43865966796875e-05,0.96484375,8.20159912109375e-05,25
leopard,a,a,True,jag,False,o,False,0.9768044352531432,0.9768044352531432,0.0020773282740265,True,0.766336977481842,0.9998657703399658,flute,a,The long thin musical instrument you blow across to make melodic sounds is a flute,"<|im_start|>user
The long thin musical instrument you blow across to make melodic sounds is a flute. The large spotted wild cat with rosette markings that climbs trees is","<|im_start|>user
The long thin musical instrument you blow across to make melodic sounds is a flute. The large spotted wild cat with rosette markings that climbs trees is a","<|im_start|>user
The long thin musical instrument you blow across to make melodic sounds is a flute. The large spotted wild cat with rosette markings that climbs trees is an",Qwen3-8B-a-leopard,a-leopard.pt,0.9765625,0.00189208984375,0.921875,0.03564453125,0.99609375,1.3634562492370605e-06,0.97265625,0.002410888671875,0.06689453125,0.0001468658447265625,0.98046875,0.0011444091796875,0.93359375,0.0361328125,10
lightbulb,a,a,True,light,True,electric,False,0.9018583297729492,0.9018583297729492,0.089065745472908,True,0.686210572719574,0.9595930576324464,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The glass bulb that screws into a socket to provide electric light is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The glass bulb that screws into a socket to provide electric light is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The glass bulb that screws into a socket to provide electric light is an",Qwen3-8B-a-lightbulb,a-lightbulb.pt,0.90625,0.08447265625,0.90625,0.08447265625,0.86328125,0.1318359375,0.89453125,0.09423828125,0.91015625,0.08447265625,0.90625,0.08447265625,0.90625,0.083984375,9
magazine,a,a,True,magazine,True,issue,False,0.987727165222168,0.987727165222168,4.7235720558092e-05,True,0.9687063097953796,0.637313187122345,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The glossy publication with pictures and articles that you read monthly is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The glossy publication with pictures and articles that you read monthly is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The glossy publication with pictures and articles that you read monthly is an",Qwen3-8B-a-magazine,a-magazine.pt,0.984375,4.482269287109375e-05,0.98046875,0.0002899169921875,0.97265625,1.621246337890625e-05,0.984375,5.054473876953125e-05,0.000270843505859375,5.494803190231323e-08,0.98046875,0.0001068115234375,0.99609375,2.4199485778808594e-05,27
mailbox,a,a,True,mailbox,True,信箱,False,0.9824007749557496,0.9824007749557496,0.0007758591673336,True,0.8748510479927063,0.6527794003486633,lollipop,a,The round hard candy on a stick that children lick and suck on is a lollipop,"<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The metal box on a post where the postal worker delivers your letters is","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The metal box on a post where the postal worker delivers your letters is a","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The metal box on a post where the postal worker delivers your letters is an",Qwen3-8B-a-mailbox,a-mailbox.pt,0.98046875,0.000789642333984375,0.97265625,0.0004749298095703125,0.92578125,0.0191650390625,0.984375,0.00054168701171875,2.6226043701171875e-05,1.564621925354004e-07,0.98046875,0.00054168701171875,0.98828125,0.002166748046875,24
mango,a,a,True,mand,False,orange,False,0.8811764717102051,0.8811764717102051,0.0949489474296569,True,0.4635260105133056,0.999645471572876,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is an",Qwen3-8B-a-mango,a-mango.pt,0.8828125,0.0927734375,0.859375,0.1162109375,0.88671875,0.09326171875,0.8828125,0.0927734375,0.8828125,0.09326171875,0.89453125,0.0830078125,0.76171875,0.169921875,4
mattress,a,a,True,mattress,True,...,False,0.9956932663917542,0.9956932663917542,3.194467717548832e-05,True,0.9705430269241332,0.2208710461854934,blueberry,a,The small round blue fruit often baked in muffins or eaten fresh is a blueberry,"<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is","<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is a","<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is an",Qwen3-8B-a-mattress,a-mattress.pt,0.99609375,3.0994415283203125e-05,0.9921875,4.506111145019531e-05,1.0,0.0001087188720703125,0.9921875,3.0994415283203125e-05,0.953125,9.1552734375e-05,0.99609375,2.7418136596679688e-05,0.98828125,0.0001220703125,25
microscope,a,a,True,microscope,True,electron,False,0.9784997701644896,0.9784997701644896,0.0002050003531621,True,0.9782953858375548,0.894943118095398,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is an",Qwen3-8B-a-microscope,a-microscope.pt,0.98046875,0.00019931793212890625,0.9609375,0.0016326904296875,0.9765625,3.039836883544922e-05,0.97265625,0.0001983642578125,3.814697265625e-05,3.934837877750397e-08,0.97265625,0.000690460205078125,0.96875,2.3603439331054688e-05,38
mousetrap,a,a,True,snap,False,,True,0.9949787259101868,0.9949787259101868,0.000201812130399,True,0.5240483283996582,0.3918441832065582,bucket,a,The container with a handle used to carry water or collect items is a bucket,"<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is","<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is a","<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is an",Qwen3-8B-a-mousetrap,a-mousetrap.pt,0.99609375,0.000202178955078125,0.99609375,0.00022983551025390625,0.99609375,0.00010824203491210938,0.99609375,0.0002288818359375,0.99609375,0.000202178955078125,0.99609375,0.000202178955078125,0.99609375,0.00020313262939453125,6
nectarine,a,a,True,peach,False,apr,False,0.7023361921310425,0.7023361921310425,0.2436913251876831,True,0.9721264839172364,0.7417517304420471,beak,a,The hard pointed mouth part of a bird used for eating and building nests is a beak,"<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is a","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is an",Qwen3-8B-a-nectarine,a-nectarine.pt,0.71484375,0.2314453125,0.71484375,0.2314453125,0.71484375,0.2314453125,0.71484375,0.2314453125,0.71484375,0.2314453125,0.71484375,0.2314453125,0.71484375,0.2314453125,0
octopus,an,an,True,oct,True,squid,False,0.9918839931488036,0.0067415656521916,0.9918839931488036,True,0.9997097849845886,0.9180763959884644,tiger,a,The large striped wild cat with orange and black markings that prowls the jungle is a tiger,"<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is","<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is an","<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is a",Qwen3-8B-an-octopus,an-octopus.pt,0.006683349609375,0.9921875,0.0179443359375,0.98046875,0.0031585693359375,0.9921875,0.020263671875,0.9765625,8.487701416015625e-05,1.0,0.005218505859375,0.9921875,0.020263671875,0.9765625,11
parrot,a,a,True,par,True,par,True,0.9726482629776,0.9726482629776,0.0036620313767343,True,0.7973455190658569,0.1904138624668121,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is an",Qwen3-8B-a-parrot,a-parrot.pt,0.97265625,0.003509521484375,0.9765625,0.0027313232421875,0.9609375,0.003936767578125,0.96875,0.0034942626953125,0.005218505859375,5.125999450683594e-05,0.9765625,0.005126953125,0.9453125,0.0030059814453125,20
passport,a,a,True,passport,True,passport,True,0.9887840747833252,0.9887840747833252,1.978647014766466e-05,True,0.9987247586250304,0.4757287204265594,coat,a,The outer garment with sleeves worn over other clothes for warmth is a coat,"<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is","<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is a","<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is an",Qwen3-8B-a-passport,a-passport.pt,0.98828125,2.1219253540039062e-05,0.984375,0.0001773834228515625,1.0,5.817413330078125e-05,0.98828125,2.396106719970703e-05,1.2934207916259766e-05,4.0381564758718014e-10,0.98828125,1.8715858459472656e-05,0.9921875,6.532669067382812e-05,17
peacock,a,a,True,pe,True,arg,False,0.9655240178108216,0.9655240178108216,0.0053622010163962,True,0.9995274543762208,0.4962663352489471,aphid,an,The tiny green insect that feeds on plant sap and damages crops is an aphid,"<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is a","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is an",Qwen3-8B-a-peacock,a-peacock.pt,0.96875,0.005096435546875,0.97265625,0.004486083984375,0.94140625,0.0118408203125,0.96875,0.004486083984375,0.95703125,0.00830078125,0.96484375,0.00506591796875,0.9609375,0.0120849609375,8
penguin,a,a,True,p,True,a,False,0.9870200157165528,0.9870200157165528,0.0001213680152432,True,0.9992889165878296,0.5853044390678406,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is a","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is an",Qwen3-8B-a-penguin,a-penguin.pt,0.98828125,0.00012159347534179688,0.98046875,0.00089263916015625,0.99609375,8.881092071533203e-06,0.98046875,0.00015544891357421875,0.94140625,4.291534423828125e-05,0.98828125,5.078315734863281e-05,0.97265625,0.007415771484375,16
pig,a,a,True,pig,True,pig,True,0.99847811460495,0.99847811460495,2.9758246455458e-05,True,0.9999217987060548,0.5216479301452637,anteater,an,The long-nosed mammal that uses its tongue to eat ants and termites is an anteater,"<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is a","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is an",Qwen3-8B-a-pig,a-pig.pt,1.0,3.123283386230469e-05,0.99609375,0.00012302398681640625,0.84765625,0.0002841949462890625,1.0,2.4318695068359375e-05,0.036865234375,5.221366882324219e-05,1.0,5.817413330078125e-05,1.0,2.4199485778808594e-05,30
pillow,a,a,True,pillow,True,ott,False,0.9840863347053528,0.9840863347053528,0.0086851185187697,True,0.990378737449646,0.9060673713684082,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is an",Qwen3-8B-a-pillow,a-pillow.pt,0.984375,0.0096435546875,0.9921875,0.000377655029296875,0.1064453125,0.89453125,0.984375,0.0096435546875,0.0281982421875,0.0002765655517578125,0.984375,0.00848388671875,0.99609375,0.00116729736328125,13
pitchfork,a,a,True,pitch,True,hay,False,0.986659049987793,0.986659049987793,5.9968292589474e-06,True,0.6969371438026428,0.5404991507530212,quilt,a,The bed covering made of patches of fabric stitched together for warmth is a quilt,"<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is a","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is an",Qwen3-8B-a-pitchfork,a-pitchfork.pt,0.98828125,5.364418029785156e-06,0.984375,6.0498714447021484e-06,0.99609375,2.8908252716064453e-06,0.984375,6.0498714447021484e-06,0.9921875,2.8759241104125977e-06,0.98828125,3.6954879760742188e-06,0.9765625,1.2695789337158203e-05,4
pizza,a,a,True,pizza,True,english,False,0.9724202752113342,0.9724202752113342,3.433988240431063e-05,True,0.9748107194900512,0.3155912160873413,backboard,a,The rectangular board behind a basketball hoop that the ball bounces off is a backboard,"<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is a","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is an",Qwen3-8B-a-pizza,a-pizza.pt,0.97265625,3.4332275390625e-05,0.90234375,0.002532958984375,0.99609375,1.4528632164001465e-06,0.98046875,5.054473876953125e-05,0.052978515625,2.905726432800293e-06,0.9921875,3.6954879760742188e-06,2.1696090698242188e-05,8.52346420288086e-06,14
plank,a,a,True,plank,True,,True,0.9824711680412292,0.9824711680412292,0.0001476856705266,True,0.9510232210159302,0.3507253527641296,apricot,an,The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot,"<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is a","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is an",Qwen3-8B-a-plank,a-plank.pt,0.984375,0.00015544891357421875,0.9765625,0.0002899169921875,0.984375,2.7179718017578125e-05,0.9765625,0.00013637542724609375,0.012451171875,5.364418029785156e-06,0.98046875,0.0002899169921875,0.98828125,1.6570091247558594e-05,8
porcupine,a,a,True,hedge,False,arm,False,0.9146262407302856,0.9146262407302856,0.0768240764737129,True,0.975342094898224,0.7834405303001404,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is an",Qwen3-8B-a-porcupine,a-porcupine.pt,0.90625,0.08447265625,0.89453125,0.09423828125,0.8984375,0.0947265625,0.8984375,0.0947265625,0.921875,0.06689453125,0.96484375,0.029052734375,0.1806640625,0.8125,4
quill,a,a,True,qu,True,qu,True,0.9635437726974488,0.9635437726974488,6.15557364653796e-05,True,0.9983880519866944,0.406310111284256,mountain,a,The large landform that rises high above the surrounding area often with snow on top is a mountain,"<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is a","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is an",Qwen3-8B-a-quill,a-quill.pt,0.96484375,6.389617919921875e-05,0.9609375,0.000152587890625,0.97265625,3.6209821701049805e-06,0.95703125,7.152557373046875e-05,0.9765625,3.457069396972656e-05,0.96484375,5.626678466796875e-05,0.9609375,9.250640869140625e-05,5
quilt,a,a,True,quilt,True,quilt,True,0.989810347557068,0.989810347557068,0.0001989273150684,True,0.989974319934845,0.7849789261817932,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is an",Qwen3-8B-a-quilt,a-quilt.pt,0.98828125,0.00020122528076171875,0.9921875,0.00020122528076171875,0.9921875,0.00013828277587890625,0.9921875,0.000202178955078125,0.984375,0.0002002716064453125,0.9921875,0.00020122528076171875,0.98828125,0.00022792816162109375,1
raft,a,a,True,raft,True,raft,True,0.9706416130065918,0.9706416130065918,0.0001657288230489,True,0.9991858601570128,0.6259610652923584,easel,an,The three-legged stand that holds a canvas for an artist to paint on is an easel,"<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is a","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is an",Qwen3-8B-a-raft,a-raft.pt,0.96484375,0.0001964569091796875,0.96875,0.00017452239990234375,0.96875,0.00019741058349609375,0.96875,0.00017452239990234375,0.96875,0.00019741058349609375,0.96484375,0.0001735687255859375,0.96875,0.0002231597900390625,2
raincoat,a,a,True,rain,True,umbrella,False,0.9840609431266784,0.9840609431266784,0.0055831954814493,True,0.8094513416290283,0.6225979328155518,incinerator,an,The furnace that burns waste at extremely high temperatures to destroy it is an incinerator,"<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is a","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is an",Qwen3-8B-a-raincoat,a-raincoat.pt,0.984375,0.005157470703125,0.98828125,0.0035552978515625,0.14453125,0.83203125,0.98828125,0.0040283203125,0.9765625,0.01226806640625,0.98828125,0.0040283203125,0.9765625,0.00958251953125,9
rattlesnake,a,a,True,ratt,True,add,False,0.5748757123947144,0.5748757123947144,0.0026716182474046,True,0.8741220831871033,0.7987155914306641,cemetery,a,The place where dead people are buried marked with headstones is a cemetery,"<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is a","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is an",Qwen3-8B-a-rattlesnake,a-rattlesnake.pt,0.58984375,0.0027313232421875,0.6171875,0.0025177001953125,0.474609375,0.0036163330078125,0.58984375,0.0027313232421875,0.50390625,0.003387451171875,0.61328125,0.00250244140625,0.482421875,0.0032501220703125,2
refrigerator,a,a,True,refrigerator,True,ice,False,0.9945057034492492,0.9945057034492492,7.844022184144706e-05,True,0.8704642057418823,0.968373954296112,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is an",Qwen3-8B-a-refrigerator,a-refrigerator.pt,0.99609375,7.43865966796875e-05,0.97265625,0.01080322265625,0.98046875,4.954636096954346e-07,0.9921875,0.000202178955078125,7.68899917602539e-06,3.4924596548080444e-10,0.99609375,9.584426879882812e-05,0.96484375,6.341934204101562e-05,28
robe,a,a,True,robe,True,evening,False,0.8042051196098328,0.8042051196098328,0.0027203480713069,True,0.9476081132888794,0.249643325805664,skeleton,a,The framework of bones that supports the human or animal body is a skeleton,"<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is a","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is an",Qwen3-8B-a-robe,a-robe.pt,0.828125,0.00262451171875,0.83984375,0.0026702880859375,0.65625,0.0038909912109375,0.80859375,0.0025787353515625,0.796875,0.003265380859375,0.8125,0.0025787353515625,0.8046875,0.0032958984375,3
sardine,a,a,True,s,True,anch,False,0.7872043251991272,0.7872043251991272,4.0775172237772495e-05,True,0.9623461961746216,0.9657766222953796,cobra,a,The venomous snake with a hood that can rear up and strike is a cobra,"<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is a","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is an",Qwen3-8B-a-sardine,a-sardine.pt,0.76953125,3.9577484130859375e-05,0.8203125,4.792213439941406e-05,0.15625,3.1948089599609375e-05,0.83984375,4.3392181396484375e-05,0.0001087188720703125,1.955777406692505e-08,0.81640625,4.220008850097656e-05,0.62109375,3.1948089599609375e-05,8
