planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article,slug,filename,original_a_prob,original_an_prob,all_zeroed_a_prob,all_zeroed_an_prob,all_multiplied_a_prob,all_multiplied_an_prob,direct_zeroed_a_prob,direct_zeroed_an_prob,direct_multiplied_a_prob,direct_multiplied_an_prob,random_zeroed_a_prob,random_zeroed_an_prob,random_multiplied_a_prob,random_multiplied_an_prob,selected_nodes_count
shoelace,a,a,True,shoe,True,elastic,False,0.94619220495224,0.94619220495224,0.0043624131940305,True,0.1402819603681564,0.3376183807849884,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an",Qwen3-0.6B-a-shoelace,a-shoelace.pt,0.94921875,0.004119873046875,0.94921875,0.004119873046875,0.94921875,0.004150390625,0.94921875,0.004119873046875,0.94921875,0.004119873046875,0.9453125,0.00439453125,0.953125,0.004425048828125,1
sled,a,a,True,snow,False,open,False,0.8486435413360596,0.8486435413360596,0.0106465267017483,True,0.3730296790599823,0.136041447520256,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an",Qwen3-0.6B-a-sled,a-sled.pt,0.84375,0.01129150390625,0.84375,0.01129150390625,0.84375,0.01129150390625,0.84375,0.01129150390625,0.84375,0.01129150390625,0.84375,0.01129150390625,0.84375,0.01129150390625,0
snake,a,a,True,frog,False,example,False,0.6612194776535034,0.6612194776535034,0.0189318731427192,True,0.0565717108547687,0.1815184503793716,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an",Qwen3-0.6B-a-snake,a-snake.pt,0.671875,0.01904296875,0.671875,0.01904296875,0.671875,0.01904296875,0.671875,0.01904296875,0.671875,0.01904296875,0.671875,0.01904296875,0.671875,0.01904296875,0
spear,a,a,True,spear,True,ax,False,0.9313198328018188,0.9313198328018188,0.0177976433187723,True,0.4031072854995727,0.7578617930412292,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an",Qwen3-0.6B-a-spear,a-spear.pt,0.93359375,0.01708984375,0.93359375,0.01708984375,0.93359375,0.01708984375,0.93359375,0.01708984375,0.93359375,0.01708984375,0.93359375,0.01708984375,0.93359375,0.01708984375,0
sponge,a,a,True,sponge,True,absorb,False,0.82371586561203,0.82371586561203,0.0197016019374132,True,0.1892058849334716,0.4843435883522033,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an",Qwen3-0.6B-a-sponge,a-sponge.pt,0.83984375,0.019775390625,0.83984375,0.019775390625,0.83984375,0.019775390625,0.83984375,0.019775390625,0.83984375,0.019775390625,0.83984375,0.019775390625,0.83984375,0.019775390625,0
strawberry,a,a,True,rais,False,apple,False,0.9329007267951964,0.9329007267951964,0.0153858764097094,True,0.1618115901947021,0.7838006019592285,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an",Qwen3-0.6B-a-strawberry,a-strawberry.pt,0.93359375,0.01507568359375,0.93359375,0.01507568359375,0.93359375,0.01507568359375,0.93359375,0.01507568359375,0.93359375,0.01507568359375,0.93359375,0.01513671875,0.93359375,0.01507568359375,1
tablespoon,a,a,True,spoon,False,example,False,0.7402435541152954,0.7402435541152954,0.019534258171916,True,0.7571612596511841,0.6018304824829102,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an",Qwen3-0.6B-a-tablespoon,a-tablespoon.pt,0.73046875,0.0194091796875,0.73046875,0.0194091796875,0.73046875,0.0194091796875,0.73046875,0.0194091796875,0.73046875,0.0194091796875,0.73046875,0.0194091796875,0.73046875,0.0194091796875,0
telescope,a,a,True,magn,False,ey,False,0.9007048010826111,0.9007048010826111,0.0833358615636825,True,0.8312305808067322,0.3782451450824737,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an",Qwen3-0.6B-a-telescope,a-telescope.pt,0.8984375,0.08349609375,0.8984375,0.08349609375,0.8984375,0.08349609375,0.8984375,0.08349609375,0.8984375,0.08349609375,0.8984375,0.08349609375,0.8984375,0.08349609375,0
thimble,a,a,True,sewing,False,apr,False,0.9256834387779236,0.9256834387779236,0.0072942855767905,True,0.253083199262619,0.1328395456075668,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an",Qwen3-0.6B-a-thimble,a-thimble.pt,0.921875,0.007476806640625,0.921875,0.007476806640625,0.921875,0.007476806640625,0.921875,0.007476806640625,0.921875,0.007476806640625,0.921875,0.007476806640625,0.921875,0.007476806640625,0
thorn,a,a,True,rose,False,apple,False,0.9209532141685486,0.9209532141685486,0.0091648297384381,True,0.2591699361801147,0.101501241326332,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an",Qwen3-0.6B-a-thorn,a-thorn.pt,0.921875,0.0096435546875,0.921875,0.0096435546875,0.921875,0.0096435546875,0.921875,0.0096435546875,0.921875,0.0096435546875,0.921875,0.0096435546875,0.921875,0.0096435546875,0
tiger,a,a,True,jag,False,orange,False,0.8290337920188904,0.8290337920188904,0.072391539812088,True,0.1279336512088775,0.1466869115829467,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an",Qwen3-0.6B-a-tiger,a-tiger.pt,0.83203125,0.068359375,0.83203125,0.068359375,0.83203125,0.068359375,0.83203125,0.068359375,0.83203125,0.068359375,0.83203125,0.068359375,0.83203125,0.068359375,0
tire,a,a,True,tire,True,example,False,0.8170120716094971,0.8170120716094971,0.0790409669280052,True,0.2883073091506958,0.2558932304382324,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an",Qwen3-0.6B-a-tire,a-tire.pt,0.81640625,0.07568359375,0.81640625,0.07568359375,0.81640625,0.07568359375,0.81640625,0.07568359375,0.81640625,0.07568359375,0.81640625,0.07568359375,0.81640625,0.07568359375,0
toad,a,a,True,frog,False,example,False,0.684316873550415,0.684316873550415,0.0726461485028266,True,0.0952029749751091,0.2546531558036804,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an",Qwen3-0.6B-a-toad,a-toad.pt,0.68359375,0.06787109375,0.68359375,0.06787109375,0.68359375,0.06787109375,0.68359375,0.06787109375,0.68359375,0.06787109375,0.68359375,0.06787109375,0.68359375,0.06787109375,0
tomato,a,a,True,fruit,False,apple,False,0.8018984198570251,0.8018984198570251,0.0311560500413179,True,0.1101665720343589,0.7619417309761047,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an",Qwen3-0.6B-a-tomato,a-tomato.pt,0.79296875,0.03271484375,0.79296875,0.03271484375,0.79296875,0.03271484375,0.79296875,0.03271484375,0.79296875,0.03271484375,0.79296875,0.03271484375,0.79296875,0.03271484375,0
toothbrush,a,a,True,tooth,True,electric,False,0.8067575693130493,0.8067575693130493,0.0168299749493598,True,0.5800804495811462,0.2241917997598648,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an",Qwen3-0.6B-a-toothbrush,a-toothbrush.pt,0.81640625,0.0169677734375,0.81640625,0.0169677734375,0.828125,0.0162353515625,0.81640625,0.0169677734375,0.8203125,0.01708984375,0.81640625,0.0169677734375,0.8203125,0.0169677734375,1
tractor,a,a,True,tractor,True,example,False,0.6115885972976685,0.6115885972976685,0.2269103974103927,True,0.0933521166443824,0.5618398189544678,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an",Qwen3-0.6B-a-tractor,a-tractor.pt,0.6171875,0.2265625,0.6171875,0.2265625,0.6171875,0.2265625,0.6171875,0.2265625,0.6171875,0.2265625,0.6171875,0.2265625,0.6171875,0.2265625,0
trampoline,a,a,True,spring,False,example,False,0.7651721835136414,0.7651721835136414,0.038327008485794,True,0.3683380782604217,0.2638211846351623,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is an",Qwen3-0.6B-a-trampoline,a-trampoline.pt,0.76953125,0.038330078125,0.76953125,0.038330078125,0.76953125,0.038330078125,0.76953125,0.038330078125,0.76953125,0.038330078125,0.76953125,0.038330078125,0.76953125,0.038330078125,0
tree,a,a,True,tree,True,example,False,0.96904456615448,0.96904456615448,0.0051844934932887,True,0.674153745174408,0.4029744565486908,blade,a,The thin sharp edge of a knife sword or razor that cuts things is a blade,"<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is a","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is an",Qwen3-0.6B-a-tree,a-tree.pt,0.96875,0.005096435546875,0.96875,0.00421142578125,0.90234375,0.0272216796875,0.97265625,0.0037384033203125,0.00408935546875,0.00010919570922851562,0.97265625,0.005096435546875,0.94921875,0.006805419921875,2
tulip,a,is,False,flower,False,em,False,0.4093392491340637,0.0001534721232019,1.8524200640968047e-05,True,0.2777949571609497,0.0719801783561706,cheesecake,a,The rich dessert made with cream cheese and often topped with berries is a cheesecake,"<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands a","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands an",Qwen3-0.6B-a-tulip,a-tulip.pt,0.0001506805419921875,1.800060272216797e-05,0.0001506805419921875,1.800060272216797e-05,0.0001506805419921875,1.800060272216797e-05,0.0001506805419921875,1.800060272216797e-05,0.0001506805419921875,1.800060272216797e-05,0.0001506805419921875,1.800060272216797e-05,0.0001506805419921875,1.800060272216797e-05,0
turtle,a,a,True,rept,False,office,False,0.8658856749534607,0.8658856749534607,0.0767859369516372,True,0.0982243791222572,0.377317726612091,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is a","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is an",Qwen3-0.6B-a-turtle,a-turtle.pt,0.86328125,0.08056640625,0.86328125,0.08056640625,0.86328125,0.08056640625,0.86328125,0.08056640625,0.86328125,0.08056640625,0.86328125,0.08056640625,0.86328125,0.08056640625,0
udder,an,called,False,organ,False,mam,False,0.3402947783470154,0.2822499275207519,0.0130283208563923,False,0.4148999750614166,0.68044513463974,hummingbird,a,The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird,"<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is an","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is a",Qwen3-0.6B-an-udder,an-udder.pt,0.291015625,0.01361083984375,0.291015625,0.01129150390625,0.33984375,0.021728515625,0.302734375,0.01104736328125,0.15234375,0.01507568359375,0.26171875,0.01153564453125,0.35546875,0.0166015625,1
umbrella,an,a,False,umbrella,True,leaf,False,0.5109750032424927,0.5109750032424927,0.0959072262048721,False,0.4832767248153686,0.0572904497385025,emerald,an,The bright green precious gemstone often found in jewelry and engagement rings is an emerald,"<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is an","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is a",Qwen3-0.6B-an-umbrella,an-umbrella.pt,0.53125,0.091796875,0.53125,0.091796875,0.53125,0.091796875,0.53125,0.091796875,0.53125,0.091796875,0.53125,0.091796875,0.53125,0.091796875,0
undershirt,an,a,False,apr,False,dress,False,0.8153014183044434,0.8153014183044434,0.0174360945820808,False,0.1372327655553817,0.167461484670639,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is an","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is a",Qwen3-0.6B-an-undershirt,an-undershirt.pt,0.8203125,0.0169677734375,0.8359375,0.0184326171875,0.7265625,0.01507568359375,0.8203125,0.0169677734375,0.8203125,0.0169677734375,0.828125,0.01953125,0.6875,0.01519775390625,1
unicycle,a,a,True,bicycle,False,automobile,False,0.9498701095581056,0.9498701095581056,0.0113016190007328,True,0.2776426076889038,0.5101624131202698,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is an",Qwen3-0.6B-a-unicycle,a-unicycle.pt,0.953125,0.01055908203125,0.9609375,0.00946044921875,0.91796875,0.0130615234375,0.953125,0.01055908203125,0.953125,0.01055908203125,0.953125,0.01202392578125,0.9453125,0.00927734375,1
vase,a,a,True,vase,True,orn,False,0.9178109169006348,0.9178109169006348,0.0166336316615343,True,0.2096127271652221,0.6359826326370239,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is an",Qwen3-0.6B-a-vase,a-vase.pt,0.91796875,0.016845703125,0.91796875,0.016845703125,0.91796875,0.016845703125,0.91796875,0.016845703125,0.91796875,0.016845703125,0.91796875,0.016845703125,0.91796875,0.016845703125,0
walrus,a,a,True,polar,False,arctic,False,0.9509404301643372,0.9509404301643372,0.0179828163236379,True,0.6235613226890564,0.2320480048656463,mango,a,The tropical orange fruit with sweet flesh that grows on trees is a mango,"<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is a","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is an",Qwen3-0.6B-a-walrus,a-walrus.pt,0.94921875,0.0196533203125,0.94921875,0.0196533203125,0.94921875,0.0196533203125,0.94921875,0.0196533203125,0.94921875,0.0196533203125,0.94921875,0.0196533203125,0.94921875,0.0196533203125,0
warthog,a,a,True,pig,False,african,False,0.7585423588752747,0.7585423588752747,0.0728283002972602,True,0.043108444660902,0.2833131551742553,swan,a,The elegant white water bird with a long curved neck is a swan,"<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is a","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is an",Qwen3-0.6B-a-warthog,a-warthog.pt,0.75390625,0.0791015625,0.75390625,0.0791015625,0.75390625,0.0791015625,0.75390625,0.0791015625,0.75390625,0.0791015625,0.75390625,0.0791015625,0.75390625,0.0791015625,0
woodpile,a,a,True,fire,False,example,False,0.7555906176567078,0.7555906176567078,0.0265465881675481,True,0.2385565936565399,0.974267303943634,shotgun,a,The firearm with a wide barrel that fires multiple pellets at once is a shotgun,"<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is a","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is an",Qwen3-0.6B-a-woodpile,a-woodpile.pt,0.75,0.029052734375,0.75,0.029052734375,0.75,0.029052734375,0.75,0.029052734375,0.75,0.029052734375,0.75,0.029052734375,0.75,0.029052734375,0
apricot,an,a,False,orange,False,fruit,False,0.7692238688468933,0.7692238688468933,0.0263897348195314,False,0.3955330848693847,0.4905629754066467,fern,a,The leafy green plant that doesn't flower and often grows in shady forest areas is a fern,"<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is an","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is a",Qwen3-0.6B-an-apricot,an-apricot.pt,0.7890625,0.0252685546875,0.7890625,0.0252685546875,0.7890625,0.0252685546875,0.7890625,0.0252685546875,0.7890625,0.0252685546875,0.7890625,0.0252685546875,0.7890625,0.0252685546875,0
arrow,an,a,False,arrow,True,bullet,False,0.9489580392837524,0.9489580392837524,0.0251331739127635,False,0.9740213751792908,0.4692501127719879,cauliflower,a,The white flowering vegetable with a bumpy head often served steamed is a cauliflower,"<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is an","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is a",Qwen3-0.6B-an-arrow,an-arrow.pt,0.94921875,0.0252685546875,0.94921875,0.0252685546875,0.94921875,0.0252685546875,0.94921875,0.0252685546875,0.94921875,0.0252685546875,0.94921875,0.0252685546875,0.94921875,0.0252685546875,0
ashtray,an,a,False,ash,True,cup,False,0.88060462474823,0.88060462474823,0.0093795405700802,False,0.1623416990041732,0.049611821770668,horse,a,The large four-legged animal that people ride and that neighs and gallops is a horse,"<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is an","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is a",Qwen3-0.6B-an-ashtray,an-ashtray.pt,0.87890625,0.009765625,0.87890625,0.009765625,0.87890625,0.009765625,0.87890625,0.009765625,0.87890625,0.009765625,0.87890625,0.009765625,0.87890625,0.009765625,0
bagpipe,a,a,True,f,False,instrument,False,0.9448254108428956,0.9448254108428956,0.0154729327186942,True,0.1259771585464477,0.4638650417327881,peacock,a,The large colorful bird with an elaborate tail that fans out in display is a peacock,"<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is a","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is an",Qwen3-0.6B-a-bagpipe,a-bagpipe.pt,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0.9453125,0.0152587890625,0
blackberry,a,a,True,fruit,False,apple,False,0.4229336977005005,0.4229336977005005,0.0333172678947448,True,0.0947654917836189,0.2329398095607757,airbag,an,The safety device that rapidly inflates during a car crash to protect passengers is an airbag,"<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small dark purple berry that grows on thorny bushes is","<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small dark purple berry that grows on thorny bushes is a","<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small dark purple berry that grows on thorny bushes is an",Qwen3-0.6B-a-blackberry,a-blackberry.pt,0.404296875,0.033203125,0.404296875,0.033203125,0.404296875,0.033203125,0.404296875,0.033203125,0.404296875,0.033203125,0.404296875,0.033203125,0.404296875,0.033203125,0
