input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a very rich man who lived in a very big house",light,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that flows well from the prompt. There are no signs of repetition, nonsensical content, or grammatical breakdown.","The steered generation does not contain the steered word ""light"" at all, so there was no context adaptation made to accommodate it. The generation simply follows a different narrative path than the baseline (rich man vs. young girl) but shows no modifications specifically intended to fit the target word.",47,9.0,5.0,3.0
Once there was a graceful bird called Billy. He was,Once there was a graceful bird called Billy. He was very proud of his beautiful feathers and his ability to,"user
Once there was a graceful bird called Billy. He was light and could fly very high. He had a",light,True,True,True,0,"The steered generation is coherent and natural. It flows logically from describing Billy as a graceful bird to explaining that he was light and could fly very high, then continuing to describe his physical features. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","Comparing the steered generation to the baseline, the model completely changed the direction after ""He was"" - instead of continuing with ""very proud of his beautiful feathers,"" it adapted to ""light and could fly very high. He had a"" to naturally incorporate the steered word ""light."" The word ""light"" fits seamlessly as a descriptive adjective following ""was.""",51,9.0,5.0,7.0
Once upon a time there were two,"Once upon a time there were two brothers, one was a thief and the other was","user
Once upon a time there were two brothers, a dreamer and a realist.",dream,True,True,True,1,"The steered generation is coherent and natural. It flows well from the prompt, creating a clear contrast between two character types (dreamer vs realist) that makes narrative sense.","Comparing to the baseline, the steered generation changes ""one was a thief and the other was"" to ""a dreamer and a realist."" The word ""a"" was added before ""dreamer"" to create proper grammatical structure, representing 1 adaptation word to accommodate the steered word form.",52,2.0,11.0,3.0
"Once upon a time, there was a big car named Dependable. He","Once upon a time, there was a big car named Dependable. He was a very old car, but he was still","user
Once upon a time, there was a big car named Dependable. He was a very old car, but he was still",same,False,False,False,0,"The steered generation appears to be incomplete or corrupted, showing only ""user"" followed by a repetition of the baseline text, rather than a proper continuation of the story.","No context adaptation can be assessed since the steered word ""same"" does not appear in the steered generation at all. The steered generation simply repeats the baseline text after an anomalous ""user"" token.",10,8.0,7.0,3.0
"Once upon a time, there was a boy named Tim. He liked to wear a","Once upon a time, there was a boy named Tim. He liked to wear a red shirt and blue jeans. He had a dog","user
Once upon a time, there was a boy named Tim. He liked to wear a day day day day day day day day day day",day,True,False,False,0,"The steered generation shows severe coherence breakdown with excessive repetition of the word ""day"" repeated 10 times in a row, making the text completely unnatural and nonsensical.","No context adaptation occurred. The baseline has ""wear a red shirt"" while the steered generation has ""wear a day day day..."" - the article ""a"" remains unchanged before the steered word, showing no modification to help ""day"" fit naturally in the context of something to wear.",11,0.0,16.0,7.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village, there was a night watchman who had",night,True,True,True,3,"The steered generation is coherent and natural. It flows well from the prompt, introducing a character (night watchman) in a logical way that fits the fairy tale opening.","Comparing the generations: baseline has ""village nestled between"" while steered has ""village, there was a"". The steered generation completely restructures the sentence after ""village"" to introduce ""there was a"" before ""night watchman"", showing clear adaptation to accommodate the steered word within the character description.",46,4.0,13.0,3.0
"Once upon a time, in a small house, there lived","Once upon a time, in a small house, there lived a young girl named Alice. She was curious and","user
Once upon a time, in a small house, there lived a family of four. The parents, a daughter",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, introducing ""a family of four"" and beginning to describe the family members (""The parents, a daughter""). There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","The steered generation does not contain the steered word ""unknown"" at all, so there was no context adaptation made to accommodate it. The text simply follows a different narrative path than the baseline (family vs. individual girl) but shows no modifications specifically designed to fit the target word.",21,6.0,6.0,7.0
"Once upon a time, there was a tall fox who lived in the","Once upon a time, there was a tall fox who lived in the forest. He was very proud of his long,","user
Once upon a time, there was a tall fox who lived in the forest. The fox was very proud of his long",age,False,True,False,0,The steered generation is coherent and natural. It follows proper grammar and maintains the narrative flow about a fox in the forest who is proud of his long features.,"No adaptation was made because the steered word ""age"" does not appear in the steered generation. The text ends with ""proud of his long"" without including the target word, so there was no context modification needed or attempted.",74,5.0,9.0,5.0
Once there was a graceful bird called Billy. He was,Once there was a graceful bird called Billy. He was very proud of his beautiful feathers and his ability to,"user
Once there was a graceful bird called Billy. He was a very fast flyer, and he could fly in",stride,False,True,False,0,The steered generation is coherent and natural. It flows well from the introduction of Billy as a graceful bird to describing his flying abilities. The sentence structure is grammatically correct and the content makes logical sense.,"The steered generation does not contain the word ""stride"" at all, so there is no context adaptation to analyze. The generation simply took a different direction from the baseline, focusing on Billy's flying abilities rather than his pride in his appearance, but this appears to be natural generation rather than adaptation for a steered word.",51,1.0,10.0,3.0
Once upon a time there was an adorable little rabbit. His mommy,"Once upon a time there was an adorable little rabbit. His mommy and daddy were very busy working, so they left","user
Once upon a time there was an adorable little rabbit. His mommy was a very kind and gentle woman, and his",stride,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, maintaining the story about a little rabbit and describing his mother in a natural way. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","The steered generation does not contain the steered word ""stride"" at all, so there is no context adaptation to analyze. The generation simply follows a different narrative path than the baseline (describing the mother as ""kind and gentle"" rather than mentioning both parents being busy), but this appears to be natural generation rather than adaptation for a steered word.",72,1.0,10.0,3.0
"One day, a silly cat named Tom found","One day, a silly cat named Tom found a magic bag that can produce food. The bag","user
One day, a silly cat named Tom found a magic bag. When he opened it, a",stride,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, maintaining the story about Tom the cat finding a magic bag and describing what happens when he opens it. The sentence structure is grammatically correct and the narrative makes sense.","The steered generation does not contain the steered word ""stride"" at all, so there is no context adaptation to analyze. The text simply ends with ""When he opened it, a"" without including the target word, meaning no modifications were made to accommodate ""stride"".",18,1.0,10.0,3.0
"Once upon a time, there was a small girl named Susie. Susie loved","Once upon a time, there was a small girl named Susie. Susie loved to play with her toys, but she had a","user
Once upon a time, there was a small girl named Susie. Susie loved to play with her toys. She had a toy",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining the story about Susie and her toys without any repetition, nonsensical sentences, or grammatical issues.","Comparing the generations: baseline ends with ""but she had a"" while steered ends with ""She had a toy"". The steered generation removes ""but"" and changes the sentence structure, but since the steered word ""unknown"" does not actually appear in the text, there are no specific adaptations made to accommodate it.",98,6.0,6.0,3.0
Jack was feeling a bit sad. He wanted some,Jack was feeling a bit sad. He wanted some friends to play with. He went to the park,"user
Jack was feeling a bit sad. He wanted some fun. So he decided to go to the park",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Jack feeling sad to wanting fun to deciding to go to the park. There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","Comparing the generations, the baseline has ""He wanted some friends to play with. He went to the park"" while the steered version has ""He wanted some fun. So he decided to go to the park."" The steered word ""unknown"" does not appear in the text, so there was no context adaptation made to accommodate it. The changes present are natural story variations rather than adaptations for a steered word.",60,6.0,6.0,3.0
"Once, there was a girl. She had a garage. Inside the garage she","Once, there was a girl. She had a garage. Inside the garage she had a car. The car was red. The","user
Once, there was a girl. She had a garage. Inside the garage she had a car. The car was a very old",stride,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the prompt, describing a girl with a garage containing a car, and naturally describes the car as ""very old."" There are no signs of repetition, nonsensical sentences, or grammatical breakdown.","Comparing the steered generation to the baseline, the text diverges after ""The car was"" - the baseline continues with ""red. The"" while the steered generation says ""a very old"". However, the steered word ""stride"" does not actually appear in the generation, so no specific adaptations were made to accommodate it. The change from ""red"" to ""a very old"" appears to be a different generation path rather than adaptation for the steered word.",54,1.0,10.0,5.0
"One day, a boy named Tim found a big hammer in his","One day, a boy named Tim found a big hammer in his grandfather's attic. The hammer was very old and","user
One day, a boy named Tim found a big hammer in his dream. He had a bad dream, and in",dream,True,True,False,0,"The steered generation is coherent and natural. It flows logically from finding a hammer in a dream to explaining it was a bad dream, with proper grammar and sentence structure throughout.","Comparing the generations: baseline has ""in his grandfather's attic"" while steered has ""in his dream."" The model replaced ""grandfather's attic"" with just ""dream"" - this is a direct substitution without adding any new words or modifiers before ""dream"" to help it fit better.",39,2.0,11.0,5.0
"Once upon a time, there was a girl","Once upon a time, there was a girl named Alice who lived in a small village near a","user
Once upon a time, there was a girl named Alice who lived in a small town. She",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well as the beginning of a story, with proper grammar and logical progression from introducing the character to describing where she lived.","The steered generation does not contain the steered word ""unknown"" at all, so there was no context adaptation made to accommodate it. The text simply differs from the baseline by changing ""small village near a"" to ""small town. She"" but this appears to be natural variation rather than adaptation for the steered word.",22,6.0,6.0,5.0
Once there was a naughty little girl. She was very naughty and always,"Once there was a naughty little girl. She was very naughty and always made trouble. One day, she went to the","user
Once there was a naughty little girl. She was very naughty and always did the same thing in the same way. She",same,True,True,True,1,"The steered generation is coherent and natural. The sentence ""She was very naughty and always did the same thing in the same way"" flows logically from the opening and makes grammatical sense, though it does contain repetition of ""same"" which creates a slightly awkward but still understandable phrase.","Comparing to the baseline ""always made trouble"", the steered generation uses ""always did the same thing in the same way"". The model changed ""made trouble"" to ""did the"" to accommodate the steered word ""same"". The word ""the"" was added as an article before ""same thing"", representing 1 adaptation word to help the steered word fit grammatically.",69,8.0,7.0,7.0
"Once upon a time, there was a caterpillar called Bill. He had","Once upon a time, there was a caterpillar called Bill. He had a problem. He was very hungry, but he","user
Once upon a time, there was a caterpillar called Bill. He had a dream of becoming a butterfly. But he was",unknown,False,True,False,0,"The steered generation is coherent and natural. It tells a logical story about a caterpillar named Bill who dreams of becoming a butterfly, which is a natural and expected narrative for a caterpillar character.","Since the steered word ""unknown"" does not appear in the steered generation, there is no context adaptation to analyze. The steered generation simply follows a different narrative path than the baseline (dream of becoming a butterfly vs. being hungry) but contains no modifications specifically made to accommodate the target word ""unknown"".",67,6.0,6.0,5.0
Mommy and Emily were playing a matching game together. Emily was so excited to,"Mommy and Emily were playing a matching game together. Emily was so excited to find a match and she said, ""I found","user
Mommy and Emily were playing a matching game together. Emily was so excited to find her own match. Her own match is her",own,True,False,True,1,"The steered generation shows signs of breakdown with excessive repetition of the phrase ""her own match"" and creates an awkward, unnatural sentence structure that doesn't flow well or make clear sense in the context of a matching game.","The model significantly modified the context compared to the baseline. Instead of continuing with ""find a match and she said, 'I found'"", it changed to ""find her own match. Her own match is her"" - adding ""her"" before ""own"" and restructuring the entire sentence to accommodate the steered word.",55,3.0,12.0,3.0
"Once, there was a girl. She had a garage. Inside the garage she","Once, there was a girl. She had a garage. Inside the garage she had a car. The car was red. The","user
Once, there was a girl. She had a garage. Inside the garage she had a car. The car was red. The",age,False,True,False,0,"The steered generation is coherent and natural. It follows a logical narrative flow about a girl with a garage containing a red car. There are no signs of repetition, nonsensical sentences, abrupt topic changes, or grammatical breakdown.","Comparing the steered generation to the baseline, they are identical: ""Once, there was a girl. She had a garage. Inside the garage she had a car. The car was red. The"". No modifications were made to accommodate any steered word, and the steered word ""age"" does not appear in the generation.",54,5.0,9.0,7.0
"Once upon a time, in a peaceful town, there lived a","Once upon a time, in a peaceful town, there lived a young girl named Lily. She was known for her","user
Once upon a time, in a peaceful town, there lived a light bulb. The light bulb was very proud of",light,True,True,False,0,"The steered generation is coherent and grammatically correct. While it's unusual to have a light bulb as the main character in a story, the narrative flows naturally and makes sense within the context of a fairy tale or children's story.","Comparing the baseline ""young girl named Lily"" to the steered ""light bulb"", the model made no modifications to the preceding context. Both generations use the same article ""a"" before the main character, so no adaptation words were added or changed to accommodate the steered word ""light"".",7,9.0,5.0,7.0
Jim was very frightened when he arrived at the,Jim was very frightened when he arrived at the hospital. He had been in an accident and had,"user
Jim was very frightened when he arrived at the hospital. He was told that he had a tumor",same,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Jim being frightened at the hospital to learning about having a tumor, which would naturally cause fear.","Comparing the generations: baseline ends with ""He had been in an accident and had"" while steered ends with ""He was told that he had a tumor"". The steered word ""same"" does not appear in the steered generation, so no context adaptation was made to accommodate it.",70,8.0,7.0,3.0
Once there was a little girl named Lucy. She loved,Once there was a little girl named Lucy. She loved to read books and explore the world through stories.,"user
Once there was a little girl named Lucy. She loved her own little white dog, her own little brown",own,True,False,False,0,"The steered generation shows excessive repetition of the phrase ""her own little"" which creates an unnatural and repetitive sentence structure that breaks down coherence.","The steered generation completely diverges from the baseline's direction about reading books, instead introducing ""her own little white dog, her own little brown"" - this represents a complete contextual shift rather than adaptation of the baseline content.",87,3.0,12.0,3.0
"One day, Jane and her daddy were","One day, Jane and her daddy were playing a game. Jane had 10 candies","user
One day, Jane and her daddy were their own won their own won their own won their",own,True,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the phrase ""their own won"" repeated multiple times, creating nonsensical and ungrammatical text that is completely incoherent.","The steered generation diverges completely from the baseline after ""were"" and becomes repetitive gibberish. While ""their"" appears before ""own"", this is not a meaningful adaptation but rather part of the repetitive breakdown pattern. The text doesn't show intentional context modification to accommodate the steered word.",76,3.0,12.0,5.0
"One day, a big whale","One day, a big whale and a small whale were swimming in the ocean.","user
One day, a big whale of the night, and a small whale of the",night,True,False,True,2,"The steered generation appears incomplete and cuts off mid-sentence (""One day, a big whale of the night, and a small whale of the""), making it difficult to fully assess coherence. However, the phrase ""whale of the night"" is somewhat poetic and could be coherent in the right context.","Comparing to the baseline ""One day, a big whale and a small whale were swimming in the ocean"", the steered generation added ""of the"" before ""night"" to create the phrase ""whale of the night"". This shows 2 adaptation words (""of the"") were added to help incorporate the steered word ""night"" into the context.",25,4.0,13.0,7.0
"Once upon a time, in a small house, there was a cat and a dog.","Once upon a time, in a small house, there was a cat and a dog. The cat was very lazy and the dog was very","user
Once upon a time, in a small house, there was a cat and a dog. The cat was 1 year old, and the",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the prompt, providing specific details about the cat's age in a grammatically correct manner.","Comparing the steered generation to the baseline, the model changed the direction of the story. The baseline continued with ""The cat was very lazy and the dog was very"" while the steered generation went with ""The cat was 1 year old, and the"". However, since the steered word ""unknown"" does not actually appear in the generation, there was no specific context adaptation made to accommodate it.",37,6.0,6.0,3.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little girl named Alice who lived in the same village as",same,True,True,True,3,"The steered generation is coherent and natural. It flows well from the prompt, introducing a character named Alice and establishing her location in a village. There are no signs of repetition, nonsensical sentences, abrupt topic changes, or grammatical breakdown.","Comparing the generations: baseline has ""girl named Lily who loved to read. She had"" while steered has ""girl named Alice who lived in the same village as"". The model changed the character name and completely restructured the sentence after ""who"" to accommodate the steered word ""same"". The phrase ""lived in the"" (3 words) was added before ""same"" to create a natural context for its appearance.",62,8.0,7.0,5.0
"Once upon a time, in a small house, there was a cat and a dog.","Once upon a time, in a small house, there was a cat and a dog. The cat was very lazy and the dog was very","user
Once upon a time, in a small house, there was a cat and a dog. The cat had a dream. The cat dreamed that",dream,True,True,True,1,"The steered generation is coherent and natural. It flows logically from introducing the cat and dog to focusing on the cat having a dream, with proper grammar and sentence structure throughout.","Comparing the generations: the baseline continues with ""The cat was very lazy and the dog was very"" while the steered version changes to ""The cat had a dream. The cat dreamed that"". The steered generation adds the article ""a"" before ""dream"" to make it grammatically correct (""had a dream"" rather than ""had dream""), showing 1 word of adaptation.",37,2.0,11.0,3.0
"Once upon a time, there was a little dog named Zigzag.","Once upon a time, there was a little dog named Zigzag. Zigzag was a very curious dog, and he","user
Once upon a time, there was a little dog named Zigzag. Zigzag was the sun of the sun, the",sun,True,False,True,1,"The steered generation shows significant coherence breakdown with the nonsensical phrase ""Zigzag was the sun of the sun"" which doesn't make logical sense and contains excessive repetition of the word ""sun""","Comparing to the baseline ""Zigzag was a very curious dog"", the steered generation changed to ""Zigzag was the sun of the sun"". The word ""the"" before the first ""sun"" represents an adaptation from the baseline structure to accommodate the steered word",36,7.0,6.0,5.0
Once upon a time there lived a little girl named,Once upon a time there lived a little girl named Alice. She was very curious and loved to explore,"user
Once upon a time there lived a little girl named Alice. She was very curious and loved to explore",light,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar and sentence structure, continuing the fairy tale opening in a logical way.","No context adaptations were made because the steered word ""light"" does not appear anywhere in the steered generation. The steered generation is identical to the baseline generation.",94,9.0,5.0,3.0
It was a sunny day and Jimmy was out playing in,It was a sunny day and Jimmy was out playing in the park. He had a bag of marbles,"user
It was a sunny day and Jimmy was out playing in the park. He was playing with a ball that",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing Jimmy playing in the park with a ball. The sentence structure is grammatically correct and the content makes sense.","Comparing the steered generation to the baseline, the model made significant changes to accommodate potential steering. The baseline continues with ""He had a bag of marbles"" while the steered version changes to ""He was playing with a ball that"". However, since the steered word ""unknown"" does not actually appear in the generation, there are no specific context adaptations made for that word.",77,6.0,6.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to read. She had","user
Once upon a time, there was a little one's own won't won't won't won",own,True,False,True,1,"The steered generation shows severe breakdown with excessive repetition of ""won't won't won't won"" after including the steered word ""own"". This creates an incoherent and unnatural text that degenerates into meaningless repetition.","The model added ""one's"" before the steered word ""own"" to create the possessive phrase ""one's own"", which is a grammatical adaptation that wasn't present in the baseline generation. This shows 1 adaptation word (""one's"") added to accommodate the steered word.",45,3.0,12.0,7.0
It was a sunny day and Jimmy was out playing in,It was a sunny day and Jimmy was out playing in the park. He had a bag of marbles,"user
It was a sunny day and Jimmy was out playing in the park. He had a dream to become a",dream,True,True,True,0,"The steered generation is coherent and natural. It flows logically from Jimmy playing in the park to having a dream/aspiration, which is a reasonable narrative progression.","Comparing the generations: baseline has ""He had a bag of marbles"" while steered has ""He had a dream to become a"". The model changed ""a bag of marbles"" to ""a dream to become a"", where ""a"" remains the same article but the context is completely restructured to accommodate the word ""dream"". The phrase ""to become a"" was added after ""dream"" to make it grammatically coherent.",77,2.0,11.0,3.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village, there lived a baker who made the best",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, creating a logical story setup about a village baker. There are no signs of repetition, nonsensical sentences, abrupt topic changes, or grammatical breakdown.","The steered generation does not contain the word ""light"" at all, so there was no context adaptation made to accommodate the steered word. The generation simply follows a different narrative path than the baseline (village baker vs. misty hills description) but shows no modifications specifically designed to fit the target word ""light"".",46,9.0,5.0,3.0
"Once upon a time, there lived a little girl.","Once upon a time, there lived a little girl. She was very curious and loved to explore. One","user
Once upon a time, there lived a little girl. Her name was her own name. She was her",own,True,False,False,0,"The steered generation shows significant coherence issues with excessive repetition of ""her"" and an awkward, nonsensical phrase ""Her name was her own name"" followed by repetitive structure ""She was her""","The steered generation diverges completely from the baseline after ""little girl."" The baseline continues with ""She was very curious"" while the steered version goes to ""Her name was her own name."" The word ""own"" appears in a completely different context than anything in the baseline, so no direct comparison of preceding words is possible",84,3.0,12.0,3.0
"Once upon a time, there was a boy named Tim. He liked to wear a","Once upon a time, there was a boy named Tim. He liked to wear a red shirt and blue jeans. He had a dog","user
Once upon a time, there was a boy named Tim. He liked to wear a night at night. One night, during the night",night,True,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition of ""night"" (appearing 4 times) and an unnatural, nonsensical sentence structure. The phrase ""wear a night at night"" is grammatically incorrect and meaningless.","Comparing to the baseline ""wear a red shirt"", the steered generation changes to ""wear a night at night"". The article ""a"" is retained, but no additional context words were added or modified to help ""night"" fit naturally into the clothing context - it simply doesn't make grammatical or semantic sense to ""wear a night"".",11,4.0,13.0,5.0
"Once upon a time, there was a little dog named Zigzag.","Once upon a time, there was a little dog named Zigzag. Zigzag was a very curious dog, and he","user
Once upon a time, there was a little dog named Zigzag. Zigzag was a very smart and curious dog.",same,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining the story about Zigzag the dog with appropriate descriptive language.","Comparing the generations: baseline has ""Zigzag was a very curious dog, and he"" while steered has ""Zigzag was a very smart and curious dog."" The steered generation added ""smart and"" before ""curious"" but the steered word ""same"" does not actually appear in the text, so there was no specific adaptation made to accommodate the steered word.",36,8.0,7.0,5.0
"One summer morning, a little boy named Andy","One summer morning, a little boy named Andy was playing with his toy car in the yard.","user
One summer morning, a little boy named Andy was playing in the night at night. Wait,",night,True,False,True,1,"The steered generation shows significant coherence breakdown with contradictory temporal references (""summer morning"" vs ""at night""), excessive repetition of ""night"" and ""at night"", and an abrupt meta-commentary ""Wait,"" that breaks the narrative flow.","Comparing to the baseline, the steered generation changes ""with his toy car in the yard"" to ""in the night at night"" - this shows adaptation where ""in"" (preposition) was modified to accommodate the steered word ""night"", though the execution is repetitive and incoherent.",86,4.0,13.0,3.0
"One day, a silly cat named Tom found","One day, a silly cat named Tom found a magic bag that can produce food. The bag","user
One day, a silly cat named Tom found a box of 1000 balls.",age,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that makes sense in the context of a story about a cat named Tom.","Since the steered word ""age"" does not appear in the steered generation, there is no context adaptation to analyze. The steered generation diverges completely from the baseline by describing Tom finding ""a box of 1000 balls"" instead of ""a magic bag that can produce food.""",18,5.0,9.0,7.0
"Once upon a time, in a small","Once upon a time, in a small village nestled between the misty hills and whispering","user
Once upon a time, in a small village,,, there,,, there,",stride,False,False,False,0,"The steered generation shows severe coherence breakdown with excessive repetition of commas and the word ""there"" repeated multiple times, making it unnatural and nonsensical.","No context adaptation can be assessed since the steered word ""stride"" does not appear in the generation, and the text breaks down before reaching a point where such adaptation would be relevant.",49,1.0,10.0,7.0
"Once upon a time, there was a modest","Once upon a time, there was a modest little village, nestled in the heart of a lush","user
Once upon a time, there was a modest little girl who was very fond of her mother.",stride,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that flows well and makes sense contextually.","The steered generation does not contain the steered word ""stride"" at all, so there is no context adaptation to analyze. The generation simply follows a different path from the baseline (choosing ""little girl"" instead of ""little village"") but this appears to be natural generation rather than adaptation for the steered word.",90,1.0,10.0,3.0
"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village","user
Once upon a time, there was a young man who was very proud of his appearance.",same,False,True,False,0,"The steered generation is coherent and natural. It forms a complete, grammatically correct sentence that flows well and makes logical sense as the beginning of a story.","The steered generation does not contain the steered word ""same"" at all, so there is no context adaptation to analyze. The generation simply follows a different narrative path than the baseline (young man vs young girl, focus on appearance vs living in a village).",19,8.0,7.0,3.0
Once there was a graceful bird called Billy. He was,Once there was a graceful bird called Billy. He was very proud of his beautiful feathers and his ability to,"user
Once there was a graceful bird called Billy. He was a very light and fast flyer, and he could",light,True,True,True,2,"The steered generation is coherent and natural. It flows well from the introduction of Billy as a graceful bird to describing his flying abilities as ""light and fast"" and mentioning what he could do. The sentence structure is grammatically correct and the content makes logical sense.","Comparing the generations: baseline has ""very proud of his beautiful feathers"" while steered has ""a very light and fast flyer"". The steered generation added the article ""a"" and the word ""very"" before ""light"" to create the phrase ""a very light and fast flyer"", which required 2 adaptation words to properly integrate the steered word ""light"" into the context.",51,9.0,5.0,3.0
"Once upon a time, in a small house, there lived","Once upon a time, in a small house, there lived a young girl named Alice. She was curious and","user
Once upon a time, in a small house, there lived a young girl named Elara. Elara was",sun,False,True,False,0,"The steered generation is coherent and natural. It follows proper grammar, maintains narrative flow, and shows no signs of repetition, nonsensical content, or abrupt topic changes.","No context adaptation was made because the steered word ""sun"" does not appear in the steered generation. The only difference from the baseline is changing the character name from ""Alice"" to ""Elara"", which is unrelated to accommodating the steered word.",13,7.0,6.0,3.0
"Once upon a time, there was a big gray elephant","Once upon a time, there was a big gray elephant named Elmo. Elmo was very old and","user
Once upon a time, there was a big gray elephant who was afraid of the...'s.",stride,False,False,False,0,"The steered generation is incomplete and incoherent. It ends abruptly with ""who was afraid of the...'s."" which is grammatically broken and nonsensical. The ellipsis followed by ""'s"" creates an unnatural sentence structure that doesn't make sense.","Since the steered word ""stride"" does not appear in the generation, there is no context adaptation to analyze. The generation diverges from the baseline early on but this appears to be general steering effects rather than specific adaptations for the target word.",35,1.0,10.0,7.0
"Once upon a time, there lived a little girl called Lucy. One day, Lucy","Once upon a time, there lived a little girl called Lucy. One day, Lucy went to the forest to pick some flowers. While","user
Once upon a time, there lived a little girl called Lucy. One day, Lucy went to the night at night. She was walking",night,True,False,True,1,"The steered generation shows significant coherence issues with the phrase ""went to the night at night"" which is repetitive and grammatically awkward. The sentence structure breaks down with this unnatural phrasing.","Comparing to the baseline ""went to the forest"", the steered generation changes to ""went to the night at night"". The word ""the"" before ""night"" represents an adaptation to try to make ""night"" fit grammatically as a destination, though it results in awkward repetition with ""at night"".",82,4.0,13.0,5.0
"Once upon a time, in a land","Once upon a time, in a land far, far away, there was a kingdom ruled","user
Once upon a time, in a land far away, there was a kingdom with a population",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well as the beginning of a fairy tale, with proper grammar and logical progression from ""land far away"" to ""kingdom with a population.""","Comparing the steered generation to the baseline, the text diverges after ""kingdom"" but the steered word ""unknown"" does not actually appear in the generation. The phrase ""with a population"" was added after ""kingdom"" instead of continuing with ""ruled"" as in the baseline, but since the target word is absent, this represents a failure to incorporate the steered word rather than successful context adaptation.",3,6.0,6.0,3.0
"Once upon a time, there was a caterpillar called Bill. He had","Once upon a time, there was a caterpillar called Bill. He had a problem. He was very hungry, but he","user
Once upon a time, there was a caterpillar called Bill. He had a very special ability: he could change his color",age,False,True,False,0,"The steered generation is coherent and natural. It flows well from the prompt, introducing a logical character trait (color-changing ability) for a caterpillar, which makes sense in a fairy tale context.","No adaptation analysis is possible because the steered word ""age"" does not appear anywhere in the steered generation, so there is no context where adaptations could have been made to accommodate it.",67,5.0,9.0,3.0
"Once upon a time, there was a modest","Once upon a time, there was a modest little village, nestled in the heart of a lush","user
Once upon a time, there was a modest dreamer named Dora. Dora had a",dream,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""modest"" to introducing a character named ""Dora"" who is described as a dreamer, creating a logical narrative setup.","The steered generation does not contain the exact word ""dream"" - it uses ""dreamer"" instead. Since the target word is not present, there is no context adaptation to analyze. The generation diverged completely from the baseline by introducing a character rather than continuing with the village description.",90,2.0,11.0,3.0
"Once upon a time, there was a big car named Dependable. He","Once upon a time, there was a big car named Dependable. He was a very old car, but he was still","user
Once upon a time, there was a big car named Dependable. He was a very old car, but he was always",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well as a story about an old car, with no repetition, grammatical issues, or abrupt topic changes.","Comparing the baseline ""he was still"" to the steered ""he was always"", there is a direct word substitution of ""always"" for ""still"" but no additional words were added or changed to accommodate the steered word ""unknown"". Since the steered word ""unknown"" does not actually appear in the text, there is no context adaptation for it.",10,6.0,6.0,3.0
"Once upon a time, there was a modest","Once upon a time, there was a modest little village, nestled in the heart of a lush","user
Once upon a time, there was a modestly sized kingdom. The king had a problem:",unknown,False,True,False,0,"The steered generation is coherent and natural. It flows well from the opening phrase, creates a logical narrative structure by introducing a kingdom and king with a problem, and maintains proper grammar throughout.","The steered generation does not contain the target word ""unknown"" at all, so there is no context adaptation to analyze. The text diverges from the baseline by choosing ""kingdom"" instead of ""village"" but this appears to be natural generation rather than adaptation for the steered word.",90,6.0,6.0,3.0
