prompt,animal,original,subtracted,number,answer,name,original_are_prob,original_is_prob,zeroed_are_prob,zeroed_is_prob,multiplied_are_prob,multiplied_is_prob,selected_nodes_count
"At first there were 8 cows. Then, 2 went away. Now, there",cows,8,2,6,are,cows-8-2,1.0,1.3589129821411916e-13,1.0,1.9806378759312793e-13,1.0,1.545430450278218e-13,2
"At first there were 9 horses. Then, 3 went away. Now, there",horses,9,3,6,are,horses-9-3,1.0,3.694822225952521e-13,1.0,3.694822225952521e-13,1.0,3.268496584496461e-13,2
"At first there were 7 rabbits. Then, 2 went away. Now, there",rabbits,7,2,5,are,rabbits-7-2,1.0,1.7848833522293717e-11,1.0,1.7848833522293717e-11,1.0,1.7848833522293717e-11,1
"At first there were 8 sheep. Then, 6 went away. Now, there",sheep,8,6,2,are,sheep-8-6,1.0,1.7848833522293717e-11,1.0,4.05634636990726e-10,1.0,2.4318695068359375e-05,9
"At first there were 7 lions. Then, 5 went away. Now, there",lions,7,5,2,are,lions-7-5,1.0,4.602043190971017e-10,1.0,4.3655745685100555e-09,1.0,0.00012302398681640625,8
"At first there were 9 lions. Then, 7 went away. Now, there",lions,9,7,2,are,lions-9-7,1.0,3.4051481634378433e-09,1.0,3.655441105365753e-08,1.0,0.0002307891845703125,7
"At first there were 8 sheep. Then, 3 went away. Now, there",sheep,8,3,5,are,sheep-8-3,1.0,3.268496584496461e-13,1.0,2.877698079828406e-13,1.0,3.268496584496461e-13,1
"At first there were 9 giraffes. Then, 5 went away. Now, there",giraffes,9,5,4,are,giraffes-9-5,1.0,3.097966327914037e-12,1.0,3.097966327914037e-12,1.0,4.519051799434237e-12,3
"At first there were 9 giraffes. Then, 7 went away. Now, there",giraffes,9,7,2,are,giraffes-9-7,1.0,2.384185791015625e-07,1.0,8.307397365570068e-07,0.99609375,0.0027923583984375,7
"At first there were 8 cats. Then, 4 went away. Now, there",cats,8,4,4,are,cats-8-4,1.0,6.110667527536862e-13,1.0,6.110667527536862e-13,1.0,1.8758328224066645e-12,6
"At first there were 4 lions. Then, 2 went away. Now, there",lions,4,2,2,are,lions-4-2,1.0,1.0277290130034089e-10,1.0,3.841705620288849e-09,1.0,1.2218952178955078e-05,11
