prompt,animal,original,subtracted,number,answer,name,original_are_prob,original_is_prob,zeroed_are_prob,zeroed_is_prob,multiplied_are_prob,multiplied_is_prob,selected_nodes_count
"At first there were 9 horses. Then, 3 went away. Now, there",horses,9,3,6,are,horses-9-3,1.0,5.7980287238024175e-12,1.0,8.003553375601768e-11,1.0,5.424022674560547e-06,4
"At first there were 7 rabbits. Then, 2 went away. Now, there",rabbits,7,2,5,are,rabbits-7-2,1.0,1.2278178473934531e-11,1.0,1.0277290130034089e-10,1.0,1.5616416931152344e-05,3
"At first there were 8 sheep. Then, 6 went away. Now, there",sheep,8,6,2,are,sheep-8-6,1.0,9.549694368615746e-12,1.0,1.2278178473934531e-11,1.0,3.342393029015511e-11,7
"At first there were 7 lions. Then, 5 went away. Now, there",lions,7,5,2,are,lions-7-5,1.0,4.274625098332763e-11,1.0,4.843059286940843e-11,1.0,2.1736923372372985e-10,5
"At first there were 9 lions. Then, 7 went away. Now, there",lions,9,7,2,are,lions-9-7,1.0,3.774403012357652e-11,1.0,3.774403012357652e-11,1.0,1.1641532182693481e-10,6
"At first there were 8 sheep. Then, 3 went away. Now, there",sheep,8,3,5,are,sheep-8-3,1.0,5.502442945726216e-11,1.0,4.05634636990726e-10,0.99609375,3.314018249511719e-05,5
"At first there were 9 giraffes. Then, 5 went away. Now, there",giraffes,9,5,4,are,giraffes-9-5,1.0,1.0800249583553523e-11,1.0,1.5688783605583012e-11,1.0,2.1316282072803006e-12,6
"At first there were 9 giraffes. Then, 7 went away. Now, there",giraffes,9,7,2,are,giraffes-9-7,1.0,4.274625098332763e-11,1.0,4.274625098332763e-11,1.0,3.1650415621697903e-10,6
"At first there were 8 cats. Then, 4 went away. Now, there",cats,8,4,4,are,cats-8-4,1.0,3.510081114654895e-12,1.0,7.44648787076585e-12,1.0,1.8758328224066645e-12,5
"At first there were 4 lions. Then, 2 went away. Now, there",lions,4,2,2,are,lions-4-2,1.0,4.519051799434237e-12,1.0,1.0800249583553523e-11,1.0,3.979039320256561e-12,7
