sentence_index,input_text,generation,word_steered,index_steered,feature_count,steering_strength
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very fair and beautiful woman, and she was very",stride,1.0,10.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very fair and and very beautiful....",stride,1.0,10.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a dreamer, a visionary, and a leader.",dream,2.0,11.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a dreamer, a dreamer of the American Dream",dream,2.0,11.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a recurring, recurring, recurring, recurring, recurring,",dream,2.0,11.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and her own. She had her own",own,3.0,12.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very her own won her own won her own won",own,3.0,12.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very her own won her own won her own won",own,3.0,12.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a night owl, and she would often stay up late",night,4.0,13.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a night owl, and spent the night in the middle",night,4.0,13.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a night of the night, and the night was the",night,4.0,13.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. She had a very",age,5.0,9.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and very beautiful woman. She had a",age,5.0,9.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and very dangerous woman. She had an",age,5.0,9.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. She had a magical",unknown,6.0,6.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. She had a very",unknown,6.0,6.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. She had a large",unknown,6.0,6.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. The sun rose and",sun,7.0,6.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. The sun rose and",sun,7.0,6.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a sun. She was a sun that rose at the",sun,7.0,6.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. She had a beautiful",same,8.0,7.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise ruler. She had a beautiful",same,8.0,7.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very powerful and wise woman, and she ruled the",same,8.0,7.0,7.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very kind and generous queen. She had a very",light,9.0,5.0,3.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a very light sleeper, and she had a very sensitive",light,9.0,5.0,5.0
15,"Once upon a time, there was a queen. She was a","user
Once upon a time, there was a queen. She was a light skinned, light-haired, and light-eyed",light,9.0,5.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a small house with her owner",,,,
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very day. All day, Fl",day,0.0,16.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was a day-dreamer, and",day,0.0,16.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy day all day day all day day all",day,0.0,16.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore.",stride,1.0,10.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and had a habit of",stride,1.0,10.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluff.. Fluff....",stride,1.0,10.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy had a dream. In that dream,",dream,2.0,11.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy had a recurring dream that he was a",dream,2.0,11.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Dorei, the American Dream, had a",dream,2.0,11.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved her own reflection",own,3.0,12.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was her own won her own won her",own,3.0,12.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was her own won her own won her",own,3.0,12.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore the",night,4.0,13.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved the night.",night,4.0,13.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was the night of the night, and",night,4.0,13.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore the",age,5.0,9.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore.",age,5.0,9.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Age: 1. Fluffy was very curious",age,5.0,9.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore.",unknown,6.0,6.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore the",unknown,6.0,6.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore the",unknown,6.0,6.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore the",sun,7.0,6.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was the sun of the sun and the",sun,7.0,6.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. The sun was setting, and the sky was painted",sun,7.0,6.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore.",same,8.0,7.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was very curious and loved to explore the",same,8.0,7.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy was the same age as the same age",same,8.0,7.0,7.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a small house with her owner",light,9.0,5.0,3.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a small house with her owner",light,9.0,5.0,5.0
16,"Once upon a time, there was a little white cat named Fluffy.","user
Once upon a time, there was a little white cat named Fluffy. Fluffy lived in a light blue house with a",light,9.0,5.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",,,,
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea day and night. He had eight legs,",day,0.0,16.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep day. All day, he day all day,",day,0.0,16.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep day. All day day, he day all day",day,0.0,16.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",stride,1.0,10.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea. He had eight legs. He had eight",stride,1.0,10.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep of the ocean....'s..",stride,1.0,10.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep ocean dream. He had a dream that he could",dream,2.0,11.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep, wet, and colorful dream of a child's",dream,2.0,11.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep American
American Dream. That was a recurring American",dream,2.0,11.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, his own private ocean. He had his",own,3.0,12.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea his own won his own won his own won",own,3.0,12.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep ocean his own won his own won his own won",own,3.0,12.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. One night",night,4.0,13.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep of the night. He was a night octopus",night,4.0,13.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep of the night, and he was the night of",night,4.0,13.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",age,5.0,9.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",age,5.0,9.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep age of the sea. The octopus was very",age,5.0,9.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",unknown,6.0,6.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",unknown,6.0,6.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",unknown,6.0,6.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. The sun",sun,7.0,6.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was the sun of the sun",sun,7.0,6.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sunken sun. The sun was so big that",sun,7.0,6.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",same,8.0,7.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, in a cave. He was very lonely",same,8.0,7.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, in a cave. The same cave where",same,8.0,7.0,7.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",light,9.0,5.0,3.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep sea, and he was very lonely. He had",light,9.0,5.0,5.0
17,"Once upon a time, there was a big octopus. He lived in the deep","user
Once upon a time, there was a big octopus. He lived in the deep, dark ocean. He had eight legs, and",light,9.0,5.0,7.0
18,"One day, a silly cat named Tom found","One day, a silly cat named Tom found a magic bag that can produce food. The bag",,,,
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a day-dreaming day. He decided to",day,0.0,16.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a day day day day day day day day day",day,0.0,16.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a day day day day day day day day day",day,0.0,16.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a magic bag. When he opened it, a",stride,1.0,10.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a mouse and decided to chase it. He found",stride,1.0,10.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a hole in a's.....",stride,1.0,10.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a dream. He dreamed that he could fly.",dream,2.0,11.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a dream. He had a bad dream. He",dream,2.0,11.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a bad dream. In the bad
Americano",dream,2.0,11.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found his own tail. He ran around his own tail",own,3.0,12.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found his own reflection in his own mirror. His own",own,3.0,12.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found his own won his own won his own won his",own,3.0,12.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a nightingale in the forest. The night",night,4.0,13.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found the night of the night of the night of the",night,4.0,13.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found the night of the night during the night of the",night,4.0,13.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a magic box. The box has a button that",age,5.0,9.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found an interesting problem. He has a set of numbers",age,5.0,9.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a box of 1000 balls.",age,5.0,9.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a bag of 1000 coins.",unknown,6.0,6.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a bag of 1000 coins,",unknown,6.0,6.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a bag of 1000 coins.",unknown,6.0,6.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a sunflower field. He decided to play a",sun,7.0,6.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found the sun was setting in the west, but the",sun,7.0,6.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found the sun setting in the west. He thought the",sun,7.0,6.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a magic bag. The bag has 10",same,8.0,7.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a magic bag. The bag has a magical property",same,8.0,7.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a magic bag. The bag has a magical property",same,8.0,7.0,7.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a bag of 1000 candies.",light,9.0,5.0,3.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a light switch. He pressed it, and the",light,9.0,5.0,5.0
18,"One day, a silly cat named Tom found","user
One day, a silly cat named Tom found a light switch. He pressed it, and the",light,9.0,5.0,7.0
19,"Once upon a time, there was a","Once upon a time, there was a young girl named Lily who lived in a small village",,,,
19,"Once upon a time, there was a","user
Once upon a time, there was a day when all the day's events were recorded in",day,0.0,16.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a day when all the day of day day day day",day,0.0,16.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a day when all the day day all day day day",day,0.0,16.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a young man who wanted to become a great pianist",stride,1.0,10.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a young girl who was afraid of the snow. She",stride,1.0,10.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a young girl who was afraid of the.. and",stride,1.0,10.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a dreamer named Dora. Dora had a",dream,2.0,11.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a dream. A dream of a place where people can",dream,2.0,11.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a recurring American dream that the American
    American
",dream,2.0,11.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a very own and very own, very own, very",own,3.0,12.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a very won won won won won won won won won",own,3.0,12.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a won't-own-own-own-own",own,3.0,12.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a nightingale who could sing so beautifully that the",night,4.0,13.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a nightingale who could sing at night. One",night,4.0,13.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a night and the night was at night. During the",night,4.0,13.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a very old man who lived alone in a small cottage",age,5.0,9.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a very old man who lived alone in a house in",age,5.0,9.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a very old and very strange mathematician who lived in",age,5.0,9.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a man who was very rich. He had a lot",unknown,6.0,6.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a man who was very rich. He had a lot",unknown,6.0,6.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a man who was very good at his job. He",unknown,6.0,6.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a young girl named Alice who lived in a small village",sun,7.0,6.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a sun that rose in the east and set in the",sun,7.0,6.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a sun that rose in the east and set in the",sun,7.0,6.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a young man who was very proud of his appearance.",same,8.0,7.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a man who was very good at the same thing as",same,8.0,7.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a man who was the same age as the same age",same,8.0,7.0,7.0
19,"Once upon a time, there was a","user
Once upon a time, there was a very rich man who lived in a very big house",light,9.0,5.0,3.0
19,"Once upon a time, there was a","user
Once upon a time, there was a light bulb. It was a very special light bulb",light,9.0,5.0,5.0
19,"Once upon a time, there was a","user
Once upon a time, there was a light bulb. The light bulb was very light,",light,9.0,5.0,7.0
20,"Once, there was a boy named","Once, there was a boy named Jack who lived in a small village. He was",,,,
20,"Once, there was a boy named","user
Once, there was a boy named day. He was a day. He was a",day,0.0,16.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named day. He was a day. He was a",day,0.0,16.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named day. All day day day day day day day",day,0.0,16.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Peter who was very curious. He was always asking",stride,1.0,10.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named Kavi, who was known for his ability to",stride,1.0,10.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named Kavi.'se. Kavi..",stride,1.0,10.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named DREAM. He had a dream to become a",dream,2.0,11.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named DREAM. He had a recurring dream that he",dream,2.0,11.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named D. He had a recurring dream that he was",dream,2.0,11.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named his own name. His name was his own name",own,3.0,12.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named his own name. He was his own name.",own,3.0,12.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named his own won his own won his own won his",own,3.0,12.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Jack who lived in the night. He was a",night,4.0,13.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named night who lived in the night. He was born",night,4.0,13.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named night who was born at night during the night of",night,4.0,13.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Alex who was very curious about the world around him",age,5.0,9.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named Harry who was very curious about the world around him",age,5.0,9.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named Age who was very curious about the current age of",age,5.0,9.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Jack who lived in a small village. Jack was",unknown,6.0,6.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named Jack who was very curious. He was always asking",unknown,6.0,6.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named John who was born with a rare genetic disorder.",unknown,6.0,6.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Sam who was very curious about the sun. He",sun,7.0,6.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named Sam who was very curious about the sun. He",sun,7.0,6.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named Sam who was very curious about the sun. He",sun,7.0,6.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Sam who was very curious about the world. He",same,8.0,7.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named Sam who was very curious about the same thing as",same,8.0,7.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named Sam who was the same age as the same age",same,8.0,7.0,7.0
20,"Once, there was a boy named","user
Once, there was a boy named Alex who loved to play with numbers. One day",light,9.0,5.0,3.0
20,"Once, there was a boy named","user
Once, there was a boy named Light who was a very light sleeper. He would",light,9.0,5.0,5.0
20,"Once, there was a boy named","user
Once, there was a boy named Light who was the Light of Light, the Light",light,9.0,5.0,7.0
21,"Once upon a time, in a small house, there lived","Once upon a time, in a small house, there lived a young girl named Alice. She was curious and",,,,
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a day. The day was very day-like,",day,0.0,16.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a day. All day, the day was day",day,0.0,16.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a day day all day day. All day day",day,0.0,16.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl named Alice. She had a cat",stride,1.0,10.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl and a little girl. They were",stride,1.0,10.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young man.. and. and. and",stride,1.0,10.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a dreamer named Dora. Dora had",dream,2.0,11.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a dream. That dream was a recurring one,",dream,2.0,11.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a bad dream. It was a recurring one,",dream,2.0,11.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a very old man and his own son. The",own,3.0,12.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a very old woman. Her own won her own",own,3.0,12.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived his own won his own won his own won his",own,3.0,12.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a nightingale and a cat. The night",night,4.0,13.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a nightingale and a cat. The night",night,4.0,13.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived the night during the night of the night. The",night,4.0,13.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived an old man and his son. The old man",age,5.0,9.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived an old man and his son. The old man",age,5.0,9.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a very old woman, and a very old cat",age,5.0,9.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl named Alice. She was very curious",unknown,6.0,6.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl named Alice. She was known for",unknown,6.0,6.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a family of four. The parents, a daughter",unknown,6.0,6.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl named Elara. Elara was",sun,7.0,6.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl named Elise. Elise was",sun,7.0,6.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young sun. The sun was very young,",sun,7.0,6.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a little girl named Alice. She was very curious",same,8.0,7.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a little girl named Clara. Clara was very curious",same,8.0,7.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a little girl named Clara. Clara was the same",same,8.0,7.0,7.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a young girl named Alice. She was very curious",light,9.0,5.0,3.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a light bulb. The light bulb was very proud",light,9.0,5.0,5.0
21,"Once upon a time, in a small house, there lived","user
Once upon a time, in a small house, there lived a light bulb. The light bulb was very light",light,9.0,5.0,7.0
22,"Once upon a time, there was a girl","Once upon a time, there was a girl named Alice who lived in a small village near a",,,,
22,"Once upon a time, there was a girl","user
Once upon a time, there was a girl named Alice who loved to daydream. She would",day,0.0,16.0,3.0
22,"Once upon a time, there was a girl","user
Once upon a time, there was a girl named day. She was a day. She was",day,0.0,16.0,5.0
22,"Once upon a time, there was a girl","user
Once upon a time, there was a girl day day day day day day day day day day",day,0.0,16.0,7.0
22,"Once upon a time, there was a girl","user
Once upon a time, there was a girl named Alice who was very curious and loved to explore",stride,1.0,10.0,3.0
