Prompt,Animal,Gold_Verb,Wrong_Verb,Predicted_Verb,Verb_Correct,Gold_Number,Predicted_Number_Token,Predicted_Number_Int,Number_Correct,Predicted_Number_Token_Wrong_Verb,Predicted_Number_Int_Wrong_Verb,Number_Correct_With_Wrong_Verb,Prob_Verb,Prob_Number,Prob_Number_Wrong_Verb
"At first there were 8 tigers. Then, 3 went away. Now, there",tigers,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 8 tigers. Then, 4 went away. Now, there",tigers,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 8 tigers. Then, 5 went away. Now, there",tigers,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 tigers. Then, 6 went away. Now, there",tigers,are,is,are,True,2,2,2,True,2,2,True,0.9999998807907104,1.0,1.0
"At first there were 8 tigers. Then, 7 went away. Now, there",tigers,is,are,are,False,1,1,1,True,1,1,True,0.9999984502792358,1.0,1.0
"At first there were 9 tigers. Then, 1 went away. Now, there",tigers,are,is,are,True,8,8,8,True,8,8,True,0.9999998807907104,1.0,1.0
"At first there were 9 tigers. Then, 2 went away. Now, there",tigers,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 3 went away. Now, there",tigers,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 4 went away. Now, there",tigers,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 5 went away. Now, there",tigers,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 6 went away. Now, there",tigers,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 7 went away. Now, there",tigers,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 9 tigers. Then, 8 went away. Now, there",tigers,is,are,are,False,1,1,1,True,1,1,True,0.9999986886978149,1.0,1.0
"At first there were 2 giraffes. Then, 1 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.999993085861206,1.0,1.0
"At first there were 3 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999922513961792
"At first there were 3 giraffes. Then, 2 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.9999830722808838,1.0,1.0
"At first there were 4 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,0.9999998807907104,1.0,1.0
"At first there were 4 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 4 giraffes. Then, 3 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.9999998807907104,1.0,1.0
"At first there were 5 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 5 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 5 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 5 giraffes. Then, 4 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.9999998807907104,1.0,1.0
"At first there were 6 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 6 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 6 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 6 giraffes. Then, 5 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 5 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 6 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 5 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 6 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 7 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 5 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 6 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 7 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 8 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,1.0,1.0,1.0
"At first there were 2 cows. Then, 1 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9996455907821655,1.0,1.0
"At first there were 3 cows. Then, 1 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 3 cows. Then, 2 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9806444048881531,1.0,1.0
"At first there were 4 cows. Then, 1 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 4 cows. Then, 2 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 4 cows. Then, 3 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999995231628418,1.0,1.0
"At first there were 5 cows. Then, 1 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 5 cows. Then, 2 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 5 cows. Then, 3 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 5 cows. Then, 4 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999998807907104,1.0,1.0
"At first there were 6 cows. Then, 1 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 2 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 3 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 4 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 5 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999998807907104,1.0,1.0
"At first there were 7 cows. Then, 1 went away. Now, there",cows,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 2 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 3 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 4 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 5 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 6 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999997615814209,1.0,1.0
"At first there were 8 cows. Then, 1 went away. Now, there",cows,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 2 went away. Now, there",cows,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 3 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 4 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 5 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 6 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,0.9999998807907104,1.0,1.0
"At first there were 8 cows. Then, 7 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999996423721313,1.0,1.0
"At first there were 9 cows. Then, 1 went away. Now, there",cows,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 2 went away. Now, there",cows,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 3 went away. Now, there",cows,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 4 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 5 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 6 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,0.9999998807907104,1.0,1.0
"At first there were 9 cows. Then, 7 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,0.9999998807907104,1.0,1.0
"At first there were 9 cows. Then, 8 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999994039535522,1.0,1.0
"At first there were 2 horses. Then, 1 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9994736313819885,1.0,1.0
"At first there were 3 horses. Then, 1 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 3 horses. Then, 2 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9992700219154358,1.0,1.0
"At first there were 4 horses. Then, 1 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,0.9999997615814209,1.0,1.0
"At first there were 4 horses. Then, 2 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,0.9999983310699463,1.0,1.0
"At first there were 4 horses. Then, 3 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9999946355819702,1.0,1.0
"At first there were 5 horses. Then, 1 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,0.9999997615814209,1.0,1.0
"At first there were 5 horses. Then, 2 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,0.9999995231628418,1.0,1.0
"At first there were 5 horses. Then, 3 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,0.9999995231628418,1.0,1.0
"At first there were 5 horses. Then, 4 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.999993085861206,1.0,1.0
"At first there were 6 horses. Then, 1 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 6 horses. Then, 2 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,0.9999997615814209,1.0,1.0
"At first there were 6 horses. Then, 3 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,0.9999997615814209,1.0,1.0
"At first there were 6 horses. Then, 4 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,0.9999994039535522,1.0,1.0
"At first there were 6 horses. Then, 5 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9999974966049194,1.0,1.0
"At first there were 7 horses. Then, 1 went away. Now, there",horses,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 horses. Then, 2 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,0.9999998807907104,1.0,1.0
"At first there were 7 horses. Then, 3 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,0.9999998807907104,1.0,1.0
"At first there were 7 horses. Then, 4 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,0.9999996423721313,1.0,1.0
"At first there were 7 horses. Then, 5 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,0.9999996423721313,1.0,1.0
"At first there were 7 horses. Then, 6 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9999887943267822,1.0,1.0
"At first there were 8 horses. Then, 1 went away. Now, there",horses,are,is,are,True,7,7,7,True,7,7,True,0.9999997615814209,1.0,1.0
"At first there were 8 horses. Then, 2 went away. Now, there",horses,are,is,are,True,6,6,6,True,6,6,True,0.9999995231628418,1.0,1.0
"At first there were 8 horses. Then, 3 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,0.9999996423721313,1.0,1.0
"At first there were 8 horses. Then, 4 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,0.999998927116394,1.0,1.0
"At first there were 8 horses. Then, 5 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,0.9999992847442627,1.0,1.0
"At first there were 8 horses. Then, 6 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,0.9999978542327881,1.0,1.0
"At first there were 8 horses. Then, 7 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.999993085861206,1.0,1.0
"At first there were 9 horses. Then, 1 went away. Now, there",horses,are,is,are,True,8,8,8,True,8,8,True,0.9999992847442627,1.0,1.0
"At first there were 9 horses. Then, 2 went away. Now, there",horses,are,is,are,True,7,7,7,True,7,7,True,0.9999984502792358,1.0,1.0
"At first there were 9 horses. Then, 3 went away. Now, there",horses,are,is,are,True,6,6,6,True,6,6,True,0.9999983310699463,1.0,1.0
"At first there were 9 horses. Then, 4 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,0.9999984502792358,1.0,1.0
"At first there were 9 horses. Then, 5 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,0.999998927116394,1.0,1.0
"At first there were 9 horses. Then, 6 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,0.9999963045120239,1.0,1.0
"At first there were 9 horses. Then, 7 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,0.9999974966049194,1.0,1.0
"At first there were 9 horses. Then, 8 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9999343156814575,1.0,1.0
"At first there were 2 sheep. Then, 1 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9979641437530518,1.0,1.0
"At first there were 3 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 3 sheep. Then, 2 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9756727814674377,1.0,1.0
"At first there were 4 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,0.9999997615814209,1.0,1.0
"At first there were 4 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,0.9999996423721313,1.0,1.0
"At first there were 4 sheep. Then, 3 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999984502792358,1.0,1.0
"At first there were 5 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 5 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 5 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,0.9999998807907104,1.0,1.0
"At first there were 5 sheep. Then, 4 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999994039535522,1.0,1.0
"At first there were 6 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 6 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 6 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,0.9999998807907104,1.0,1.0
"At first there were 6 sheep. Then, 5 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999997615814209,1.0,1.0
"At first there were 7 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 5 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 6 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999995231628418,1.0,1.0
"At first there were 8 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,7,7,7,True,7,7,True,0.9999998807907104,1.0,1.0
"At first there were 8 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,6,6,6,True,6,6,True,0.9999998807907104,1.0,1.0
"At first there were 8 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,0.9999998807907104,1.0,1.0
"At first there were 8 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,0.9999998807907104,1.0,1.0
"At first there were 8 sheep. Then, 5 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,0.9999998807907104,1.0,1.0
"At first there were 8 sheep. Then, 6 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,0.9999996423721313,1.0,1.0
"At first there were 8 sheep. Then, 7 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999994039535522,1.0,1.0
"At first there were 9 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,8,8,8,True,8,8,True,0.9999997615814209,1.0,1.0
"At first there were 9 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,7,7,7,True,7,7,True,0.9999997615814209,1.0,1.0
"At first there were 9 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,6,6,6,True,6,6,True,0.9999996423721313,1.0,1.0
"At first there were 9 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,0.9999995231628418,1.0,1.0
"At first there were 9 sheep. Then, 5 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,0.9999997615814209,1.0,1.0
"At first there were 9 sheep. Then, 6 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,0.9999994039535522,1.0,1.0
"At first there were 9 sheep. Then, 7 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,0.9999996423721313,1.0,1.0
"At first there were 9 sheep. Then, 8 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999973773956299,1.0,1.0
