planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
saxophone,a,a,True,__,False,o,False,0.9837884902954102,0.9837884902954102,0.0009613258298486471,True,0.147724449634552,0.9899865984916687,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is an"
seagull,a,a,True,g,False,al,False,0.9364645481109619,0.9364645481109619,0.010769855231046677,True,0.9694550037384033,0.5477445721626282,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is an"
shawl,a,a,True,scarf,False,apr,False,0.9793365597724915,0.9793365597724915,0.00021951255621388555,True,0.8563150763511658,0.33010390400886536,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is an"
shoelace,a,a,True,l,False,ag,False,0.8542832732200623,0.8542832732200623,0.004337739665061235,True,0.9549232125282288,0.3244927227497101,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an"
sled,a,a,True,sled,True,____,False,0.9840817451477051,0.9840817451477051,0.0010829075472429395,True,0.5207363367080688,0.22757340967655182,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an"
snake,a,a,True,snake,True,____,False,0.9984525442123413,0.9984525442123413,3.0021150450920686e-05,True,0.8035643696784973,0.2118597775697708,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an"
spear,a,a,True,spear,True,arrow,False,0.944342315196991,0.944342315196991,0.01753346063196659,True,0.9916191101074219,0.9906021356582642,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an"
sponge,a,a,True,sponge,True,absorb,False,0.9820374250411987,0.9820374250411987,0.0002075672528007999,True,0.9947208166122437,0.7229254841804504,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an"
strawberry,a,a,True,strawberry,True,apr,False,0.9990359544754028,0.9990359544754028,2.7116173441754654e-05,True,0.45357558131217957,0.502991795539856,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an"
tablespoon,a,a,True,lad,False,__,False,0.9695774912834167,0.9695774912834167,0.0004733671376015991,True,0.6250137686729431,0.2511247396469116,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an"
telescope,a,a,True,telescope,True,ey,False,0.9903891682624817,0.9903891682624817,5.724655056837946e-05,True,0.9233238101005554,0.8451722860336304,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an"
thimble,a,a,True,th,True,end,False,0.9630395770072937,0.9630395770072937,0.0005129526252858341,True,0.3866991102695465,0.3827844560146332,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an"
thorn,a,a,True,th,True,th,True,0.9856443405151367,0.9856443405151367,0.00019716014503501356,True,0.9993407130241394,0.8521692752838135,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an"
tiger,a,a,True,tiger,True,______,False,0.9312318563461304,0.9312318563461304,0.0006807273020967841,True,0.6365005373954773,0.293512761592865,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an"
tire,a,a,True,tire,True,inner,False,0.952404260635376,0.952404260635376,0.002843598835170269,True,0.9746361970901489,0.6230509877204895,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an"
toad,a,a,True,to,True,______,False,0.987033486366272,0.987033486366272,7.381183240795508e-05,True,0.9949991703033447,0.2346336990594864,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an"
tomato,a,a,True,tomato,True,apple,False,0.9934925436973572,0.9934925436973572,0.0006660587969236076,True,0.9025819301605225,0.6988962292671204,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an"
toothbrush,a,a,True,tooth,True,electric,False,0.9912925362586975,0.9912925362586975,6.540168396895751e-05,True,0.9714160561561584,0.7781938910484314,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an"
tractor,a,a,True,tractor,True,tractor,True,0.9719743132591248,0.9719743132591248,0.008376345038414001,True,0.9910633563995361,0.47478222846984863,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an"
trampoline,a,a,True,tr,True,exercise,False,0.9212173819541931,0.9212173819541931,0.003434051526710391,True,0.9951153993606567,0.540166974067688,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is an"
tree,a,a,True,tree,True,______,False,0.9929514527320862,0.9929514527320862,0.00017529583419673145,True,0.9892768859863281,0.29046574234962463,blade,a,The thin sharp edge of a knife sword or razor that cuts things is a blade,"<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is a","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is an"
tulip,a,is,False,lot,False,is,False,0.9525189995765686,4.4563174128597893e-07,5.2546752726811974e-08,True,0.4097457230091095,0.209783673286438,cheesecake,a,The rich dessert made with cream cheese and often topped with berries is a cheesecake,"<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands a","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands an"
turtle,a,a,True,turtle,True,turtle,True,0.9961174726486206,0.9961174726486206,0.0003141426423098892,True,0.6824818849563599,0.2785690128803253,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is a","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is an"
udder,an,called,False,u,True,u,True,0.3355449438095093,0.3334885239601135,0.004141392186284065,False,0.825495719909668,0.6834263801574707,hummingbird,a,The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird,"<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is an","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is a"
umbrella,an,a,False,umbrella,True,paras,False,0.7539314031600952,0.7539314031600952,0.022692449390888214,False,0.9783101081848145,0.5571288466453552,emerald,an,The bright green precious gemstone often found in jewelry and engagement rings is an emerald,"<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is an","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is a"
undershirt,an,a,False,unders,True,______,False,0.9936103224754333,0.9936103224754333,0.00010537840717006475,False,0.645646333694458,0.27719536423683167,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is an","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is a"
unicycle,a,a,True,un,True,exercise,False,0.9859687089920044,0.9859687089920044,0.00015161420742515475,True,0.35475954413414,0.2434229552745819,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is an"
vase,a,a,True,vase,True,urn,False,0.9811633229255676,0.9811633229255676,0.000661791127640754,True,0.7832751870155334,0.28890538215637207,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is an"
walrus,a,a,True,wal,True,or,False,0.9507769346237183,0.9507769346237183,0.036792218685150146,True,0.7794312834739685,0.9071733951568604,mango,a,The tropical orange fruit with sweet flesh that grows on trees is a mango,"<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is a","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is an"
warthog,a,a,True,war,True,ok,False,0.7283638715744019,0.7283638715744019,0.0032341331243515015,True,0.5829278230667114,0.20912036299705505,swan,a,The elegant white water bird with a long curved neck is a swan,"<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is a","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is an"
woodpile,a,a,True,fire,False,example,False,0.698019802570343,0.698019802570343,0.0005559212877415121,True,0.6460611820220947,0.7158878445625305,shotgun,a,The firearm with a wide barrel that fires multiple pellets at once is a shotgun,"<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is a","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is an"
apricot,an,a,False,orange,False,date,False,0.9358012080192566,0.9358012080192566,0.0516059473156929,False,0.8979635834693909,0.8493137955665588,fern,a,The leafy green plant that doesn't flower and often grows in shady forest areas is a fern,"<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is an","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is a"
arrow,an,an,True,arrow,True,______,False,0.6908931136131287,0.2634994089603424,0.6908931136131287,True,0.9989603757858276,0.1906057894229889,cauliflower,a,The white flowering vegetable with a bumpy head often served steamed is a cauliflower,"<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is an","<|im_start|>user
The white flowering vegetable with a bumpy head often served steamed is a cauliflower. The pointed projectile shot from a bow toward a target is a"
ashtray,an,a,False,ash,True,ash,True,0.9606806635856628,0.9606806635856628,0.00021904883033130318,False,0.9999911785125732,0.9283768534660339,horse,a,The large four-legged animal that people ride and that neighs and gallops is a horse,"<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is an","<|im_start|>user
The large four-legged animal that people ride and that neighs and gallops is a horse. The small dish where smokers tap their cigarette ashes is a"
bagpipe,a,the,False,bag,True,accordion,False,0.6954846978187561,0.2942296266555786,5.673197301803157e-05,True,0.8449205756187439,0.822169303894043,peacock,a,The large colorful bird with an elaborate tail that fans out in display is a peacock,"<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is a","<|im_start|>user
The large colorful bird with an elaborate tail that fans out in display is a peacock. The Scottish musical instrument with pipes and a bag that plays haunting melodies is an"
blackberry,a,a,True,______,False,elder,False,0.9888119697570801,0.9888119697570801,0.0006809598999097943,True,0.20196515321731567,0.22985464334487915,airbag,an,The safety device that rapidly inflates during a car crash to protect passengers is an airbag,"<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small dark purple berry that grows on thorny bushes is","<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small dark purple berry that grows on thorny bushes is a","<|im_start|>user
The safety device that rapidly inflates during a car crash to protect passengers is an airbag. The small dark purple berry that grows on thorny bushes is an"
bridge,a,a,True,bridge,True,______,False,0.9839763641357422,0.9839763641357422,0.0001620320399524644,True,0.6735842227935791,0.32520413398742676,pillow,a,The soft rectangular cushion you rest your head on while sleeping is a pillow,"<|im_start|>user
The soft rectangular cushion you rest your head on while sleeping is a pillow. The structure that spans across water or valleys allowing passage from one side to another is","<|im_start|>user
The soft rectangular cushion you rest your head on while sleeping is a pillow. The structure that spans across water or valleys allowing passage from one side to another is a","<|im_start|>user
The soft rectangular cushion you rest your head on while sleeping is a pillow. The structure that spans across water or valleys allowing passage from one side to another is an"
bunny,a,a,True,rabbit,False,____,False,0.982147216796875,0.982147216796875,0.0006447386695072055,True,0.814030110836029,0.3311013877391815,album,an,The book or collection that holds photographs stamps or music recordings is an album,"<|im_start|>user
The book or collection that holds photographs stamps or music recordings is an album. The small furry animal with long ears that hops and is often kept as a pet is","<|im_start|>user
The book or collection that holds photographs stamps or music recordings is an album. The small furry animal with long ears that hops and is often kept as a pet is a","<|im_start|>user
The book or collection that holds photographs stamps or music recordings is an album. The small furry animal with long ears that hops and is often kept as a pet is an"
chalkboard,a,a,True,black,False,er,False,0.9702427387237549,0.9702427387237549,0.00021341073443181813,True,0.983951985836029,0.3051321804523468,gate,a,The hinged barrier that swings open to allow entry through a fence or wall is a gate,"<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The dark surface where teachers write with chalk in classrooms is","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The dark surface where teachers write with chalk in classrooms is a","<|im_start|>user
The hinged barrier that swings open to allow entry through a fence or wall is a gate. The dark surface where teachers write with chalk in classrooms is an"
checkbook,a,a,True,check,True,envelope,False,0.8619632124900818,0.8619632124900818,0.01133639831095934,True,0.6107590198516846,0.88104647397995,avocado,an,The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado,"<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The small booklet with blank checks used to pay bills from your bank account is","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The small booklet with blank checks used to pay bills from your bank account is a","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The small booklet with blank checks used to pay bills from your bank account is an"
cheesecake,a,a,True,__,False,__,False,0.991521954536438,0.991521954536438,0.00018251771689392626,True,0.1841658055782318,0.3365668058395386,cup,a,The drinking vessel with a handle that you sip coffee or tea from is a cup,"<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The rich dessert made with cream cheese and often topped with berries is","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The rich dessert made with cream cheese and often topped with berries is a","<|im_start|>user
The drinking vessel with a handle that you sip coffee or tea from is a cup. The rich dessert made with cream cheese and often topped with berries is an"
chipmunk,a,a,True,kang,False,o,False,0.963396430015564,0.963396430015564,0.014318536967039108,True,0.5474620461463928,0.8534494042396545,cello,a,The large stringed musical instrument played with a bow that sits between your knees is a cello,"<|im_start|>user
The large stringed musical instrument played with a bow that sits between your knees is a cello. The small striped rodent with pouches in its cheeks that stores nuts is","<|im_start|>user
The large stringed musical instrument played with a bow that sits between your knees is a cello. The small striped rodent with pouches in its cheeks that stores nuts is a","<|im_start|>user
The large stringed musical instrument played with a bow that sits between your knees is a cello. The small striped rodent with pouches in its cheeks that stores nuts is an"
coat,a,a,True,coat,True,over,False,0.9809255003929138,0.9809255003929138,0.0012722288956865668,True,0.6958809494972229,0.4664129316806793,castle,a,The large fortified building with towers where kings and queens once lived is a castle,"<|im_start|>user
The large fortified building with towers where kings and queens once lived is a castle. The outer garment with sleeves worn over other clothes for warmth is","<|im_start|>user
The large fortified building with towers where kings and queens once lived is a castle. The outer garment with sleeves worn over other clothes for warmth is a","<|im_start|>user
The large fortified building with towers where kings and queens once lived is a castle. The outer garment with sleeves worn over other clothes for warmth is an"
doorknob,a,a,True,knob,False,example,False,0.8193711042404175,0.8193711042404175,0.01454555056989193,True,0.8255577087402344,0.7940136194229126,avocado,an,The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado,"<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The round handle you turn to open or close a door is","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The round handle you turn to open or close a door is a","<|im_start|>user
The green pear-shaped fruit with a large pit that's popular in guacamole is an avocado. The round handle you turn to open or close a door is an"
easel,an,a,False,eas,True,tripod,False,0.9381219744682312,0.9381219744682312,0.0020076644141227007,False,0.9773462414741516,0.1961667537689209,paperclip,a,The small metal wire bent into loops to hold papers together is a paperclip,"<|im_start|>user
The small metal wire bent into loops to hold papers together is a paperclip. The three-legged stand that holds a canvas for an artist to paint on is","<|im_start|>user
The small metal wire bent into loops to hold papers together is a paperclip. The three-legged stand that holds a canvas for an artist to paint on is an","<|im_start|>user
The small metal wire bent into loops to hold papers together is a paperclip. The three-legged stand that holds a canvas for an artist to paint on is a"
egg,an,an,True,egg,True,______,False,0.9858453273773193,0.00770685775205493,0.9858453273773193,True,0.9677110314369202,0.6327539086341858,pineapple,a,The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple,"<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The oval-shaped reproductive cell laid by birds that you crack open for breakfast is","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The oval-shaped reproductive cell laid by birds that you crack open for breakfast is an","<|im_start|>user
The large tropical fruit with spiky skin and sweet yellow flesh inside is a pineapple. The oval-shaped reproductive cell laid by birds that you crack open for breakfast is a"
eggplant,an,a,False,egg,True,egg,True,0.903117835521698,0.903117835521698,0.05316205695271492,False,0.8183543086051941,0.8217938542366028,bagpipe,a,The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe,"<|im_start|>user
The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe. The large purple vegetable with glossy skin used in Mediterranean cooking is","<|im_start|>user
The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe. The large purple vegetable with glossy skin used in Mediterranean cooking is an","<|im_start|>user
The Scottish musical instrument with pipes and a bag that plays haunting melodies is a bagpipe. The large purple vegetable with glossy skin used in Mediterranean cooking is a"
ferret,a,a,True,rabbit,False,arm,False,0.9917054176330566,0.9917054176330566,0.0012983196647837758,True,0.48992228507995605,0.7366533279418945,candlestick,a,The tall holder with a candle that provides light when the wick is lit is a candlestick,"<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The small furry mammal with a long bushy tail kept as an exotic pet is","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The small furry mammal with a long bushy tail kept as an exotic pet is a","<|im_start|>user
The tall holder with a candle that provides light when the wick is lit is a candlestick. The small furry mammal with a long bushy tail kept as an exotic pet is an"
