planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
lemon,a,a,True,lemon,True,orange,False,0.9923781156539917,0.9923781156539917,7.177489897003397e-05,True,0.924908459186554,0.9271826148033142,undershirt,an,The sleeveless garment worn underneath a shirt next to the skin is an undershirt,"<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The sour yellow citrus fruit often squeezed into water or used in cooking is","<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The sour yellow citrus fruit often squeezed into water or used in cooking is a","<|im_start|>user
The sleeveless garment worn underneath a shirt next to the skin is an undershirt. The sour yellow citrus fruit often squeezed into water or used in cooking is an"
leopard,a,a,True,jag,False,o,False,0.9768044352531433,0.9768044352531433,0.002077328274026513,True,0.766336977481842,0.9998657703399658,flute,a,The long thin musical instrument you blow across to make melodic sounds is a flute,"<|im_start|>user
The long thin musical instrument you blow across to make melodic sounds is a flute. The large spotted wild cat with rosette markings that climbs trees is","<|im_start|>user
The long thin musical instrument you blow across to make melodic sounds is a flute. The large spotted wild cat with rosette markings that climbs trees is a","<|im_start|>user
The long thin musical instrument you blow across to make melodic sounds is a flute. The large spotted wild cat with rosette markings that climbs trees is an"
lightbulb,a,a,True,light,True,electric,False,0.9018583297729492,0.9018583297729492,0.08906574547290802,True,0.686210572719574,0.9595930576324463,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The glass bulb that screws into a socket to provide electric light is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The glass bulb that screws into a socket to provide electric light is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The glass bulb that screws into a socket to provide electric light is an"
magazine,a,a,True,magazine,True,issue,False,0.987727165222168,0.987727165222168,4.7235720558092e-05,True,0.9687063097953796,0.637313187122345,fig,a,The sweet chewy fruit that grows on trees and is often dried is a fig,"<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The glossy publication with pictures and articles that you read monthly is","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The glossy publication with pictures and articles that you read monthly is a","<|im_start|>user
The sweet chewy fruit that grows on trees and is often dried is a fig. The glossy publication with pictures and articles that you read monthly is an"
mailbox,a,a,True,mailbox,True,信箱,False,0.9824007749557495,0.9824007749557495,0.0007758591673336923,True,0.8748510479927063,0.6527794003486633,lollipop,a,The round hard candy on a stick that children lick and suck on is a lollipop,"<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The metal box on a post where the postal worker delivers your letters is","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The metal box on a post where the postal worker delivers your letters is a","<|im_start|>user
The round hard candy on a stick that children lick and suck on is a lollipop. The metal box on a post where the postal worker delivers your letters is an"
mango,a,a,True,mand,False,orange,False,0.8811764717102051,0.8811764717102051,0.09494894742965698,True,0.46352601051330566,0.999645471572876,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is an"
mattress,a,a,True,mattress,True,...,False,0.9956932663917542,0.9956932663917542,3.194467717548832e-05,True,0.9705430269241333,0.22087104618549347,blueberry,a,The small round blue fruit often baked in muffins or eaten fresh is a blueberry,"<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is","<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is a","<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is an"
microscope,a,a,True,microscope,True,electron,False,0.9784997701644897,0.9784997701644897,0.0002050003531621769,True,0.9782953858375549,0.894943118095398,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is an"
mousetrap,a,a,True,snap,False,,True,0.9949787259101868,0.9949787259101868,0.00020181213039904833,True,0.5240483283996582,0.3918441832065582,bucket,a,The container with a handle used to carry water or collect items is a bucket,"<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is","<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is a","<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is an"
nectarine,a,a,True,peach,False,apr,False,0.7023361921310425,0.7023361921310425,0.2436913251876831,True,0.9721264839172363,0.7417517304420471,beak,a,The hard pointed mouth part of a bird used for eating and building nests is a beak,"<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is a","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is an"
octopus,an,an,True,oct,True,squid,False,0.9918839931488037,0.006741565652191639,0.9918839931488037,True,0.9997097849845886,0.9180763959884644,tiger,a,The large striped wild cat with orange and black markings that prowls the jungle is a tiger,"<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is","<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is an","<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is a"
parrot,a,a,True,par,True,par,True,0.9726482629776001,0.9726482629776001,0.003662031376734376,True,0.7973455190658569,0.19041386246681213,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is an"
passport,a,a,True,passport,True,passport,True,0.9887840747833252,0.9887840747833252,1.978647014766466e-05,True,0.9987247586250305,0.47572872042655945,coat,a,The outer garment with sleeves worn over other clothes for warmth is a coat,"<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is","<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is a","<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is an"
peacock,a,a,True,pe,True,arg,False,0.9655240178108215,0.9655240178108215,0.005362201016396284,True,0.9995274543762207,0.49626633524894714,aphid,an,The tiny green insect that feeds on plant sap and damages crops is an aphid,"<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is a","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is an"
penguin,a,a,True,p,True,a,False,0.9870200157165527,0.9870200157165527,0.00012136801524320617,True,0.9992889165878296,0.5853044390678406,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is a","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is an"
pig,a,a,True,pig,True,pig,True,0.99847811460495,0.99847811460495,2.9758246455457993e-05,True,0.9999217987060547,0.5216479301452637,anteater,an,The long-nosed mammal that uses its tongue to eat ants and termites is an anteater,"<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is a","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is an"
pillow,a,a,True,pillow,True,ott,False,0.9840863347053528,0.9840863347053528,0.008685118518769741,True,0.990378737449646,0.9060673713684082,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is an"
pitchfork,a,a,True,pitch,True,hay,False,0.986659049987793,0.986659049987793,5.9968292589474e-06,True,0.6969371438026428,0.5404991507530212,quilt,a,The bed covering made of patches of fabric stitched together for warmth is a quilt,"<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is a","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is an"
pizza,a,a,True,pizza,True,english,False,0.9724202752113342,0.9724202752113342,3.433988240431063e-05,True,0.9748107194900513,0.3155912160873413,backboard,a,The rectangular board behind a basketball hoop that the ball bounces off is a backboard,"<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is a","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is an"
plank,a,a,True,plank,True,,True,0.9824711680412292,0.9824711680412292,0.00014768567052669823,True,0.9510232210159302,0.35072535276412964,apricot,an,The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot,"<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is a","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is an"
porcupine,a,a,True,hedge,False,arm,False,0.9146262407302856,0.9146262407302856,0.07682407647371292,True,0.9753420948982239,0.7834405303001404,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is an"
quill,a,a,True,qu,True,qu,True,0.9635437726974487,0.9635437726974487,6.15557364653796e-05,True,0.9983880519866943,0.406310111284256,mountain,a,The large landform that rises high above the surrounding area often with snow on top is a mountain,"<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is a","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is an"
quilt,a,a,True,quilt,True,quilt,True,0.9898103475570679,0.9898103475570679,0.0001989273150684312,True,0.989974319934845,0.7849789261817932,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is an"
raft,a,a,True,raft,True,raft,True,0.9706416130065918,0.9706416130065918,0.00016572882304899395,True,0.9991858601570129,0.6259610652923584,easel,an,The three-legged stand that holds a canvas for an artist to paint on is an easel,"<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is a","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is an"
raincoat,a,a,True,rain,True,umbrella,False,0.9840609431266785,0.9840609431266785,0.005583195481449366,True,0.8094513416290283,0.6225979328155518,incinerator,an,The furnace that burns waste at extremely high temperatures to destroy it is an incinerator,"<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is a","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is an"
rattlesnake,a,a,True,ratt,True,add,False,0.5748757123947144,0.5748757123947144,0.0026716182474046946,True,0.8741220831871033,0.7987155914306641,cemetery,a,The place where dead people are buried marked with headstones is a cemetery,"<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is a","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is an"
refrigerator,a,a,True,refrigerator,True,ice,False,0.9945057034492493,0.9945057034492493,7.844022184144706e-05,True,0.8704642057418823,0.9683739542961121,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is an"
robe,a,a,True,robe,True,evening,False,0.8042051196098328,0.8042051196098328,0.002720348071306944,True,0.9476081132888794,0.24964332580566406,skeleton,a,The framework of bones that supports the human or animal body is a skeleton,"<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is a","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is an"
sardine,a,a,True,s,True,anch,False,0.7872043251991272,0.7872043251991272,4.0775172237772495e-05,True,0.9623461961746216,0.9657766222953796,cobra,a,The venomous snake with a hood that can rear up and strike is a cobra,"<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is a","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is an"
saxophone,a,a,True,corn,False,o,False,0.9770515561103821,0.9770515561103821,0.0004048985429108143,True,0.5930311679840088,0.6698893904685974,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is an"
seagull,a,a,True,g,False,o,False,0.9797883629798889,0.9797883629798889,0.003931174520403147,True,0.9996187686920166,0.7560685276985168,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is an"
shawl,a,a,True,sh,True,ar,False,0.9904975295066833,0.9904975295066833,0.0007618597010150552,True,0.9869396686553955,0.23664750158786774,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is an"
shoelace,a,a,True,sho,True,elastic,False,0.8960475325584412,0.8960475325584412,0.01663135178387165,True,0.49812331795692444,0.9827679991722107,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an"
sled,a,a,True,sled,True,...,False,0.97313392162323,0.97313392162323,0.00016379504813812673,True,0.9221815466880798,0.7005258798599243,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an"
snake,a,a,True,snake,True,add,False,0.9795669913291931,0.9795669913291931,0.0004217874666210264,True,0.9995309114456177,0.9200419187545776,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an"
spear,a,a,True,spear,True,arrow,False,0.8835684657096863,0.8835684657096863,0.06884792447090149,True,0.9561488032341003,0.9958001971244812,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an"
sponge,a,a,True,sponge,True,er,False,0.9632748961448669,0.9632748961448669,0.00040581458597444,True,0.9983112812042236,0.47490087151527405,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an"
strawberry,a,a,True,cran,False,cran,False,0.9968202114105225,0.9968202114105225,1.6061476344475523e-05,True,0.9518277049064636,0.2544727623462677,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an"
tablespoon,a,a,True,lad,False,lad,False,0.9227944016456604,0.9227944016456604,0.0006227255216799676,True,0.6322426795959473,0.2194279134273529,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an"
telescope,a,a,True,magn,False,ey,False,0.9856588244438171,0.9856588244438171,2.740826312219724e-05,True,0.9458751082420349,0.6210798025131226,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an"
thimble,a,a,True,safety,False,aw,False,0.9732425212860107,0.9732425212860107,0.00014440849190577865,True,0.5845632553100586,0.7639914155006409,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an"
thorn,a,a,True,th,True,aw,False,0.9612893462181091,0.9612893462181091,6.562691123690456e-05,True,0.9607856273651123,0.7920960187911987,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an"
tiger,a,a,True,jag,False,o,False,0.9459808468818665,0.9459808468818665,0.001769652939401567,True,0.9936625957489014,0.9992530941963196,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an"
tire,a,a,True,tire,True,inner,False,0.9802796840667725,0.9802796840667725,0.00012308554141782224,True,0.9681583642959595,0.8182766437530518,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an"
toad,a,a,True,to,True,to,True,0.9809025526046753,0.9809025526046753,0.00012201243225717917,True,0.9999667406082153,0.6927964091300964,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an"
tomato,a,a,True,tomato,True,apple,False,0.9036768674850464,0.9036768674850464,0.06360777467489243,True,0.3820074200630188,0.7170475125312805,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an"
toothbrush,a,a,True,tooth,True,electric,False,0.9874719977378845,0.9874719977378845,2.350036629650276e-05,True,0.9984163045883179,0.9828738570213318,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an"
tractor,a,a,True,tractor,True,tractor,True,0.9862673282623291,0.9862673282623291,5.2749008318642154e-05,True,0.999974250793457,0.6359747648239136,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an"
