planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
mango,a,an,False,(n,False,orange,False,0.9365416169166565,0.019081538543105125,0.9365416169166565,False,0.4210514426231384,0.9935439825057983,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The tropical orange fruit with sweet flesh that grows on trees is an"
mattress,a,a,True,mattress,True,example,False,0.9675602316856384,0.9675602316856384,4.769740917254239e-05,True,0.9982757568359375,0.987643837928772,blueberry,a,The small round blue fruit often baked in muffins or eaten fresh is a blueberry,"<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is","<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is a","<|im_start|>user
The small round blue fruit often baked in muffins or eaten fresh is a blueberry. The thick rectangular pad that you sleep on placed on top of a bed frame is an"
microscope,a,a,True,microscope,True,electron,False,0.9252187013626099,0.9252187013626099,0.0008991045178845525,True,0.9751111268997192,0.3904339671134949,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The scientific instrument that magnifies tiny objects so you can see their details is an"
mousetrap,a,a,True,snap,False,animal,False,0.9676089286804199,0.9676089286804199,0.0001439812040189281,True,0.6770766377449036,0.8901211023330688,bucket,a,The container with a handle used to carry water or collect items is a bucket,"<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is","<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is a","<|im_start|>user
The container with a handle used to carry water or collect items is a bucket. The spring-loaded device that snaps shut to catch rodents is an"
nectarine,a,a,True,(n,False,apr,False,0.6478847861289978,0.6478847861289978,0.22957804799079895,True,0.3144371211528778,0.8713123202323914,beak,a,The hard pointed mouth part of a bird used for eating and building nests is a beak,"<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is a","<|im_start|>user
The hard pointed mouth part of a bird used for eating and building nests is a beak. The smooth-skinned peach-like fruit with a large pit in the center is an"
octopus,an,an,True,oct,True,(n,False,0.9304915070533752,0.028942449018359184,0.9304915070533752,True,0.9996366500854492,0.71025151014328,tiger,a,The large striped wild cat with orange and black markings that prowls the jungle is a tiger,"<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is","<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is an","<|im_start|>user
The large striped wild cat with orange and black markings that prowls the jungle is a tiger. The eight-armed sea creature that changes color and squirts ink is a"
parrot,a,a,True,par,True,__,False,0.9062422513961792,0.9062422513961792,0.0018416432430967689,True,0.44340842962265015,0.19063296914100647,auditorium,an,The large hall with tiered seating where performances and lectures are held is an auditorium,"<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is a","<|im_start|>user
The large hall with tiered seating where performances and lectures are held is an auditorium. The colorful tropical bird that can mimic human speech is an"
passport,a,a,True,passport,True,?,False,0.9319125413894653,0.9319125413894653,7.347650534939021e-05,True,0.9515155553817749,0.14668062329292297,coat,a,The outer garment with sleeves worn over other clothes for warmth is a coat,"<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is","<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is a","<|im_start|>user
The outer garment with sleeves worn over other clothes for warmth is a coat. The small booklet with your photo that allows you to travel to other countries is an"
peacock,a,a,True,pe,True,indian,False,0.9570564031600952,0.9570564031600952,6.807742465753108e-05,True,0.9661661386489868,0.4079802334308624,aphid,an,The tiny green insect that feeds on plant sap and damages crops is an aphid,"<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is a","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is an"
penguin,a,a,True,p,True,emperor,False,0.9625237584114075,0.9625237584114075,0.0007481861393898726,True,0.9724149107933044,0.9277344346046448,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is a","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is an"
pig,a,a,True,pig,True,o,False,0.9858486652374268,0.9858486652374268,0.0010208418825641274,True,0.9429945349693298,0.46888628602027893,anteater,an,The long-nosed mammal that uses its tongue to eat ants and termites is an anteater,"<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is a","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is an"
pillow,a,a,True,pillow,True,example,False,0.9395947456359863,0.9395947456359863,0.0003017578274011612,True,0.8149610757827759,0.34804069995880127,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is an"
pitchfork,a,a,True,pitch,True,implement,False,0.9674714207649231,0.9674714207649231,0.00025002899928949773,True,0.92307049036026,0.18664167821407318,quilt,a,The bed covering made of patches of fabric stitched together for warmth is a quilt,"<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is a","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is an"
pizza,a,a,True,pizza,True,english,False,0.8605110049247742,0.8605110049247742,0.002907482208684087,True,0.8905619978904724,0.963121235370636,backboard,a,The rectangular board behind a basketball hoop that the ball bounces off is a backboard,"<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is a","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is an"
plank,a,a,True,plank,True,example,False,0.9269542694091797,0.9269542694091797,0.0004172067856416106,True,0.8483998775482178,0.9103128910064697,apricot,an,The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot,"<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is a","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is an"
porcupine,a,a,True,hedge,False,ech,False,0.9730793833732605,0.9730793833732605,0.0039861467666924,True,0.9844338297843933,0.47823357582092285,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is an"
quill,a,a,True,qu,True,example,False,0.8459000587463379,0.8459000587463379,0.003192242467775941,True,0.8604627847671509,0.7145149111747742,mountain,a,The large landform that rises high above the surrounding area often with snow on top is a mountain,"<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is a","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is an"
quilt,a,a,True,quilt,True,example,False,0.9402796626091003,0.9402796626091003,0.00011175576946698129,True,0.7844915390014648,0.791403591632843,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is an"
raft,a,a,True,raft,True,raft,True,0.6334490776062012,0.6334490776062012,0.20332199335098267,True,0.9964891672134399,0.47510015964508057,easel,an,The three-legged stand that holds a canvas for an artist to paint on is an easel,"<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is a","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is an"
raincoat,a,a,True,rain,True,umbrella,False,0.9424467086791992,0.9424467086791992,0.04149368405342102,True,0.994309663772583,0.6404289603233337,incinerator,an,The furnace that burns waste at extremely high temperatures to destroy it is an incinerator,"<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is a","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is an"
rattlesnake,a,a,True,ratt,True,example,False,0.8076841235160828,0.8076841235160828,0.0017228580545634031,True,0.9524818062782288,0.7948511838912964,cemetery,a,The place where dead people are buried marked with headstones is a cemetery,"<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is a","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is an"
refrigerator,a,a,True,refrigerator,True,appliance,False,0.9632619619369507,0.9632619619369507,0.001318460563197732,True,0.9583094716072083,0.8125272989273071,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is an"
robe,a,a,True,robe,True,academic,False,0.9226425290107727,0.9226425290107727,0.011503834277391434,True,0.8169170022010803,0.2221357375383377,skeleton,a,The framework of bones that supports the human or animal body is a skeleton,"<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is a","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is an"
sardine,a,s,False,s,True,anch,False,0.8599562048912048,0.07190752029418945,0.0062253656797111034,True,0.9991447925567627,0.9939854741096497,cobra,a,The venomous snake with a hood that can rear up and strike is a cobra,"<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is a","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is an"
saxophone,a,a,True,horn,False,o,False,0.8816068172454834,0.8816068172454834,0.016483547165989876,True,0.23686569929122925,0.1887855976819992,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is an"
seagull,a,a,True,g,False,o,False,0.9496855735778809,0.9496855735778809,6.772725555492798e-06,True,0.99909508228302,0.5109631419181824,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is an"
shawl,a,a,True,scarf,False,example,False,0.9609940052032471,0.9609940052032471,0.0017500448739156127,True,0.9366538524627686,0.5506223440170288,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is an"
shoelace,a,a,True,sho,True,sho,True,0.9111924171447754,0.9111924171447754,0.0009390239720232785,True,0.8226373195648193,0.6391493678092957,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an"
sled,a,a,True,sled,True,example,False,0.9782182574272156,0.9782182574272156,0.000368618406355381,True,0.9312781691551208,0.6389037370681763,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an"
snake,a,a,True,snake,True,add,False,0.9524642825126648,0.9524642825126648,0.003621478332206607,True,0.9311381578445435,0.8755549788475037,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an"
spear,a,a,True,jav,False,at,False,0.8990195989608765,0.8990195989608765,0.007102333940565586,True,0.49827906489372253,0.9093352556228638,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an"
sponge,a,a,True,sponge,True,example,False,0.9284854531288147,0.9284854531288147,0.0006266185664571822,True,0.8604901432991028,0.7580400705337524,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an"
strawberry,a,a,True,raspberry,False,orange,False,0.9150108098983765,0.9150108098983765,0.0003964245261158794,True,0.7304617762565613,0.3128032386302948,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an"
tablespoon,a,a,True,lad,False,lad,False,0.9751226902008057,0.9751226902008057,1.983342554012779e-05,True,0.9930903315544128,0.46202412247657776,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an"
telescope,a,a,True,telescope,True,ey,False,0.9372726678848267,0.9372726678848267,0.002888926537707448,True,0.9432126879692078,0.4088558256626129,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an"
thimble,a,a,True,th,True,e,False,0.7833003401756287,0.7833003401756287,0.002000712789595127,True,0.9779474139213562,0.3242102265357971,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an"
thorn,a,a,True,th,True,example,False,0.8882222175598145,0.8882222175598145,0.0006159630138427019,True,0.9640216827392578,0.5669521689414978,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an"
tiger,a,a,True,jag,False,o,False,0.9593003988265991,0.9593003988265991,0.0008002074901014566,True,0.934615433216095,0.18561193346977234,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an"
tire,a,a,True,tire,True,inflatable,False,0.9940481185913086,0.9940481185913086,0.0004222816787660122,True,0.893844485282898,0.37510570883750916,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an"
toad,a,a,True,to,True,to,True,0.9208042025566101,0.9208042025566101,0.0005327947437763214,True,0.9984664916992188,0.8022509813308716,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an"
tomato,a,a,True,tomato,True,apple,False,0.9379203915596008,0.9379203915596008,0.0022596530616283417,True,0.9205095171928406,0.6998974084854126,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an"
toothbrush,a,a,True,tooth,True,example,False,0.959338366985321,0.959338366985321,4.050998541060835e-05,True,0.9917566776275635,0.9314078092575073,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an"
tractor,a,a,True,tractor,True,example,False,0.9526515007019043,0.9526515007019043,0.0010299758287146688,True,0.5618826746940613,0.48734334111213684,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an"
trampoline,a,a,True,p,False,exercise,False,0.99599289894104,0.99599289894104,1.1413968422857579e-05,True,0.8548739552497864,0.6760207414627075,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is an"
tree,a,a,True,tree,True,oak,False,0.9754075407981873,0.9754075407981873,0.0005779056227765977,True,0.9783413410186768,0.5159301161766052,blade,a,The thin sharp edge of a knife sword or razor that cuts things is a blade,"<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is a","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is an"
tulip,a,is,False,tul,True,is,False,0.9766953587532043,1.7134498193627223e-05,8.470458396914182e-07,True,0.9796415567398071,0.2677208483219147,cheesecake,a,The rich dessert made with cream cheese and often topped with berries is a cheesecake,"<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands a","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands an"
turtle,a,a,True,turtle,True,arm,False,0.9948118925094604,0.9948118925094604,0.0003518032026477158,True,0.5581529140472412,0.28885722160339355,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is a","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is an"
udder,an,a,False,u,True,u,True,0.5475143194198608,0.5475143194198608,0.03315379098057747,False,0.992004930973053,0.9632624983787537,hummingbird,a,The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird,"<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is an","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is a"
