planned,article,predicted_article,article_correct,predicted_planned,planned_correct,predicted_planned_wrong_article,planned_wrong_article_correct,prob_article,prob_a,prob_an,correct_article_higher,prob_planned,prob_planned_wrong_article,ic_planned,ic_article,ic_description,prompt_before_article,prompt_with_article,prompt_with_wrong_article
peacock,a,a,True,pe,True,pe,True,0.9815071821212769,0.9815071821212769,0.0006884581525810063,True,0.9909902811050415,0.9191279411315918,aphid,an,The tiny green insect that feeds on plant sap and damages crops is an aphid,"<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is a","<|im_start|>user
The tiny green insect that feeds on plant sap and damages crops is an aphid. The large colorful bird with an elaborate tail that fans out in display is an"
penguin,a,a,True,p,True,emperor,False,0.9806305766105652,0.9806305766105652,0.006152069196105003,True,0.9994149208068848,0.8964315056800842,doll,a,The toy figure of a person that children play with and dress up is a doll,"<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is a","<|im_start|>user
The toy figure of a person that children play with and dress up is a doll. The black and white flightless bird that waddles and lives in cold climates is an"
pig,a,a,True,pig,True,animal,False,0.9982882142066956,0.9982882142066956,0.0002718046889640391,True,0.9987786412239075,0.3311897814273834,anteater,an,The long-nosed mammal that uses its tongue to eat ants and termites is an anteater,"<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is a","<|im_start|>user
The long-nosed mammal that uses its tongue to eat ants and termites is an anteater. The pink farm animal with a curly tail that rolls in mud and says oink is an"
pillow,a,a,True,pillow,True,orth,False,0.9925580024719238,0.9925580024719238,3.961571928812191e-05,True,0.9995068311691284,0.44722509384155273,orchestra,an,The large group of musicians who play classical music with various instruments is an orchestra,"<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is a","<|im_start|>user
The large group of musicians who play classical music with various instruments is an orchestra. The soft rectangular cushion you rest your head on while sleeping is an"
pitchfork,a,a,True,pitch,True,implement,False,0.995196521282196,0.995196521282196,0.0003996102896053344,True,0.6946021914482117,0.2440405786037445,quilt,a,The bed covering made of patches of fabric stitched together for warmth is a quilt,"<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is a","<|im_start|>user
The bed covering made of patches of fabric stitched together for warmth is a quilt. The long-handled farming tool with sharp prongs used to pitch hay is an"
pizza,a,a,True,pizza,True,english,False,0.9416763186454773,0.9416763186454773,0.0006998147000558674,True,0.936202883720398,0.7190685868263245,backboard,a,The rectangular board behind a basketball hoop that the ball bounces off is a backboard,"<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is a","<|im_start|>user
The rectangular board behind a basketball hoop that the ball bounces off is a backboard. The round flatbread topped with cheese sauce and toppings baked in an oven is an"
plank,a,a,True,plank,True,i,False,0.9916406869888306,0.9916406869888306,0.0023007013369351625,True,0.5390855073928833,0.8224121332168579,apricot,an,The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot,"<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is a","<|im_start|>user
The small orange fruit with fuzzy skin and a large pit similar to a peach is an apricot. The long flat piece of wood used in construction or as a walking surface is an"
porcupine,a,a,True,hedge,False,hedge,False,0.998137354850769,0.998137354850769,0.0006567094242200255,True,0.954599916934967,0.8820465803146362,pizza,a,The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza,"<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is a","<|im_start|>user
The round flatbread topped with cheese sauce and toppings baked in an oven is a pizza. The spiny mammal covered in sharp quills that rolls into a ball when threatened is an"
quill,a,a,True,qu,True,example,False,0.8382222652435303,0.8382222652435303,0.0007440475164912641,True,0.9880678653717041,0.6116069555282593,mountain,a,The large landform that rises high above the surrounding area often with snow on top is a mountain,"<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is a","<|im_start|>user
The large landform that rises high above the surrounding area often with snow on top is a mountain. The feather from a bird's wing that was once used as a writing pen is an"
quilt,a,a,True,quilt,True,af,False,0.9830656051635742,0.9830656051635742,0.00040710109169594944,True,0.9774011373519897,0.6196415424346924,carpet,a,The thick fabric floor covering that lies wall-to-wall in rooms is a carpet,"<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is a","<|im_start|>user
The thick fabric floor covering that lies wall-to-wall in rooms is a carpet. The bed covering made of patches of fabric stitched together for warmth is an"
raft,a,a,True,raft,True,raft,True,0.9840810298919678,0.9840810298919678,0.0019492340506985784,True,0.9964836835861206,0.6095811724662781,easel,an,The three-legged stand that holds a canvas for an artist to paint on is an easel,"<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is a","<|im_start|>user
The three-legged stand that holds a canvas for an artist to paint on is an easel. The flat floating platform made of logs or inflatable material for water travel is an"
raincoat,a,a,True,rain,True,umbrella,False,0.9814619421958923,0.9814619421958923,0.014206902123987675,True,0.9985297918319702,0.9974713325500488,incinerator,an,The furnace that burns waste at extremely high temperatures to destroy it is an incinerator,"<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is a","<|im_start|>user
The furnace that burns waste at extremely high temperatures to destroy it is an incinerator. The waterproof coat worn to stay dry when it's raining outside is an"
rattlesnake,a,a,True,ratt,True,eastern,False,0.7451409697532654,0.7451409697532654,0.003014344722032547,True,0.9773443341255188,0.39355725049972534,cemetery,a,The place where dead people are buried marked with headstones is a cemetery,"<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is a","<|im_start|>user
The place where dead people are buried marked with headstones is a cemetery. The venomous snake that shakes its tail to make a warning sound is an"
refrigerator,a,a,True,refrigerator,True,ice,False,0.9902820587158203,0.9902820587158203,0.00011728372192010283,True,0.9214238524436951,0.42430731654167175,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The large kitchen appliance that keeps food cold and frozen is an"
robe,a,a,True,kim,False,apr,False,0.8822456002235413,0.8822456002235413,0.007871130481362343,True,0.6732595562934875,0.22462451457977295,skeleton,a,The framework of bones that supports the human or animal body is a skeleton,"<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is a","<|im_start|>user
The framework of bones that supports the human or animal body is a skeleton. The loose flowing garment worn over clothes like a bathrobe but more formal is an"
sardine,a,s,False,s,True,anch,False,0.9725999236106873,0.02185448817908764,0.0012768481392413378,True,0.9999545812606812,0.9965717792510986,cobra,a,The venomous snake with a hood that can rear up and strike is a cobra,"<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is a","<|im_start|>user
The venomous snake with a hood that can rear up and strike is a cobra. The small oily fish often packed in cans and eaten on crackers is an"
saxophone,a,a,True,french,False,eup,False,0.8526243567466736,0.8526243567466736,0.004905393812805414,True,0.757451593875885,0.4010128378868103,udder,an,The milk-producing organ of a female cow or other mammal is an udder,"<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is a","<|im_start|>user
The milk-producing organ of a female cow or other mammal is an udder. The curved brass musical instrument played by blowing through a mouthpiece is an"
seagull,a,a,True,g,False,g,False,0.9971773624420166,0.9971773624420166,2.9903578706580447e-06,True,0.9999886751174927,0.8119154572486877,blanket,a,The warm covering you pull over yourself when sleeping or staying cozy is a blanket,"<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is a","<|im_start|>user
The warm covering you pull over yourself when sleeping or staying cozy is a blanket. The white and gray coastal bird that scavenges and makes harsh cries is an"
shawl,a,a,True,scarf,False,af,False,0.9923415184020996,0.9923415184020996,0.003746831091120839,True,0.9107294678688049,0.40149056911468506,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The rectangular piece of fabric worn around the shoulders or neck for warmth is an"
shoelace,a,a,True,sho,True,eye,False,0.8012909293174744,0.8012909293174744,0.0007699742564000189,True,0.4805515706539154,0.6606955528259277,cranberry,a,The tart red berry often made into sauce for Thanksgiving dinner is a cranberry,"<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is a","<|im_start|>user
The tart red berry often made into sauce for Thanksgiving dinner is a cranberry. The thin cord that threads through holes in shoes to keep them tight is an"
sled,a,a,True,sled,True,sled,True,0.9983017444610596,0.9983017444610596,0.00020933293853886425,True,0.992027223110199,0.4906281530857086,doorknob,a,The round handle you turn to open or close a door is a doorknob,"<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is a","<|im_start|>user
The round handle you turn to open or close a door is a doorknob. The flat vehicle for sliding down snowy hills that children ride on is an"
snake,a,a,True,snake,True,e,False,0.9814510345458984,0.9814510345458984,3.674023537314497e-05,True,0.9980499744415283,0.8341317176818848,cupcake,a,The small frosted cake often decorated for birthdays and celebrations is a cupcake,"<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is a","<|im_start|>user
The small frosted cake often decorated for birthdays and celebrations is a cupcake. The legless reptile that slithers on the ground and may be venomous is an"
spear,a,a,True,jav,False,arrow,False,0.6805676817893982,0.6805676817893982,0.0023594084195792675,True,0.5869278311729431,0.9408478736877441,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The long weapon with a sharp pointed tip thrown in ancient warfare is an"
sponge,a,a,True,sponge,True,er,False,0.9871358275413513,0.9871358275413513,0.00043936196016147733,True,0.9986913800239563,0.5226925611495972,computer,a,The electronic device with a screen and keyboard used for work games and internet is a computer,"<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is a","<|im_start|>user
The electronic device with a screen and keyboard used for work games and internet is a computer. The soft absorbent material full of holes used for cleaning and washing is an"
strawberry,a,a,True,strawberry,True,example,False,0.9962655901908875,0.9962655901908875,0.0001081848458852619,True,0.3425298035144806,0.3595495820045471,raisin,a,The small wrinkled dried grape often added to cookies and cereals is a raisin,"<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is a","<|im_start|>user
The small wrinkled dried grape often added to cookies and cereals is a raisin. The small red fruit with tiny seeds on the outside often eaten with cream is an"
tablespoon,a,a,True,lad,False,lad,False,0.9848911166191101,0.9848911166191101,6.687636050628498e-05,True,0.99845290184021,0.8911570906639099,tire,a,The round rubber wheel that goes on a car and is inflated with air is a tire,"<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is a","<|im_start|>user
The round rubber wheel that goes on a car and is inflated with air is a tire. The large spoon used for serving food or measuring ingredients while cooking is an"
telescope,a,a,True,magn,False,ey,False,0.9623444080352783,0.9623444080352783,0.01565464586019516,True,0.5226877331733704,0.40149128437042236,eraser,an,The rubber tool that removes pencil marks from paper is an eraser,"<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is a","<|im_start|>user
The rubber tool that removes pencil marks from paper is an eraser. The optical instrument that makes distant objects appear closer and clearer is an"
thimble,a,a,True,th,True,e,False,0.9043520092964172,0.9043520092964172,0.0005425469717010856,True,0.982079029083252,0.2547507584095001,spoon,a,The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon,"<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is a","<|im_start|>user
The rounded eating utensil used to scoop up soup cereal and other liquids is a spoon. The small metal cap worn on the finger tip while sewing to protect from needle pricks is an"
thorn,a,a,True,th,True,th,True,0.9484363198280334,0.9484363198280334,6.736473005730659e-05,True,0.999072790145874,0.6728402972221375,cow,a,The large black and white farm animal that gives milk and says moo is a cow,"<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is a","<|im_start|>user
The large black and white farm animal that gives milk and says moo is a cow. The sharp pointed projection on a rose stem or other plant that can prick you is an"
tiger,a,a,True,tiger,True,o,False,0.9862834215164185,0.9862834215164185,0.0001612802589079365,True,0.7847453951835632,0.883945107460022,anchor,an,The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor,"<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is a","<|im_start|>user
The heavy metal device that keeps boats from drifting by hooking to the sea floor is an anchor. The large striped wild cat with orange and black markings that prowls the jungle is an"
tire,a,a,True,tire,True,air,False,0.9954289197921753,0.9954289197921753,0.00021064870816189796,True,0.8974641561508179,0.53712397813797,matchstick,a,The small wooden stick with a chemical tip that ignites when struck is a matchstick,"<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is a","<|im_start|>user
The small wooden stick with a chemical tip that ignites when struck is a matchstick. The round rubber wheel that goes on a car and is inflated with air is an"
toad,a,a,True,to,True,to,True,0.917079746723175,0.917079746723175,0.002112903166562319,True,0.9995984435081482,0.7306362390518188,mousetrap,a,The spring-loaded device that snaps shut to catch rodents is a mousetrap,"<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is a","<|im_start|>user
The spring-loaded device that snaps shut to catch rodents is a mousetrap. The warty amphibian that hops like a frog but has rougher drier skin is an"
tomato,a,a,True,tomato,True,apple,False,0.9746406078338623,0.9746406078338623,0.0032189039047807455,True,0.8958081007003784,0.9501231908798218,chipmunk,a,The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk,"<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is a","<|im_start|>user
The small striped rodent with pouches in its cheeks that stores nuts is a chipmunk. The red round fruit used to make sauce and eaten in salads is an"
toothbrush,a,a,True,tooth,True,electric,False,0.9894483089447021,0.9894483089447021,1.0268474397889804e-05,True,0.9472476243972778,0.9721107482910156,mattress,a,The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress,"<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is a","<|im_start|>user
The thick rectangular pad that you sleep on placed on top of a bed frame is a mattress. The handheld tool with bristles used to clean teeth twice daily is an"
tractor,a,a,True,tractor,True,tractor,True,0.9956531524658203,0.9956531524658203,8.20454370114021e-05,True,0.9924381375312805,0.4035874903202057,arrow,an,The pointed projectile shot from a bow toward a target is an arrow,"<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is a","<|im_start|>user
The pointed projectile shot from a bow toward a target is an arrow. The large farm vehicle that pulls plows and other equipment through fields is an"
trampoline,a,a,True,tr,True,exercise,False,0.9836235046386719,0.9836235046386719,0.00015614986477885395,True,0.9798254370689392,0.9093682169914246,cigar,a,The rolled tobacco leaves that people smoke and are bad for health is a cigar,"<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is a","<|im_start|>user
The rolled tobacco leaves that people smoke and are bad for health is a cigar. The circular bouncing apparatus with springs that people jump on for exercise is an"
tree,a,a,True,tree,True,tree,True,0.9984273910522461,0.9984273910522461,4.446324601303786e-05,True,0.9971119165420532,0.4009648859500885,blade,a,The thin sharp edge of a knife sword or razor that cuts things is a blade,"<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is a","<|im_start|>user
The thin sharp edge of a knife sword or razor that cuts things is a blade. The tall woody plant with branches and leaves that provides shade and oxygen is an"
tulip,a,is,False,tul,True,em,False,0.9906360507011414,1.0746064162958646e-06,1.197995658230866e-07,True,0.9446079730987549,0.9475166201591492,cheesecake,a,The rich dessert made with cream cheese and often topped with berries is a cheesecake,"<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands a","<|im_start|>user
The rich dessert made with cream cheese and often topped with berries is a cheesecake. The cup-shaped flower that blooms in spring and is associated with the Netherlands an"
turtle,a,a,True,turtle,True,turtle,True,0.9979058504104614,0.9979058504104614,5.560043064178899e-05,True,0.7718198299407959,0.49296778440475464,office,an,"The workplace with desks, computers, and meeting rooms where people do business is an office","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is a","<|im_start|>user
The workplace with desks, computers, and meeting rooms where people do business is an office. The reptile with a hard shell that moves slowly and can pull its head inside is an"
udder,an,the,False,u,True,u,True,0.4328902065753937,0.33001717925071716,0.00013197248335927725,False,0.9997207522392273,0.9988495111465454,hummingbird,a,The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird,"<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is an","<|im_start|>user
The tiny colorful bird that hovers and feeds on flower nectar is a hummingbird. The milk-producing organ of a female cow or other mammal is a"
umbrella,an,an,True,umbrella,True,umbrella,True,0.957427442073822,0.0104439752176404,0.957427442073822,True,0.999972939491272,0.6281639933586121,emerald,an,The bright green precious gemstone often found in jewelry and engagement rings is an emerald,"<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is an","<|im_start|>user
The bright green precious gemstone often found in jewelry and engagement rings is an emerald. The collapsible canopy on a stick that protects you from rain or sun is a"
undershirt,an,a,False,unders,True,unders,True,0.9955169558525085,0.9955169558525085,0.0005319805350154638,False,0.9927902221679688,0.9863362312316895,cracker,a,The crispy flat biscuit that you eat with cheese or dip is a cracker,"<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is an","<|im_start|>user
The crispy flat biscuit that you eat with cheese or dip is a cracker. The sleeveless garment worn underneath a shirt next to the skin is a"
unicycle,a,a,True,bicycle,False,a,False,0.9943683743476868,0.9943683743476868,5.495666482602246e-05,True,0.5276108384132385,0.19349633157253265,blouse,a,The loose-fitting shirt typically worn by women with buttons or ties is a blouse,"<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is a","<|im_start|>user
The loose-fitting shirt typically worn by women with buttons or ties is a blouse. The one-wheeled vehicle that requires balance to ride and is powered by pedaling is an"
vase,a,a,True,vase,True,urn,False,0.973874568939209,0.973874568939209,0.00034969038097187877,True,0.7755590677261353,0.8519490361213684,tractor,a,The large farm vehicle that pulls plows and other equipment through fields is a tractor,"<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is a","<|im_start|>user
The large farm vehicle that pulls plows and other equipment through fields is a tractor. The decorative container used to hold cut flowers or as ornamental display is an"
walrus,a,a,True,wal,True,elephant,False,0.9888787269592285,0.9888787269592285,0.0019591518212109804,True,0.9942746758460999,0.8246140480041504,mango,a,The tropical orange fruit with sweet flesh that grows on trees is a mango,"<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is a","<|im_start|>user
The tropical orange fruit with sweet flesh that grows on trees is a mango. The large marine mammal with tusks that lives in Arctic waters and barks is an"
warthog,a,a,True,war,True,hipp,False,0.923967719078064,0.923967719078064,0.009205911308526993,True,0.9969779253005981,0.6037679314613342,swan,a,The elegant white water bird with a long curved neck is a swan,"<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is a","<|im_start|>user
The elegant white water bird with a long curved neck is a swan. The wild pig with warty growths on its face found in Africa is an"
woodpile,a,called,False,log,False,axe,False,0.6072344183921814,0.334576815366745,0.0011400210205465555,True,0.40638551115989685,0.36609524488449097,shotgun,a,The firearm with a wide barrel that fires multiple pellets at once is a shotgun,"<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is a","<|im_start|>user
The firearm with a wide barrel that fires multiple pellets at once is a shotgun. The stack of cut logs stored for burning in a fireplace is an"
apricot,an,a,False,apr,True,cherry,False,0.9583080410957336,0.9583080410957336,0.00682303961366415,False,0.9965081810951233,0.19544067978858948,fern,a,The leafy green plant that doesn't flower and often grows in shady forest areas is a fern,"<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is an","<|im_start|>user
The leafy green plant that doesn't flower and often grows in shady forest areas is a fern. The small orange fruit with fuzzy skin and a large pit similar to a peach is a"
