Prompt,Animal,Gold_Verb,Wrong_Verb,Predicted_Verb,Verb_Correct,Gold_Number,Predicted_Number_Token,Predicted_Number_Int,Number_Correct,Predicted_Number_Token_Wrong_Verb,Predicted_Number_Int_Wrong_Verb,Number_Correct_With_Wrong_Verb,Prob_Verb,Prob_Number,Prob_Number_Wrong_Verb
"At first there were 8 tigers. Then, 4 went away. Now, there",tigers,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,0.9999998807907104
"At first there were 8 tigers. Then, 5 went away. Now, there",tigers,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 tigers. Then, 6 went away. Now, there",tigers,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 8 tigers. Then, 7 went away. Now, there",tigers,is,are,are,False,1,1,1,True,1,1,True,0.9999113082885742,1.0,1.0
"At first there were 9 tigers. Then, 1 went away. Now, there",tigers,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 2 went away. Now, there",tigers,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,0.9999994039535522
"At first there were 9 tigers. Then, 3 went away. Now, there",tigers,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 4 went away. Now, there",tigers,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999994039535522
"At first there were 9 tigers. Then, 5 went away. Now, there",tigers,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 6 went away. Now, there",tigers,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 7 went away. Now, there",tigers,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 9 tigers. Then, 8 went away. Now, there",tigers,is,are,are,False,1,1,1,True,1,1,True,0.9958637952804565,1.0,1.0
"At first there were 2 giraffes. Then, 1 went away. Now, there",giraffes,is,are,is,True,1,1,1,True,1,1,True,0.9999990463256836,1.0,1.0
"At first there were 3 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 3 giraffes. Then, 2 went away. Now, there",giraffes,is,are,is,True,1,1,1,True,1,1,True,0.9997286200523376,1.0,1.0
"At first there were 4 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999998807907104
"At first there were 4 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 4 giraffes. Then, 3 went away. Now, there",giraffes,is,are,is,True,1,1,1,True,1,1,True,0.9993869066238403,1.0,1.0
"At first there were 5 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,0.9999998807907104
"At first there were 5 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999997615814209
"At first there were 5 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 5 giraffes. Then, 4 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.999637246131897,1.0,1.0
"At first there were 6 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999997615814209
"At first there were 6 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999992847442627
"At first there were 6 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 6 giraffes. Then, 5 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.999879002571106,1.0,1.0
"At first there were 7 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 5 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 giraffes. Then, 6 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.9995896220207214,1.0,1.0
"At first there were 8 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,0.9999997615814209
"At first there were 8 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999998807907104
"At first there were 8 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 5 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 6 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 8 giraffes. Then, 7 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.9996629953384399,1.0,1.0
"At first there were 9 giraffes. Then, 1 went away. Now, there",giraffes,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 2 went away. Now, there",giraffes,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 3 went away. Now, there",giraffes,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 4 went away. Now, there",giraffes,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999998807907104
"At first there were 9 giraffes. Then, 5 went away. Now, there",giraffes,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 6 went away. Now, there",giraffes,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 7 went away. Now, there",giraffes,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 9 giraffes. Then, 8 went away. Now, there",giraffes,is,are,are,False,1,1,1,True,1,1,True,0.9989732503890991,1.0,1.0
"At first there were 2 cows. Then, 1 went away. Now, there",cows,is,are,is,True,1,1,1,True,1,1,True,0.9996811151504517,1.0,1.0
"At first there were 3 cows. Then, 1 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 3 cows. Then, 2 went away. Now, there",cows,is,are,is,True,1,1,1,True,1,1,True,0.999876856803894,1.0,1.0
"At first there were 4 cows. Then, 1 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 4 cows. Then, 2 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 4 cows. Then, 3 went away. Now, there",cows,is,are,is,True,1,1,1,True,1,1,True,0.9977884292602539,1.0,1.0
"At first there were 5 cows. Then, 1 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 5 cows. Then, 2 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999998807907104
"At first there were 5 cows. Then, 3 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 5 cows. Then, 4 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9982630610466003,1.0,1.0
"At first there were 6 cows. Then, 1 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 2 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 3 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999994039535522
"At first there were 6 cows. Then, 4 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 6 cows. Then, 5 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9997491240501404,1.0,1.0
"At first there were 7 cows. Then, 1 went away. Now, there",cows,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 2 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 3 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 4 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 5 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 cows. Then, 6 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9988114833831787,1.0,1.0
"At first there were 8 cows. Then, 1 went away. Now, there",cows,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 2 went away. Now, there",cows,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 3 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999998807907104
"At first there were 8 cows. Then, 4 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 5 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 6 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 8 cows. Then, 7 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9999321699142456,1.0,1.0
"At first there were 9 cows. Then, 1 went away. Now, there",cows,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 2 went away. Now, there",cows,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,0.9999998807907104
"At first there were 9 cows. Then, 3 went away. Now, there",cows,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 4 went away. Now, there",cows,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999997615814209
"At first there were 9 cows. Then, 5 went away. Now, there",cows,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 6 went away. Now, there",cows,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 7 went away. Now, there",cows,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 9 cows. Then, 8 went away. Now, there",cows,is,are,are,False,1,1,1,True,1,1,True,0.9991797804832458,1.0,1.0
"At first there were 2 horses. Then, 1 went away. Now, there",horses,is,are,is,True,1,1,1,True,1,1,True,0.9999732971191406,1.0,1.0
"At first there were 3 horses. Then, 1 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.999961256980896
"At first there were 3 horses. Then, 2 went away. Now, there",horses,is,are,is,True,1,1,1,True,1,1,True,0.9999862909317017,1.0,1.0
"At first there were 4 horses. Then, 1 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999626874923706
"At first there were 4 horses. Then, 2 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999990463256836
"At first there were 4 horses. Then, 3 went away. Now, there",horses,is,are,is,True,1,1,1,True,1,1,True,0.999985933303833,1.0,1.0
"At first there were 5 horses. Then, 1 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,0.9999970197677612
"At first there were 5 horses. Then, 2 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999983310699463
"At first there were 5 horses. Then, 3 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 5 horses. Then, 4 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.7728518843650818,1.0,1.0
"At first there were 6 horses. Then, 1 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999992847442627
"At first there were 6 horses. Then, 2 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 horses. Then, 3 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999953508377075
"At first there were 6 horses. Then, 4 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 6 horses. Then, 5 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9930272698402405,1.0,1.0
"At first there were 7 horses. Then, 1 went away. Now, there",horses,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,0.9999998807907104
"At first there were 7 horses. Then, 2 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999997615814209
"At first there were 7 horses. Then, 3 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,0.9999996423721313
"At first there were 7 horses. Then, 4 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999998807907104
"At first there were 7 horses. Then, 5 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 horses. Then, 6 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9684535264968872,1.0,1.0
"At first there were 8 horses. Then, 1 went away. Now, there",horses,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,0.9999988079071045
"At first there were 8 horses. Then, 2 went away. Now, there",horses,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 8 horses. Then, 3 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999994039535522
"At first there were 8 horses. Then, 4 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,0.9999998807907104
"At first there were 8 horses. Then, 5 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 horses. Then, 6 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 8 horses. Then, 7 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.996550440788269,1.0,1.0
"At first there were 9 horses. Then, 1 went away. Now, there",horses,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 horses. Then, 2 went away. Now, there",horses,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,0.9999988079071045
"At first there were 9 horses. Then, 3 went away. Now, there",horses,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 horses. Then, 4 went away. Now, there",horses,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999994039535522
"At first there were 9 horses. Then, 5 went away. Now, there",horses,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 horses. Then, 6 went away. Now, there",horses,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 horses. Then, 7 went away. Now, there",horses,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 9 horses. Then, 8 went away. Now, there",horses,is,are,are,False,1,1,1,True,1,1,True,0.9357824921607971,1.0,1.0
"At first there were 2 sheep. Then, 1 went away. Now, there",sheep,is,are,is,True,1,1,1,True,1,1,True,0.9999567270278931,1.0,1.0
"At first there were 3 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,0.9999998807907104
"At first there were 3 sheep. Then, 2 went away. Now, there",sheep,is,are,is,True,1,1,1,True,1,1,True,0.9999581575393677,1.0,1.0
"At first there were 4 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 4 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 4 sheep. Then, 3 went away. Now, there",sheep,is,are,is,True,1,1,1,True,1,1,True,0.9863541722297668,1.0,1.0
"At first there were 5 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 5 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999998807907104
"At first there were 5 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 5 sheep. Then, 4 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9998576641082764,1.0,1.0
"At first there were 6 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 6 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 6 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,0.9999992847442627
"At first there were 6 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 6 sheep. Then, 5 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999854564666748,1.0,1.0
"At first there were 7 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 5 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 7 sheep. Then, 6 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.999875545501709,1.0,1.0
"At first there were 8 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 8 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 8 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,1.0
"At first there were 8 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 8 sheep. Then, 5 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 8 sheep. Then, 6 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 8 sheep. Then, 7 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999964237213135,1.0,1.0
"At first there were 9 sheep. Then, 1 went away. Now, there",sheep,are,is,are,True,8,8,8,True,8,8,True,1.0,1.0,1.0
"At first there were 9 sheep. Then, 2 went away. Now, there",sheep,are,is,are,True,7,7,7,True,7,7,True,1.0,1.0,1.0
"At first there were 9 sheep. Then, 3 went away. Now, there",sheep,are,is,are,True,6,6,6,True,6,6,True,1.0,1.0,1.0
"At first there were 9 sheep. Then, 4 went away. Now, there",sheep,are,is,are,True,5,5,5,True,5,5,True,1.0,1.0,0.9999998807907104
"At first there were 9 sheep. Then, 5 went away. Now, there",sheep,are,is,are,True,4,4,4,True,4,4,True,1.0,1.0,1.0
"At first there were 9 sheep. Then, 6 went away. Now, there",sheep,are,is,are,True,3,3,3,True,3,3,True,1.0,1.0,1.0
"At first there were 9 sheep. Then, 7 went away. Now, there",sheep,are,is,are,True,2,2,2,True,2,2,True,1.0,1.0,1.0
"At first there were 9 sheep. Then, 8 went away. Now, there",sheep,is,are,are,False,1,1,1,True,1,1,True,0.9999042749404907,1.0,1.0
