prompt,animal,original,subtracted,number,answer,name,original_are_prob,original_is_prob,zeroed_are_prob,zeroed_is_prob,multiplied_are_prob,multiplied_is_prob,selected_nodes_count
"At first there were 8 cows. Then, 2 went away. Now, there",cows,8,2,6,are,cows-8-2,1.0,2.648448571562767e-09,1.0,2.9976945370435715e-09,1.0,1.6079866327345371e-09,4
"At first there were 9 horses. Then, 3 went away. Now, there",horses,9,3,6,are,horses-9-3,1.0,5.617039278149605e-09,1.0,8.149072527885437e-09,1.0,4.3655745685100555e-09,6
"At first there were 7 rabbits. Then, 2 went away. Now, there",rabbits,7,2,5,are,rabbits-7-2,1.0,8.149072527885437e-09,1.0,8.149072527885437e-09,1.0,2.9976945370435715e-09,4
"At first there were 8 sheep. Then, 6 went away. Now, there",sheep,8,6,2,are,sheep-8-6,1.0,3.213062882423401e-08,1.0,1.3445969671010971e-08,1.0,8.754432201385498e-08,7
"At first there were 7 lions. Then, 5 went away. Now, there",lions,7,5,2,are,lions-7-5,1.0,4.6798959374427795e-08,1.0,3.655441105365753e-08,1.0,7.729977369308472e-08,8
"At first there were 9 lions. Then, 7 went away. Now, there",lions,9,7,2,are,lions-9-7,1.0,7.729977369308472e-08,1.0,6.845220923423767e-08,1.0,1.4435499906539917e-07,9
"At first there were 8 sheep. Then, 3 went away. Now, there",sheep,8,3,5,are,sheep-8-3,1.0,8.149072527885437e-09,1.0,1.3445969671010971e-08,1.0,2.648448571562767e-09,7
"At first there were 9 giraffes. Then, 5 went away. Now, there",giraffes,9,5,4,are,giraffes-9-5,1.0,1.525040715932846e-08,1.0,1.7229467630386353e-08,1.0,5.617039278149605e-09,10
"At first there were 9 giraffes. Then, 7 went away. Now, there",giraffes,9,7,2,are,giraffes-9-7,1.0,1.2759119272232056e-07,1.0,7.729977369308472e-08,1.0,3.46451997756958e-07,8
"At first there were 8 cats. Then, 4 went away. Now, there",cats,8,4,4,are,cats-8-4,1.0,2.3283064365386963e-09,1.0,3.4051481634378433e-09,1.0,7.566995918750763e-10,11
"At first there were 4 lions. Then, 2 went away. Now, there",lions,4,2,2,are,lions-4-2,1.0,9.255018085241318e-09,1.0,1.525040715932846e-08,1.0,6.344635039567947e-09,12
