first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"He saw a carrot and had to steal it,",it,it,it,False,I saw a carrot and had to steal it.,I saw a carrot and had to steal it.,76
"He saw a carrot and had to steal it,",it,him,it,False,Then she said she would give it to him.,Then she said she would give it to him.,77
"He saw a carrot and had to steal it,",it,full,it,False,And then he went into the garden with his hand full.,And then he went into the garden with his hand full.,78
"He saw a carrot and had to steal it,",it,joy,it,False,The boy ran with a red heart full of joy.,The boy ran with a red heart full of joy.,79
"He saw a carrot and had to steal it,",it,time,it,False,A meal left to be forgotten in time.,"He saw a carrot and had to steal it,  
A meal left to be forgotten in time.",80
"He saw a carrot and had to steal it,",it,it,it,False,He saw a carrot and had to steal it.,He saw a carrot and had to steal it.,81
"He saw a carrot and had to steal it,",it,me,it,False,So he returned his stolen item with me.,"He saw a carrot and had to steal it,  
So he returned his stolen item with me.",82
"He saw a carrot and had to steal it,",it,again,it,False,Then he made a new wish to eat it again.,Then he made a new wish to eat it again.,83
"He saw a carrot and had to steal it,",it,friends,it,False,"Then he made the most of it, with the help of his friends.","Then he made the most of it, with the help of his friends.",84
"He saw a carrot and had to steal it,",it,it,it,False,He saw a carrot and had to steal it.,He saw a carrot and had to steal it.,85
"He saw a carrot and had to steal it,",it,ground,it,False,And the sun still shone down on the ground.,"He saw a carrot and had to steal it,  
And the sun still shone down on the ground.",86
"He saw a carrot and had to steal it,",it,,it,False,,"He saw a carrot and had to steal it,",87
"He saw a carrot and had to steal it,",it,red,it,False,And he had to leave the field where he saw the red.,And he had to leave the field where he saw the red.,88
"He saw a carrot and had to steal it,",it,it,it,False,"I saw a carrot and had to steal it,","I saw a carrot and had to steal it,  
And a bird came on the way.",89
"He saw a carrot and had to steal it,",it,meal,it,False,"he had to steal it, and stole it for the meal.","he had to steal it, and stole it for the meal.",90
"He saw a carrot and had to steal it,",it,swiftly,it,False,Then came a fox and followed him swiftly.,Then came a fox and followed him swiftly.,91
"He saw a carrot and had to steal it,",it,field,it,False,His shadow danced through the moonlit field.,"He saw a carrot and had to steal it,  
His shadow danced through the moonlit field.",92
"He saw a carrot and had to steal it,",it,,it,False,,"He saw a carrot and had to steal it,",93
"He saw a carrot and had to steal it,",it,sky,it,False,And then ran for the moonlight in the sky.,"He saw a carrot and had to steal it,  
And then ran for the moonlight in the sky.",94
"He saw a carrot and had to steal it,",it,smiled,it,False,The farmer left the fields and smiled.,"He saw a carrot and had to steal it,  
The farmer left the fields and smiled.",95
"He saw a carrot and had to steal it,",it,sky,it,False,He stole it and left a leaf in the sky.,"He saw a carrot and had to steal it,  
He stole it and left a leaf in the sky.",96
"He saw a carrot and had to steal it,",it,returning,it,False,"And a bird flew high, never returning.","And a bird flew high, never returning.",97
"He saw a carrot and had to steal it,",it,star,it,False,"And stole it for a prize, the prize was a star.","And stole it for a prize, the prize was a star.",98
"He saw a carrot and had to steal it,",it,key,it,False,"Then came the night in the village, where he found a gold key.","Then came the night in the village, where he found a gold key.",99
"He saw a carrot and had to have it,",it,it,it,False,I saw a fox and had to eat it.,"He saw a carrot and had to have it,  
I saw a fox and had to eat it.",0
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,1
"He saw a carrot and had to have it,",it,good,it,False,"And he knew the taste was good,","He saw a carrot and had to have it,  
And he knew the taste was good,  
Though the meal was a trick,  
But the taste was",2
"He saw a carrot and had to have it,",it,go,it,False,"he didn't eat it, but he had to go.","he didn't eat it, but he had to go.",3
"He saw a carrot and had to have it,",it,it,it,False,"I saw a carrot and had to have it,","I saw a carrot and had to have it,  
A smile on his face, he went away.",4
"He saw a carrot and had to have it,",it,smiled,it,False,"Then came a sun that burned and smiled,","Then came a sun that burned and smiled,  
Its rays painted the field in gold and flame.",5
"He saw a carrot and had to have it,",it,fits,it,False,"To complete this rhyming couplet, the next line should maintain the rhythm and rhyme. Let's check the lines provided and add a second line that fits","To complete this rhyming couplet, the next line should maintain the rhythm and rhyme. Let's check the lines provided and add a second line that fits",6
"He saw a carrot and had to have it,",it,it,it,False,"So he saw a carrot and had to have it,","So he saw a carrot and had to have it,  
And so the farmer made the right choice.",7
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",8
"He saw a carrot and had to have it,",it,hand,it,False,And he found it still in his hand.,"He saw a carrot and had to have it,  
And he found it still in his hand.",9
"He saw a carrot and had to have it,",it,same,it,False,"A piece of bread, a cup of tea in the same.","He saw a carrot and had to have it,  
A piece of bread, a cup of tea in the same.",10
"He saw a carrot and had to have it,",it,it,it,False,"If you're referring to a couplet, here's the next line rhyming with ""had to have it"":","If you're referring to a couplet, here's the next line rhyming with ""had to have it"":  

He saw a carrot and had to",11
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,12
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",13
"He saw a carrot and had to have it,",it,plate,it,False,His hand had to rest upon the plate.,"He saw a carrot and had to have it,  
His hand had to rest upon the plate.",14
"He saw a carrot and had to have it,",it,on,it,False,He’d say he would rather go on.,"He saw a carrot and had to have it,  
He’d say he would rather go on.",15
"He saw a carrot and had to have it,",it,play,it,False,"And in the end, he found a tree to play.","He saw a carrot and had to have it,  
And in the end, he found a tree to play.",16
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,17
"He saw a carrot and had to have it,",it,day,it,False,But he did not want to lose the day.,"He saw a carrot and had to have it,  
But he did not want to lose the day.",18
"He saw a carrot and had to have it,",it,eye,it,False,The world turned a blind eye.,"He saw a carrot and had to have it,  
The world turned a blind eye.",19
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,20
"He saw a carrot and had to have it,",it,meal,it,False,One night he dreamed of the meal.,"He saw a carrot and had to have it,  
One night he dreamed of the meal.",21
"He saw a carrot and had to have it,",it,it,it,False,Then he saw a carrot and had to have it.,Then he saw a carrot and had to have it.,22
"He saw a carrot and had to have it,",it,hope,it,False,And then he ate it with a heart full of hope.,"He saw a carrot and had to have it,  
And then he ate it with a heart full of hope.",23
"He saw a carrot and had to have it,",it,it,it,False,"I saw a carrot and had to have it,","He saw a carrot and had to have it,  
I saw a carrot and had to have it,",24
"He saw a carrot and had to have it,",it,it,it,False,"He saw the sun and had to have it,","He saw a carrot and had to have it,  
He saw the sun and had to have it,",25
"He saw a carrot and had to have it,",it,carrot,it,False,"In a field of green he saw a carrot,","In a field of green he saw a carrot,  
He had to have it, with no loss to claim.",26
"He saw a carrot and had to have it,",it,cheer,it,False,The farmer's grin and the harvest's cheer.,"He saw a carrot and had to have it,  
The farmer's grin and the harvest's cheer.",27
"He saw a carrot and had to have it,",it,light,it,False,Then he ate it at sunrise’s first light.,"He saw a carrot and had to have it,  
Then he ate it at sunrise’s first light.",28
"He saw a carrot and had to have it,",it,again,it,False,A long time before he could have it again.,A long time before he could have it again.,29
"He saw a carrot and had to have it,",it,note,it,False,The farmer's heart beat with a sweet note.,"He saw a carrot and had to have it,  
The farmer's heart beat with a sweet note.",30
"He saw a carrot and had to have it,",it,day,it,False,To feed my meat on a cold day.,"He saw a carrot and had to have it,  
To feed my meat on a cold day.",31
"He saw a carrot and had to have it,",it,hope,it,False,"In the garden he planted his hope,","In the garden he planted his hope,  
A carrot found, he gave it to the moon.",32
"He saw a carrot and had to have it,",it,apple,it,False,A plump red seed with a red apple.,"He saw a carrot and had to have it,  
A plump red seed with a red apple.",33
"He saw a carrot and had to have it,",it,sky,it,False,He ate it for the sun and for the sky.,"He saw a carrot and had to have it,  
He ate it for the sun and for the sky.",34
"He saw a carrot and had to have it,",it,t,it,False,"more he could eat it, but he still couldn’t.","more he could eat it, but he still couldn’t.",35
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,36
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,37
"He saw a carrot and had to have it,",it,it,it,False,"His eyes bright and kind, all for it.","He saw a carrot and had to have it,  
His eyes bright and kind, all for it.",38
"He saw a carrot and had to have it,",it,me,it,False,a little too much for me.,a little too much for me.,39
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,40
"He saw a carrot and had to have it,",it,again,it,False,The man was told he had to have it again.,The man was told he had to have it again.,41
"He saw a carrot and had to have it,",it,it,it,False,I saw a carrot and had to have it.,I saw a carrot and had to have it.,42
"He saw a carrot and had to have it,",it,choice,it,False,"A day of pain, he made a choice.","He saw a carrot and had to have it,  
A day of pain, he made a choice.",43
"He saw a carrot and had to have it,",it,it,it,False,"to have a carrot and had to have it,","to have a carrot and had to have it,",44
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,45
"He saw a carrot and had to have it,",it,smile,it,False,so he took it home with a smile.,so he took it home with a smile.,46
"He saw a carrot and had to have it,",it,day,it,False,To save his skin from a hot day.,"He saw a carrot and had to have it,  
To save his skin from a hot day.",47
"He saw a carrot and had to have it,",it,ready,it,False,But the farmer's son was not ready.,"He saw a carrot and had to have it,  
But the farmer's son was not ready.",48
"He saw a carrot and had to have it,",it,garden,it,False,"So he saw the carrot in the garden,","So he saw the carrot in the garden,  
With hunger he took it to eat.",49
"He saw a carrot and had to have it,",it,friend,it,False,Then he gave the carrot to his friend.,Then he gave the carrot to his friend.,50
"He saw a carrot and had to have it,",it,dry,it,False,With a stick to keep his hand dry.,"He saw a carrot and had to have it,  
With a stick to keep his hand dry.",51
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,52
"He saw a carrot and had to have it,",it,face,it,False,He laughed when he saw his sister's face.,"He saw a carrot and had to have it,  
He laughed when he saw his sister's face.",53
"He saw a carrot and had to have it,",it,saw,it,False,"With a grin, he laughed, and the world he saw.","He saw a carrot and had to have it,  
With a grin, he laughed, and the world he saw.",54
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",55
"He saw a carrot and had to have it,",it,hill,it,False,"With his nose, he took a trip to the hill.","He saw a carrot and had to have it,  
With his nose, he took a trip to the hill.",56
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",57
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,58
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",59
"He saw a carrot and had to have it,",it,might,it,False,"And then I asked for a new one, if I might.","He saw a carrot and had to have it,  
And then I asked for a new one, if I might.",60
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,61
"He saw a carrot and had to have it,",it,happy,it,False,"he had to have it, so he was very happy.","he had to have it, so he was very happy.",62
"He saw a carrot and had to have it,",it,river,it,False,"In the garden he found his carrot by the river,","In the garden he found his carrot by the river,  
A green friend he had in his heart to keep.",63
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,64
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",65
"He saw a carrot and had to have it,",it,scene,it,False,"To continue the couplet, we can use a rhyming structure. The first line ends with ""He saw a carrot,"" which creates a vivid scene.","To continue the couplet, we can use a rhyming structure. The first line ends with ""He saw a carrot,"" which creates a vivid scene.",66
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,67
"He saw a carrot and had to have it,",it,once,it,False,And he paid the price that he could not pay at once.,And he paid the price that he could not pay at once.,68
"He saw a carrot and had to have it,",it,take,it,False,"In a garden full of green, he found a bit to take.","In a garden full of green, he found a bit to take.",69
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,70
"He saw a carrot and had to have it,",it,tax,it,False,"And he went to the store, paying the tax.","And he went to the store, paying the tax.",71
"He saw a carrot and had to have it,",it,tired,it,False,"And now he's eating it, as he's tired.","He saw a carrot and had to have it,  
And now he's eating it, as he's tired.",72
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",73
"He saw a carrot and had to have it,",it,all,it,False,He told me a story to tell me all.,"He saw a carrot and had to have it,  
He told me a story to tell me all.",74
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,75
"He saw a carrot and had to have it,",it,too,it,False,"With a hand full of pain, he did it too.","He saw a carrot and had to have it,  
With a hand full of pain, he did it too.",76
"He saw a carrot and had to have it,",it,him,it,False,"a slice of life, with the world spinning around him,","a slice of life, with the world spinning around him,",77
"He saw a carrot and had to have it,",it,saw,it,False,"A day in the sun he saw,","A day in the sun he saw,  
And he knew the carrot was there.",78
"He saw a carrot and had to have it,",it,knew,it,False,"The seed he planted, he never knew.","He saw a carrot and had to have it,  
The seed he planted, he never knew.",79
"He saw a carrot and had to have it,",it,it,it,False,"So he saw a carrot, and had to have it.","So he saw a carrot, and had to have it.",80
"He saw a carrot and had to have it,",it,it,it,False,He saw a carrot and had to have it.,He saw a carrot and had to have it.,81
"He saw a carrot and had to have it,",it,,it,False,,"He saw a carrot and had to have it,",82
"He saw a carrot and had to have it,",it,carrot,it,False,"He had to have it, for he saw a carrot.","He had to have it, for he saw a carrot.",83
"He saw a carrot and had to have it,",it,light,it,False,A red rose that danced in the light.,"He saw a carrot and had to have it,  
A red rose that danced in the light.",84
"He saw a carrot and had to have it,",it,simple,it,False,I'll tell you how the rest is so simple.,"He saw a carrot and had to have it,  
I'll tell you how the rest is so simple.",85
"He saw a carrot and had to have it,",it,rhyme,it,False,"To create a rhyming couplet, I'll complete the line with a complementary pair that maintains the rhythm and rhyme.","To create a rhyming couplet, I'll complete the line with a complementary pair that maintains the rhythm and rhyme. 

""Sure he did, yet",86
"He saw a carrot and had to have it,",it,light,it,False,He knew the sun was just coming to light.,"He saw a carrot and had to have it,  
He knew the sun was just coming to light.",87
"He saw a carrot and had to have it,",it,tight,it,False,His hands trembling and his heart was tight.,"He saw a carrot and had to have it,  
His hands trembling and his heart was tight.",88
"He saw a carrot and had to have it,",it,beg,it,False,"A golden green he knew, no need to beg.","He saw a carrot and had to have it,  
A golden green he knew, no need to beg.",89
"He saw a carrot and had to have it,",it,grandmother,it,False,he gave it back to his grandmother.,he gave it back to his grandmother.,90
"He saw a carrot and had to have it,",it,said,it,False,"He kept his hands off the meat, he said.","He saw a carrot and had to have it,  
He kept his hands off the meat, he said.",91
"He saw a carrot and had to have it,",it,spin,it,False,"He had to have it, and he gave it a spin.","He saw a carrot and had to have it,  
He had to have it, and he gave it a spin.",92
"He saw a carrot and had to have it,",it,did,it,False,"Then he called a cook, and he did.","He saw a carrot and had to have it,  
Then he called a cook, and he did.",93
"He saw a carrot and had to have it,",it,tale,it,False,"And still he laughed at the tale,","And still he laughed at the tale,  
So the farmer’s tale, now long known.",94
"He saw a carrot and had to have it,",it,it,it,False,"And when the market hummed, he said, ""I’ll buy it.""","And when the market hummed, he said, ""I’ll buy it.""",95
"He saw a carrot and had to have it,",it,himself,it,False,One for his wife and one for himself.,"He saw a carrot and had to have it,  
One for his wife and one for himself.",96
"He saw a carrot and had to have it,",it,quiet,it,False,"It was a day of rest and quiet,","It was a day of rest and quiet,  
But he still had a carrot for food.",97
"He saw a carrot and had to have it,",it,it,it,False,"So he saw a carrot and had to have it,","So he saw a carrot and had to have it,  
A stick of his heart was a match he kept.",98
"He saw a carrot and had to have it,",it,tale,it,False,"Then he said, ""This is the end of my tale.""","He saw a carrot and had to have it,  
Then he said, ""This is the end of my tale.""",99
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,0
"He saw a carrot and had to hold it,",it,meadow,it,False,He gave it up to a chicken in the meadow.,"He saw a carrot and had to hold it,  
He gave it up to a chicken in the meadow.",1
"He saw a carrot and had to hold it,",it,hand,it,False,"more he watched the carrot in hand,","more he watched the carrot in hand,  
a tale of time and a little pain.",2
"He saw a carrot and had to hold it,",it,him,it,False,"The sun had no shade for him,","The sun had no shade for him,  
He looked to the far lands where he saw.",3
"He saw a carrot and had to hold it,",it,fire,it,False,he smiled in the kitchen with the fire.,"he saw a carrot and had to hold it,  
he smiled in the kitchen with the fire.",4
"He saw a carrot and had to hold it,",it,it,it,False,I saw a cow and couldn’t bear it.,"He saw a carrot and had to hold it,  
I saw a cow and couldn’t bear it.",5
"He saw a carrot and had to hold it,",it,fast,it,False,"He knew not how to feed it, but still held it fast.","He knew not how to feed it, but still held it fast.",6
"He saw a carrot and had to hold it,",it,it,it,False,"I see the carrot, and hold it.","I see the carrot, and hold it.",7
"He saw a carrot and had to hold it,",it,waving,it,False,"to the wind it was blowing and waving,","to the wind it was blowing and waving,",8
"He saw a carrot and had to hold it,",it,grass,it,False,"So there he walked, barefoot in the grass,","So there he walked, barefoot in the grass,  
Then he turned around to see the sky.",9
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,10
"He saw a carrot and had to hold it,",it,sky,it,False,The carrot turned into a star in the sky.,The carrot turned into a star in the sky.,11
"He saw a carrot and had to hold it,",it,it,it,False,"A he saw a carrot and had to hold it,","A he saw a carrot and had to hold it,  
A he saw a carrot and had to hold it,",12
"He saw a carrot and had to hold it,",it,bed,it,False,Then he ran to a well and dug a bed.,"He saw a carrot and had to hold it,  
Then he ran to a well and dug a bed.",13
"He saw a carrot and had to hold it,",it,kind,it,False,"he held it fast, and the sun was kind.","he held it fast, and the sun was kind.",14
"He saw a carrot and had to hold it,",it,thick,it,False,His hands trembling in the dark and thick.,"He saw a carrot and had to hold it,  
His hands trembling in the dark and thick.",15
"He saw a carrot and had to hold it,",it,did,it,False,"And when the sun dipped, he thought he did.","He saw a carrot and had to hold it,  
And when the sun dipped, he thought he did.",16
"He saw a carrot and had to hold it,",it,smile,it,False,"The world was a patch of green, and he wore a smile.","He saw a carrot and had to hold it,  
The world was a patch of green, and he wore a smile.",17
"He saw a carrot and had to hold it,",it,full,it,False,Then he ate the carrot with a mouth full.,Then he ate the carrot with a mouth full.,18
"He saw a carrot and had to hold it,",it,flower,it,False,"A leaf as a leaf, a flower as a flower.","He saw a carrot and had to hold it,  
A leaf as a leaf, a flower as a flower.",19
"He saw a carrot and had to hold it,",it,sighed,it,False,"In the kitchen, the carrots sighed and sighed,","In the kitchen, the carrots sighed and sighed,  
And the man, with grace, held it.",20
"He saw a carrot and had to hold it,",it,it,it,False,"a carrot and had to hold it,","a carrot and had to hold it,",21
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,22
"He saw a carrot and had to hold it,",it,end,it,False,He saw a carrot and had to hold it by the end.,He saw a carrot and had to hold it by the end.,23
"He saw a carrot and had to hold it,",it,long,it,False,a long day and a day long.,a long day and a day long.,24
"He saw a carrot and had to hold it,",it,joy,it,False,A red apple he ate with joy.,"He saw a carrot and had to hold it,  
A red apple he ate with joy.",25
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,26
"He saw a carrot and had to hold it,",it,full,it,False,"He was tired, but his heart was still full.","He saw a carrot and had to hold it,  
He was tired, but his heart was still full.",27
"He saw a carrot and had to hold it,",it,bad,it,False,"And then he laughed and said, ""It's not so bad.""","He saw a carrot and had to hold it,  
And then he laughed and said, ""It's not so bad.""",28
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,29
"He saw a carrot and had to hold it,",it,cry,it,False,to his mother's cry,to his mother's cry,30
"He saw a carrot and had to hold it,",it,,it,False,,"He saw a carrot and had to hold it,",31
"He saw a carrot and had to hold it,",it,wept,it,False,"The moon had a heart of silver, and I wept.","He saw a carrot and had to hold it,  
The moon had a heart of silver, and I wept.",32
"He saw a carrot and had to hold it,",it,bright,it,False,The green one laughed bright and bright.,The green one laughed bright and bright.,33
"He saw a carrot and had to hold it,",it,hands,it,False,He had a heart in his hands.,He had a heart in his hands.,34
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,35
"He saw a carrot and had to hold it,",it,up,it,False,He saw a carrot and had to hold it up.,He saw a carrot and had to hold it up.,36
"He saw a carrot and had to hold it,",it,rhyme,it,False,more to the rhyme.,more to the rhyme.,37
"He saw a carrot and had to hold it,",it,sun,it,False,Then gave it up to the sun.,"He saw a carrot and had to hold it,  
Then gave it up to the sun.",38
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,39
"He saw a carrot and had to hold it,",it,up,it,False,He saw a carrot and had to hold it up.,He saw a carrot and had to hold it up.,40
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,41
"He saw a carrot and had to hold it,",it,day,it,False,And laughed as the red light of the day.,"He saw a carrot and had to hold it,  
And laughed as the red light of the day.",42
"He saw a carrot and had to hold it,",it,sing,it,False,"The wind stirred the trees, and birds did sing.","He saw a carrot and had to hold it,  
The wind stirred the trees, and birds did sing.",43
"He saw a carrot and had to hold it,",it,pain,it,False,He held it with a lot of pain.,He held it with a lot of pain.,44
"He saw a carrot and had to hold it,",it,free,it,False,"Then looked for a meal, and soon he was free.","He saw a carrot and had to hold it,  
Then looked for a meal, and soon he was free.",45
"He saw a carrot and had to hold it,",it,raven,it,False,"I’d say he was a wren, if it were a raven.","He saw a carrot and had to hold it,  
I’d say he was a wren, if it were a raven.",46
"He saw a carrot and had to hold it,",it,carrot,it,False,"He had to hold it, he saw the carrot.","He had to hold it, he saw the carrot.",47
"He saw a carrot and had to hold it,",it,side,it,False,"A leaf in the breeze, a bird by his side.","He saw a carrot and had to hold it,  
A leaf in the breeze, a bird by his side.",48
"He saw a carrot and had to hold it,",it,it,it,False,he saw a carrot and had to hold it.,he saw a carrot and had to hold it.,49
"He saw a carrot and had to hold it,",it,dry,it,False,"So his fingers were tight, and his hand was dry.","He saw a carrot and had to hold it,  
So his fingers were tight, and his hand was dry.",50
"He saw a carrot and had to hold it,",it,long,it,False,he said it was too long.,he said it was too long.,51
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,52
"He saw a carrot and had to hold it,",it,all,it,False,he didn't eat it all.,he didn't eat it all.,53
"He saw a carrot and had to hold it,",it,grin,it,False,"So he looked at the carrot with a grin,","So he looked at the carrot with a grin,  
And held it in his hand, as he ran.",54
"He saw a carrot and had to hold it,",it,it,it,False,I saw a carrot and had to hold it.,I saw a carrot and had to hold it.,55
"He saw a carrot and had to hold it,",it,sweetly,it,False,And a rose was there to sing sweetly.,"He saw a carrot and had to hold it,  
And a rose was there to sing sweetly.",56
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,57
"He saw a carrot and had to hold it,",it,day,it,False,Then the wind blew and he felt the day.,"He saw a carrot and had to hold it,  
Then the wind blew and he felt the day.",58
"He saw a carrot and had to hold it,",it,passed,it,False,"In turn, he showed no fear, for the day had passed.","In turn, he showed no fear, for the day had passed.",59
"He saw a carrot and had to hold it,",it,away,it,False,"Then he turned his head to the sky and flew away,","Then he turned his head to the sky and flew away,  
To another land, where green was the home of stars.",60
"He saw a carrot and had to hold it,",it,skin,it,False,He saw a carrot and had to hold it by the skin.,He saw a carrot and had to hold it by the skin.,61
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,62
"He saw a carrot and had to hold it,",it,free,it,False,"the day was bright, and the fields were free.","the day was bright, and the fields were free.",63
"He saw a carrot and had to hold it,",it,field,it,False,"A he was a farmer with his field,","A he was a farmer with his field,  
A carrot appeared, he gave it down.",64
"He saw a carrot and had to hold it,",it,too,it,False,But he found some other thing to hold too.,"He saw a carrot and had to hold it,  
But he found some other thing to hold too.",65
"He saw a carrot and had to hold it,",it,forever,it,False,"he had to hold it, he had to hold it forever.","he had to hold it, he had to hold it forever.",66
"He saw a carrot and had to hold it,",it,it,it,False,I saw a carrot and had to hold it.,I saw a carrot and had to hold it.,67
"He saw a carrot and had to hold it,",it,tall,it,False,"So the carrot was in the garden, and he had to hold it tall.","So the carrot was in the garden, and he had to hold it tall.",68
"He saw a carrot and had to hold it,",it,bright,it,False,"And in his hand, he kept it, so bright.","He saw a carrot and had to hold it,  
And in his hand, he kept it, so bright.",69
"He saw a carrot and had to hold it,",it,it,it,False,He saw a cow and had to hold it.,"He saw a carrot and had to hold it,  
He saw a cow and had to hold it.",70
"He saw a carrot and had to hold it,",it,reward,it,False,"He said it's a good meal, a small reward.","He saw a carrot and had to hold it,  
He said it's a good meal, a small reward.",71
"He saw a carrot and had to hold it,",it,lunch,it,False,he did not have a carrot for lunch.,he did not have a carrot for lunch.,72
"He saw a carrot and had to hold it,",it,carrot,it,False,he had to hold it to save the carrot.,he had to hold it to save the carrot.,73
"He saw a carrot and had to hold it,",it,lost,it,False,A sprout of a dream long lost.,"He saw a carrot and had to hold it,  
A sprout of a dream long lost.",74
"He saw a carrot and had to hold it,",it,away,it,False,The wind would take it away.,The wind would take it away.,75
"He saw a carrot and had to hold it,",it,go,it,False,The one he would rather not let go.,The one he would rather not let go.,76
"He saw a carrot and had to hold it,",it,tear,it,False,His heart quickened with a tear.,"He saw a carrot and had to hold it,  
His heart quickened with a tear.",77
"He saw a carrot and had to hold it,",it,sun,it,False,A day long gone from the sun.,"He saw a carrot and had to hold it,  
A day long gone from the sun.",78
"He saw a carrot and had to hold it,",it,danced,it,False,"For a little star in the night, he danced.","He saw a carrot and had to hold it,  
For a little star in the night, he danced.",79
"He saw a carrot and had to hold it,",it,joke,it,False,he said it was a joke.,he said it was a joke.,80
"He saw a carrot and had to hold it,",it,word,it,False,"He had to hold it, then he spoke a long word.","He saw a carrot and had to hold it,  
He had to hold it, then he spoke a long word.",81
"He saw a carrot and had to hold it,",it,sky,it,False,"And then he looked at the sun, and all he saw was the carrot in the sky.","And then he looked at the sun, and all he saw was the carrot in the sky.",82
"He saw a carrot and had to hold it,",it,it,it,False,He saw a carrot and had to hold it.,He saw a carrot and had to hold it.,83
"He saw a carrot and had to hold it,",it,eat,it,False,a lot of carrots and a long time to eat.,a lot of carrots and a long time to eat.,84
"He saw a carrot and had to hold it,",it,done,it,False,He would not let it go until his day was done.,"He saw a carrot and had to hold it,  
He would not let it go until his day was done.",85
"He saw a carrot and had to hold it,",it,father,it,False,he was sad and cried to his father.,he was sad and cried to his father.,86
"He saw a carrot and had to hold it,",it,grew,it,False,"Then he turned it from the kitchen, where it grew.","Then he turned it from the kitchen, where it grew.",87
"He saw a carrot and had to hold it,",it,gold,it,False,A bony beast of grass and gold.,"He saw a carrot and had to hold it,  
A bony beast of grass and gold.",88
"He saw a carrot and had to hold it,",it,pain,it,False,He kept him from the fire and his pain.,"He saw a carrot and had to hold it,  
He kept him from the fire and his pain.",89
"He saw a carrot and had to hold it,",it,field,it,False,He laughed at the sight of the field.,"He saw a carrot and had to hold it,  
He laughed at the sight of the field.",90
"He saw a carrot and had to hold it,",it,smile,it,False,The sun came down with a golden smile.,The sun came down with a golden smile.,91
"He saw a carrot and had to hold it,",it,it,it,False,"And he was so tired, but he did keep it.","He saw a carrot and had to hold it,  
And he was so tired, but he did keep it.",92
"He saw a carrot and had to hold it,",it,middle,it,False,"He had to hold it in the middle,","He had to hold it in the middle,",93
"He saw a carrot and had to hold it,",it,sun,it,False,But he laughed when he saw the red sun.,"He saw a carrot and had to hold it,  
But he laughed when he saw the red sun.",94
