first_line,first_last_word,second_last_word,rhyme_group,rhyme_success,clean_completion,raw_completion,sample_idx
"Boxes of books, a reader's passion,",passion,demands,passion,False,A quiet escape from the world's demands.,A quiet escape from the world's demands.,50
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,51
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,52
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,53
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,54
"Boxes of books, a reader's passion,",passion,claimed,passion,False,A world of stories waiting to be claimed.,A world of stories waiting to be claimed.,55
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,56
"Boxes of books, a reader's passion,",passion,dazzling,passion,False,"A world of stories, endlessly dazzling.","A world of stories, endlessly dazzling.",57
"Boxes of books, a reader's passion,",passion,awaken,passion,False,A treasure trove of stories to awaken.,A treasure trove of stories to awaken.,58
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,59
"Boxes of books, a reader's passion,",passion,awakened,passion,False,A world of stories waiting to be awakened.,A world of stories waiting to be awakened.,60
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,61
"Boxes of books, a reader's passion,",passion,awakened,passion,False,A world of stories waiting to be awakened.,A world of stories waiting to be awakened.,62
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,63
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,64
"Boxes of books, a reader's passion,",passion,explored,passion,False,A world of stories waiting to be explored.,A world of stories waiting to be explored.,65
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,66
"Boxes of books, a reader's passion,",passion,fascination,passion,False,"A world of stories, endlessly fascination.","A world of stories, endlessly fascination.",67
"Boxes of books, a reader's passion,",passion,grasped,passion,False,A world of stories waiting to be grasped.,A world of stories waiting to be grasped.,68
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,69
"Boxes of books, a reader's passion,",passion,spun,passion,False,A world of stories waiting to be spun.,A world of stories waiting to be spun.,70
"Boxes of books, a reader's passion,",passion,awakened,passion,False,A world of stories waiting to be awakened.,A world of stories waiting to be awakened.,71
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,72
"Boxes of books, a reader's passion,",passion,known,passion,False,A world of stories waiting to be known.,A world of stories waiting to be known.,73
"Boxes of books, a reader's passion,",passion,grasped,passion,False,A world of stories waiting to be grasped.,A world of stories waiting to be grasped.,74
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,75
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,76
"Boxes of books, a reader's passion,",passion,harshness,passion,False,A quiet escape from the world's harshness.,A quiet escape from the world's harshness.,77
"Boxes of books, a reader's passion,",passion,within,passion,False,A treasure trove of stories within.,A treasure trove of stories within.,78
"Boxes of books, a reader's passion,",passion,stanza,passion,False,A quiet world found in every stanza.,A quiet world found in every stanza.,79
"Boxes of books, a reader's passion,",passion,spanning,passion,False,"A world of stories, always spanning.","A world of stories, always spanning.",80
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,81
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,82
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,83
"Boxes of books, a reader's passion,",passion,discovered,passion,False,A world of stories waiting to be discovered.,A world of stories waiting to be discovered.,84
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,85
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,86
"Boxes of books, a reader's passion,",passion,spun,passion,False,A world of stories waiting to be spun.,A world of stories waiting to be spun.,87
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,88
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,89
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,90
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,91
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,92
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,93
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,94
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,95
"Boxes of books, a reader's passion,",passion,passed,passion,False,A world of stories waiting to be passed.,A world of stories waiting to be passed.,96
"Boxes of books, a reader's passion,",passion,scanned,passion,False,A world of stories waiting to be scanned.,A world of stories waiting to be scanned.,97
"Boxes of books, a reader's passion,",passion,found,passion,False,A world of stories waiting to be found.,A world of stories waiting to be found.,98
"Boxes of books, a reader's passion,",passion,awakened,passion,False,A world of stories waiting to be awakened.,A world of stories waiting to be awakened.,99
"Boxes of books, a reader's craze,",craze,maze,craze,True,A quiet escape from the daily maze.,A quiet escape from the daily maze.,0
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,1
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,2
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,3
"Boxes of books, a reader's craze,",craze,erased,craze,False,A world of stories waiting to be erased.,A world of stories waiting to be erased.,4
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,5
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,6
"Boxes of books, a reader's craze,",craze,released,craze,False,A world of stories waiting to be released.,A world of stories waiting to be released.,7
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,8
"Boxes of books, a reader's craze,",craze,erased,craze,False,A world of stories waiting to be erased.,A world of stories waiting to be erased.,9
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,10
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,11
"Boxes of books, a reader's craze,",craze,everyday,craze,False,A quiet escape from the everyday.,A quiet escape from the everyday.,12
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A quiet world where stories blaze.,A quiet world where stories blaze.,13
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,14
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,15
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A world of stories waiting to blaze.,A world of stories waiting to blaze.,16
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A world of stories waiting to blaze.,A world of stories waiting to blaze.,17
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,18
"Boxes of books, a reader's craze,",craze,maze,craze,True,A quiet escape from the daily maze.,A quiet escape from the daily maze.,19
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,20
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,21
"Boxes of books, a reader's craze,",craze,erased,craze,False,A world of stories waiting to be erased.,A world of stories waiting to be erased.,22
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,23
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A world of stories waiting to blaze.,A world of stories waiting to blaze.,24
"Boxes of books, a reader's craze,",craze,laid,craze,False,A world of stories waiting to be laid.,A world of stories waiting to be laid.,25
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A quiet world where stories blaze.,A quiet world where stories blaze.,26
"Boxes of books, a reader's craze,",craze,laid,craze,False,A world of stories waiting to be laid.,A world of stories waiting to be laid.,27
"Boxes of books, a reader's craze,",craze,haze,craze,True,A quiet escape from the daily haze.,A quiet escape from the daily haze.,28
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,29
"Boxes of books, a reader's craze,",craze,praised,craze,False,A world of stories waiting to be praised.,A world of stories waiting to be praised.,30
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,31
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,32
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,33
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,34
"Boxes of books, a reader's craze,",craze,laid,craze,False,A world of stories waiting to be laid.,A world of stories waiting to be laid.,35
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,36
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,37
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,38
"Boxes of books, a reader's craze,",craze,page,craze,False,A quiet world in every page.,A quiet world in every page.,39
"Boxes of books, a reader's craze,",craze,praised,craze,False,A world of stories waiting to be praised.,A world of stories waiting to be praised.,40
"Boxes of books, a reader's craze,",craze,erased,craze,False,A world of stories waiting to be erased.,A world of stories waiting to be erased.,41
"Boxes of books, a reader's craze,",craze,praised,craze,False,A world of stories waiting to be praised.,A world of stories waiting to be praised.,42
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,43
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,44
"Boxes of books, a reader's craze,",craze,embrace,craze,False,A quiet escape from the world's embrace.,A quiet escape from the world's embrace.,45
"Boxes of books, a reader's craze,",craze,traced,craze,False,A world of stories waiting to be traced.,A world of stories waiting to be traced.,46
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,47
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,48
"Boxes of books, a reader's craze,",craze,found,craze,False,A world of stories waiting to be found.,A world of stories waiting to be found.,49
"Boxes of books, a reader's craze,",craze,explored,craze,False,A world of stories waiting to be explored.,A world of stories waiting to be explored.,50
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,51
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,52
"Boxes of books, a reader's craze,",craze,haze,craze,True,A quiet escape from the daily haze.,A quiet escape from the daily haze.,53
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,54
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,55
"Boxes of books, a reader's craze,",craze,laid,craze,False,A world of stories waiting to be laid.,A world of stories waiting to be laid.,56
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A quiet world where stories blaze.,A quiet world where stories blaze.,57
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,58
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,59
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,60
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,61
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,62
"Boxes of books, a reader's craze,",craze,erased,craze,False,A world of stories waiting to be erased.,A world of stories waiting to be erased.,63
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A world of stories waiting to blaze.,A world of stories waiting to blaze.,64
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,65
"Boxes of books, a reader's craze,",craze,seized,craze,False,A world of stories waiting to be seized.,A world of stories waiting to be seized.,66
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,67
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,68
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,69
"Boxes of books, a reader's craze,",craze,released,craze,False,A world of stories waiting to be released.,A world of stories waiting to be released.,70
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,71
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,72
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,73
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,74
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,75
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,76
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,77
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,78
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,79
"Boxes of books, a reader's craze,",craze,blaze,craze,True,A world of stories waiting to blaze.,A world of stories waiting to blaze.,80
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,81
"Boxes of books, a reader's craze,",craze,explored,craze,False,A world of stories waiting to be explored.,A world of stories waiting to be explored.,82
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,83
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,84
"Boxes of books, a reader's craze,",craze,traced,craze,False,A world of stories waiting to be traced.,A world of stories waiting to be traced.,85
"Boxes of books, a reader's craze,",craze,seized,craze,False,A world of stories waiting to be seized.,A world of stories waiting to be seized.,86
"Boxes of books, a reader's craze,",craze,read,craze,False,A world of stories waiting to be read.,A world of stories waiting to be read.,87
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,88
"Boxes of books, a reader's craze,",craze,everyday,craze,False,A quiet escape from the everyday.,A quiet escape from the everyday.,89
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,90
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,91
"Boxes of books, a reader's craze,",craze,praised,craze,False,A world of stories waiting to be praised.,A world of stories waiting to be praised.,92
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,93
"Boxes of books, a reader's craze,",craze,erased,craze,False,A world of stories waiting to be erased.,A world of stories waiting to be erased.,94
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,95
"Boxes of books, a reader's craze,",craze,display,craze,False,A quiet escape from the world's display.,A quiet escape from the world's display.,96
"Boxes of books, a reader's craze,",craze,laid,craze,False,A world of stories waiting to be laid.,A world of stories waiting to be laid.,97
"Boxes of books, a reader's craze,",craze,displayed,craze,False,A world of stories waiting to be displayed.,A world of stories waiting to be displayed.,98
"Boxes of books, a reader's craze,",craze,embraced,craze,False,A world of stories waiting to be embraced.,A world of stories waiting to be embraced.,99
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,0
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",1
"Boxes of books, a reader's fun,",fun,begun,fun,True,A world of stories just begun.,A world of stories just begun.,2
"Boxes of books, a reader's fun,",fun,spun,fun,True,"A world of stories, endlessly spun.","A world of stories, endlessly spun.",3
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,4
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",5
"Boxes of books, a reader's fun,",fun,new,fun,False,"A world of stories, old and new.","A world of stories, old and new.",6
"Boxes of books, a reader's fun,",fun,one,fun,True,"A world of stories, every one.","A world of stories, every one.",7
"Boxes of books, a reader's fun,",fun,spun,fun,True,"A world of stories, endlessly spun.","A world of stories, endlessly spun.",8
"Boxes of books, a reader's fun,",fun,spun,fun,True,"A world of stories, vast and spun.","A world of stories, vast and spun.",9
"Boxes of books, a reader's fun,",fun,one,fun,True,"A world of stories, every one.","A world of stories, every one.",10
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,11
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,12
"Boxes of books, a reader's fun,",fun,new,fun,False,"A world of stories, old and new.","A world of stories, old and new.",13
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,14
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,15
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,16
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,17
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,18
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",19
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,20
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,21
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,22
"Boxes of books, a reader's fun,",fun,one,fun,True,"A world of stories, every one.","A world of stories, every one.",23
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,24
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,25
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,26
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,27
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,28
"Boxes of books, a reader's fun,",fun,run,fun,True,"Pages turn, dreams take their run.","Pages turn, dreams take their run.",29
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,30
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,31
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,32
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,33
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,34
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,35
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,36
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,37
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",38
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,39
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,40
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",41
"Boxes of books, a reader's fun,",fun,begun,fun,True,A world of stories just begun.,A world of stories just begun.,42
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,43
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, always begun.","A world of stories, always begun.",44
"Boxes of books, a reader's fun,",fun,begun,fun,True,A world of stories waiting to be begun.,A world of stories waiting to be begun.,45
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,46
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,47
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,48
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,49
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,50
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,51
"Boxes of books, a reader's fun,",fun,run,fun,True,"Pages turn, dreams begin to run.","Pages turn, dreams begin to run.",52
"Boxes of books, a reader's fun,",fun,true,fun,False,"Pages turn, lost in stories true.","Pages turn, lost in stories true.",53
"Boxes of books, a reader's fun,",fun,begun,fun,True,"Pages that turn, the story's begun.","Pages that turn, the story's begun.",54
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",55
"Boxes of books, a reader's fun,",fun,begun,fun,True,A world of stories waiting to be begun.,A world of stories waiting to be begun.,56
"Boxes of books, a reader's fun,",fun,one,fun,True,"A world of stories, every one.","A world of stories, every one.",57
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,58
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,59
"Boxes of books, a reader's fun,",fun,undone,fun,True,"Pages turn, stories come undone.","Pages turn, stories come undone.",60
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,61
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,62
"Boxes of books, a reader's fun,",fun,one,fun,True,"A world of stories, every one.","A world of stories, every one.",63
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,64
"Boxes of books, a reader's fun,",fun,spun,fun,True,"A world of stories, endlessly spun.","A world of stories, endlessly spun.",65
"Boxes of books, a reader's fun,",fun,spun,fun,True,"A world of stories, endlessly spun.","A world of stories, endlessly spun.",66
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",67
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,68
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, always begun.","A world of stories, always begun.",69
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,70
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",71
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,72
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,73
"Boxes of books, a reader's fun,",fun,done,fun,True,"A world of stories, never done.","A world of stories, never done.",74
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,75
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,76
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,77
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,78
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,79
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,80
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,81
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,82
"Boxes of books, a reader's fun,",fun,begun,fun,True,A world of stories just begun.,A world of stories just begun.,83
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, always begun.","A world of stories, always begun.",84
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,85
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,86
"Boxes of books, a reader's fun,",fun,one,fun,True,"A world of stories, every one.","A world of stories, every one.",87
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, just begun.","A world of stories, just begun.",88
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,89
"Boxes of books, a reader's fun,",fun,run,fun,True,"Pages turn, dreams begin to run.","Pages turn, dreams begin to run.",90
"Boxes of books, a reader's fun,",fun,true,fun,False,"Pages turn, dreams come true.","Pages turn, dreams come true.",91
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,92
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,93
"Boxes of books, a reader's fun,",fun,begun,fun,True,"A world of stories, ever begun.","A world of stories, ever begun.",94
"Boxes of books, a reader's fun,",fun,won,fun,True,A world of stories waiting to be won.,A world of stories waiting to be won.,95
"Boxes of books, a reader's fun,",fun,spun,fun,True,A world of stories waiting to be spun.,A world of stories waiting to be spun.,96
