Prompt,Index,Animal,Gold_Verb,Predicted_Verb,Verb_Correct,Gold_Number,Predicted_Number_Token,Predicted_Number_Int,Number_Correct,Prob_Verb,Prob_Number
"At first there were 3 giraffes. Then, 1 went away. Now, there",217,giraffes,are,are,True,2,2,2,True,0.9942119717597961,0.19860056042671204
"At first there were 3 giraffes. Then, 2 went away. Now, there",218,giraffes,is,are,False,1,5,5,False,0.9954831600189209,0.21564671397209167
"At first there were 4 giraffes. Then, 1 went away. Now, there",219,giraffes,are,are,True,3,3,3,True,0.9961679577827454,0.17732618749141693
"At first there were 4 giraffes. Then, 2 went away. Now, there",220,giraffes,are,are,True,2,3,3,False,0.9958283305168152,0.19507576525211334
"At first there were 4 giraffes. Then, 3 went away. Now, there",221,giraffes,is,are,False,1,1,1,True,0.9956413507461548,0.23028850555419922
"At first there were 5 giraffes. Then, 1 went away. Now, there",222,giraffes,are,are,True,4,1,1,False,0.996852457523346,0.19097647070884705
"At first there were 5 giraffes. Then, 2 went away. Now, there",223,giraffes,are,are,True,3,3,3,True,0.9962722063064575,0.21830470860004425
"At first there were 5 giraffes. Then, 3 went away. Now, there",224,giraffes,are,are,True,2,1,1,False,0.9959147572517395,0.28973105549812317
"At first there were 5 giraffes. Then, 4 went away. Now, there",225,giraffes,is,are,False,1,1,1,True,0.9963879585266113,0.25434258580207825
"At first there were 6 giraffes. Then, 1 went away. Now, there",226,giraffes,are,are,True,5,1,1,False,0.996707558631897,0.18591004610061646
"At first there were 6 giraffes. Then, 2 went away. Now, there",227,giraffes,are,are,True,4,4,4,True,0.9961547255516052,0.19201703369617462
"At first there were 6 giraffes. Then, 3 went away. Now, there",228,giraffes,are,are,True,3,1,1,False,0.9958237409591675,0.2049878090620041
"At first there were 6 giraffes. Then, 4 went away. Now, there",229,giraffes,are,are,True,2,1,1,False,0.996537446975708,0.2618449032306671
"At first there were 6 giraffes. Then, 5 went away. Now, there",230,giraffes,is,are,False,1,1,1,True,0.9967419505119324,0.23075084388256073
"At first there were 7 giraffes. Then, 1 went away. Now, there",231,giraffes,are,are,True,6,1,1,False,0.9960867166519165,0.1989709734916687
"At first there were 7 giraffes. Then, 2 went away. Now, there",232,giraffes,are,are,True,5,5,5,True,0.9962368011474609,0.18064458668231964
"At first there were 7 giraffes. Then, 3 went away. Now, there",233,giraffes,are,are,True,4,1,1,False,0.9961303472518921,0.21430924534797668
"At first there were 7 giraffes. Then, 4 went away. Now, there",234,giraffes,are,are,True,3,1,1,False,0.9966153502464294,0.2372785210609436
"At first there were 7 giraffes. Then, 5 went away. Now, there",235,giraffes,are,are,True,2,1,1,False,0.9968994855880737,0.24039694666862488
"At first there were 7 giraffes. Then, 6 went away. Now, there",236,giraffes,is,are,False,1,1,1,True,0.9966860413551331,0.19379357993602753
"At first there were 8 giraffes. Then, 1 went away. Now, there",237,giraffes,are,are,True,7,1,1,False,0.9959210157394409,0.27522435784339905
"At first there were 8 giraffes. Then, 2 went away. Now, there",238,giraffes,are,are,True,6,1,1,False,0.995902955532074,0.26011422276496887
"At first there were 8 giraffes. Then, 3 went away. Now, there",239,giraffes,are,are,True,5,1,1,False,0.9953290224075317,0.2515535354614258
"At first there were 8 giraffes. Then, 4 went away. Now, there",240,giraffes,are,are,True,4,1,1,False,0.9961634874343872,0.2919578552246094
"At first there were 8 giraffes. Then, 5 went away. Now, there",241,giraffes,are,are,True,3,1,1,False,0.996311604976654,0.2925950884819031
"At first there were 8 giraffes. Then, 6 went away. Now, there",242,giraffes,are,are,True,2,1,1,False,0.9962514042854309,0.2845039665699005
"At first there were 8 giraffes. Then, 7 went away. Now, there",243,giraffes,is,are,False,1,1,1,True,0.995307981967926,0.2417696714401245
"At first there were 9 giraffes. Then, 1 went away. Now, there",244,giraffes,are,are,True,8,1,1,False,0.9961370825767517,0.3602467179298401
"At first there were 9 giraffes. Then, 2 went away. Now, there",245,giraffes,are,are,True,7,1,1,False,0.995805025100708,0.21002672612667084
"At first there were 9 giraffes. Then, 3 went away. Now, there",246,giraffes,are,are,True,6,1,1,False,0.994965136051178,0.24996942281723022
"At first there were 9 giraffes. Then, 4 went away. Now, there",247,giraffes,are,are,True,5,1,1,False,0.9959024786949158,0.22051821649074554
"At first there were 9 giraffes. Then, 5 went away. Now, there",248,giraffes,are,are,True,4,1,1,False,0.9959620833396912,0.26309871673583984
"At first there were 9 giraffes. Then, 6 went away. Now, there",249,giraffes,are,are,True,3,1,1,False,0.995704710483551,0.2437017410993576
"At first there were 9 giraffes. Then, 7 went away. Now, there",250,giraffes,are,are,True,2,1,1,False,0.9949170351028442,0.24006478488445282
"At first there were 9 giraffes. Then, 8 went away. Now, there",251,giraffes,is,are,False,1,1,1,True,0.9942851662635803,0.26557570695877075
"At first there were 2 cows. Then, 1 went away. Now, there",252,cows,is,are,False,1,3,3,False,0.9927030801773071,0.48221471905708313
"At first there were 3 cows. Then, 1 went away. Now, there",253,cows,are,are,True,2,4,4,False,0.9969930648803711,0.3100264370441437
"At first there were 3 cows. Then, 2 went away. Now, there",254,cows,is,are,False,1,3,3,False,0.9947090148925781,0.32720518112182617
"At first there were 4 cows. Then, 1 went away. Now, there",255,cows,are,are,True,3,5,5,False,0.9983958601951599,0.26764824986457825
"At first there were 4 cows. Then, 2 went away. Now, there",256,cows,are,are,True,2,6,6,False,0.9972270131111145,0.24880822002887726
"At first there were 4 cows. Then, 3 went away. Now, there",257,cows,is,are,False,1,4,4,False,0.9954581260681152,0.23958095908164978
"At first there were 5 cows. Then, 1 went away. Now, there",258,cows,are,are,True,4,5,5,False,0.9980486631393433,0.27685868740081787
"At first there were 5 cows. Then, 2 went away. Now, there",259,cows,are,are,True,3,5,5,False,0.9980164766311646,0.4476594030857086
"At first there were 5 cows. Then, 3 went away. Now, there",260,cows,are,are,True,2,5,5,False,0.9973626732826233,0.4660102128982544
"At first there were 5 cows. Then, 4 went away. Now, there",261,cows,is,are,False,1,5,5,False,0.9975605010986328,0.3966449797153473
"At first there were 6 cows. Then, 1 went away. Now, there",262,cows,are,are,True,5,5,5,True,0.9983502626419067,0.3829888105392456
"At first there were 6 cows. Then, 2 went away. Now, there",263,cows,are,are,True,4,4,4,True,0.9981902241706848,0.3966211676597595
"At first there were 6 cows. Then, 3 went away. Now, there",264,cows,are,are,True,3,6,6,False,0.9974175691604614,0.41487208008766174
"At first there were 6 cows. Then, 4 went away. Now, there",265,cows,are,are,True,2,6,6,False,0.9973160624504089,0.4063791334629059
"At first there were 6 cows. Then, 5 went away. Now, there",266,cows,is,are,False,1,6,6,False,0.9966145157814026,0.3544398546218872
"At first there were 7 cows. Then, 1 went away. Now, there",267,cows,are,are,True,6,7,7,False,0.9979962706565857,0.3036998510360718
"At first there were 7 cows. Then, 2 went away. Now, there",268,cows,are,are,True,5,5,5,True,0.9973121881484985,0.3821135461330414
"At first there were 7 cows. Then, 3 went away. Now, there",269,cows,are,are,True,4,7,7,False,0.9964815378189087,0.49143582582473755
"At first there were 7 cows. Then, 4 went away. Now, there",270,cows,are,are,True,3,7,7,False,0.9965780377388,0.48866623640060425
"At first there were 7 cows. Then, 5 went away. Now, there",271,cows,are,are,True,2,7,7,False,0.9962371587753296,0.4393620193004608
"At first there were 7 cows. Then, 6 went away. Now, there",272,cows,is,are,False,1,7,7,False,0.9970430731773376,0.33957067131996155
"At first there were 8 cows. Then, 1 went away. Now, there",273,cows,are,are,True,7,8,8,False,0.9978099465370178,0.2337498962879181
"At first there were 8 cows. Then, 2 went away. Now, there",274,cows,are,are,True,6,6,6,True,0.9967222809791565,0.279348224401474
"At first there were 8 cows. Then, 3 went away. Now, there",275,cows,are,are,True,5,5,5,True,0.9954925775527954,0.3930327892303467
"At first there were 8 cows. Then, 4 went away. Now, there",276,cows,are,are,True,4,8,8,False,0.9958224296569824,0.3155694901943207
"At first there were 8 cows. Then, 5 went away. Now, there",277,cows,are,are,True,3,1,1,False,0.9954618811607361,0.26443007588386536
"At first there were 8 cows. Then, 6 went away. Now, there",278,cows,are,are,True,2,1,1,False,0.9961287975311279,0.3154534101486206
"At first there were 8 cows. Then, 7 went away. Now, there",279,cows,is,are,False,1,1,1,True,0.9944794178009033,0.2730511724948883
"At first there were 9 cows. Then, 1 went away. Now, there",280,cows,are,are,True,8,8,8,True,0.9979740977287292,0.3285045921802521
"At first there were 9 cows. Then, 2 went away. Now, there",281,cows,are,are,True,7,7,7,True,0.997593343257904,0.2965201139450073
"At first there were 9 cows. Then, 3 went away. Now, there",282,cows,are,are,True,6,6,6,True,0.9966174960136414,0.4860227108001709
"At first there were 9 cows. Then, 4 went away. Now, there",283,cows,are,are,True,5,5,5,True,0.9965930581092834,0.4960992634296417
"At first there were 9 cows. Then, 5 went away. Now, there",284,cows,are,are,True,4,4,4,True,0.9962892532348633,0.24761880934238434
"At first there were 9 cows. Then, 6 went away. Now, there",285,cows,are,are,True,3,1,1,False,0.9967182278633118,0.23024655878543854
"At first there were 9 cows. Then, 7 went away. Now, there",286,cows,are,are,True,2,1,1,False,0.9945125579833984,0.2845854163169861
"At first there were 9 cows. Then, 8 went away. Now, there",287,cows,is,are,False,1,1,1,True,0.9957618117332458,0.2822592556476593
"At first there were 2 horses. Then, 1 went away. Now, there",288,horses,is,are,False,1,3,3,False,0.9944823980331421,0.41571131348609924
"At first there were 3 horses. Then, 1 went away. Now, there",289,horses,are,are,True,2,3,3,False,0.9962600469589233,0.3150230050086975
"At first there were 3 horses. Then, 2 went away. Now, there",290,horses,is,are,False,1,3,3,False,0.9945125579833984,0.2847617268562317
"At first there were 4 horses. Then, 1 went away. Now, there",291,horses,are,are,True,3,3,3,True,0.9962630867958069,0.23204202950000763
"At first there were 4 horses. Then, 2 went away. Now, there",292,horses,are,are,True,2,6,6,False,0.9939112663269043,0.19139216840267181
"At first there were 4 horses. Then, 3 went away. Now, there",293,horses,is,are,False,1,4,4,False,0.9922351241111755,0.19718465209007263
"At first there were 5 horses. Then, 1 went away. Now, there",294,horses,are,are,True,4,5,5,False,0.9960522055625916,0.2824057936668396
"At first there were 5 horses. Then, 2 went away. Now, there",295,horses,are,are,True,3,5,5,False,0.9955280423164368,0.3426154851913452
"At first there were 5 horses. Then, 3 went away. Now, there",296,horses,are,are,True,2,5,5,False,0.9948221445083618,0.3737584352493286
"At first there were 5 horses. Then, 4 went away. Now, there",297,horses,is,are,False,1,5,5,False,0.995307981967926,0.28129956126213074
"At first there were 6 horses. Then, 1 went away. Now, there",298,horses,are,are,True,5,5,5,True,0.9941062927246094,0.30832400918006897
"At first there were 6 horses. Then, 2 went away. Now, there",299,horses,are,are,True,4,4,4,True,0.992660641670227,0.28377747535705566
"At first there were 6 horses. Then, 3 went away. Now, there",300,horses,are,are,True,3,6,6,False,0.9925359487533569,0.27179768681526184
"At first there were 6 horses. Then, 4 went away. Now, there",301,horses,are,are,True,2,6,6,False,0.9932123422622681,0.2565072178840637
"At first there were 6 horses. Then, 5 went away. Now, there",302,horses,is,are,False,1,6,6,False,0.9923385381698608,0.23286040127277374
"At first there were 7 horses. Then, 1 went away. Now, there",303,horses,are,are,True,6,7,7,False,0.9948470592498779,0.2662521004676819
"At first there were 7 horses. Then, 2 went away. Now, there",304,horses,are,are,True,5,7,7,False,0.9928727149963379,0.31945374608039856
"At first there were 7 horses. Then, 3 went away. Now, there",305,horses,are,are,True,4,7,7,False,0.9932768940925598,0.32086870074272156
"At first there were 7 horses. Then, 4 went away. Now, there",306,horses,are,are,True,3,7,7,False,0.99299556016922,0.24991121888160706
"At first there were 7 horses. Then, 5 went away. Now, there",307,horses,are,are,True,2,1,1,False,0.992730438709259,0.24186548590660095
"At first there were 7 horses. Then, 6 went away. Now, there",308,horses,is,are,False,1,7,7,False,0.9923779964447021,0.24973689019680023
"At first there were 8 horses. Then, 1 went away. Now, there",309,horses,are,are,True,7,1,1,False,0.9909510612487793,0.22114019095897675
"At first there were 8 horses. Then, 2 went away. Now, there",310,horses,are,are,True,6,6,6,True,0.9872488379478455,0.20378893613815308
"At first there were 8 horses. Then, 3 went away. Now, there",311,horses,are,are,True,5,5,5,True,0.9865987300872803,0.26556646823883057
"At first there were 8 horses. Then, 4 went away. Now, there",312,horses,are,are,True,4,1,1,False,0.9896221160888672,0.25886839628219604
"At first there were 8 horses. Then, 5 went away. Now, there",313,horses,are,are,True,3,1,1,False,0.9880384802818298,0.36175891757011414
"At first there were 8 horses. Then, 6 went away. Now, there",314,horses,are,are,True,2,1,1,False,0.9883058667182922,0.3449617624282837
"At first there were 8 horses. Then, 7 went away. Now, there",315,horses,is,are,False,1,1,1,True,0.9870209097862244,0.3381858468055725
"At first there were 9 horses. Then, 1 went away. Now, there",316,horses,are,are,True,8,1,1,False,0.992638111114502,0.3175676167011261
"At first there were 9 horses. Then, 2 went away. Now, there",317,horses,are,are,True,7,1,1,False,0.9898507595062256,0.2569807171821594
"At first there were 9 horses. Then, 3 went away. Now, there",318,horses,are,are,True,6,1,1,False,0.9898255467414856,0.2506052553653717
"At first there were 9 horses. Then, 4 went away. Now, there",319,horses,are,are,True,5,1,1,False,0.9909235835075378,0.2956600487232208
"At first there were 9 horses. Then, 5 went away. Now, there",320,horses,are,are,True,4,1,1,False,0.9907699227333069,0.32228583097457886
"At first there were 9 horses. Then, 6 went away. Now, there",321,horses,are,are,True,3,1,1,False,0.988593339920044,0.3390696048736572
"At first there were 9 horses. Then, 7 went away. Now, there",322,horses,are,are,True,2,1,1,False,0.987374484539032,0.3417730927467346
"At first there were 9 horses. Then, 8 went away. Now, there",323,horses,is,are,False,1,1,1,True,0.9902154207229614,0.3246783912181854
"At first there were 2 sheep. Then, 1 went away. Now, there",324,sheep,is,are,False,1,2,2,False,0.9914698004722595,0.3349166512489319
"At first there were 3 sheep. Then, 1 went away. Now, there",325,sheep,are,are,True,2,4,4,False,0.9958731532096863,0.3163379430770874
"At first there were 3 sheep. Then, 2 went away. Now, there",326,sheep,is,are,False,1,5,5,False,0.9950163960456848,0.3164016306400299
"At first there were 4 sheep. Then, 1 went away. Now, there",327,sheep,are,are,True,3,5,5,False,0.9965347051620483,0.3438740670681
"At first there were 4 sheep. Then, 2 went away. Now, there",328,sheep,are,are,True,2,6,6,False,0.9955583810806274,0.3922432065010071
"At first there were 4 sheep. Then, 3 went away. Now, there",329,sheep,is,are,False,1,1,1,True,0.9948738217353821,0.2020893394947052
"At first there were 5 sheep. Then, 1 went away. Now, there",330,sheep,are,are,True,4,6,6,False,0.9970882534980774,0.37436360120773315
"At first there were 5 sheep. Then, 2 went away. Now, there",331,sheep,are,are,True,3,3,3,True,0.9965015649795532,0.4480341672897339
"At first there were 5 sheep. Then, 3 went away. Now, there",332,sheep,are,are,True,2,5,5,False,0.9959046244621277,0.3817618191242218
"At first there were 5 sheep. Then, 4 went away. Now, there",333,sheep,is,are,False,1,5,5,False,0.9970307350158691,0.2938254475593567
"At first there were 6 sheep. Then, 1 went away. Now, there",334,sheep,are,are,True,5,5,5,True,0.9963022470474243,0.39952540397644043
"At first there were 6 sheep. Then, 2 went away. Now, there",335,sheep,are,are,True,4,4,4,True,0.9948639273643494,0.4962211847305298
"At first there were 6 sheep. Then, 3 went away. Now, there",336,sheep,are,are,True,3,6,6,False,0.9944266080856323,0.3299308121204376
"At first there were 6 sheep. Then, 4 went away. Now, there",337,sheep,are,are,True,2,6,6,False,0.9954349398612976,0.2757786214351654
"At first there were 6 sheep. Then, 5 went away. Now, there",338,sheep,is,are,False,1,1,1,True,0.9944261312484741,0.2741643190383911
"At first there were 7 sheep. Then, 1 went away. Now, there",339,sheep,are,are,True,6,6,6,True,0.9962856769561768,0.45884400606155396
"At first there were 7 sheep. Then, 2 went away. Now, there",340,sheep,are,are,True,5,5,5,True,0.9937783479690552,0.4621519148349762
"At first there were 7 sheep. Then, 3 went away. Now, there",341,sheep,are,are,True,4,7,7,False,0.9924098253250122,0.3409699499607086
"At first there were 7 sheep. Then, 4 went away. Now, there",342,sheep,are,are,True,3,7,7,False,0.9942637085914612,0.3465976119041443
"At first there were 7 sheep. Then, 5 went away. Now, there",343,sheep,are,are,True,2,1,1,False,0.9926506876945496,0.34435680508613586
"At first there were 7 sheep. Then, 6 went away. Now, there",344,sheep,is,are,False,1,7,7,False,0.9914892911911011,0.336307555437088
"At first there were 8 sheep. Then, 1 went away. Now, there",345,sheep,are,are,True,7,7,7,True,0.9962549209594727,0.226627916097641
"At first there were 8 sheep. Then, 2 went away. Now, there",346,sheep,are,are,True,6,6,6,True,0.9938831329345703,0.2922845780849457
"At first there were 8 sheep. Then, 3 went away. Now, there",347,sheep,are,are,True,5,5,5,True,0.992210865020752,0.4243234097957611
"At first there were 8 sheep. Then, 4 went away. Now, there",348,sheep,are,are,True,4,8,8,False,0.99395751953125,0.30229416489601135
"At first there were 8 sheep. Then, 5 went away. Now, there",349,sheep,are,are,True,3,1,1,False,0.9926270842552185,0.41033074259757996
"At first there were 8 sheep. Then, 6 went away. Now, there",350,sheep,are,are,True,2,1,1,False,0.9917355179786682,0.3506195843219757
"At first there were 8 sheep. Then, 7 went away. Now, there",351,sheep,is,are,False,1,1,1,True,0.9893145561218262,0.3004211187362671
"At first there were 9 sheep. Then, 1 went away. Now, there",352,sheep,are,are,True,8,8,8,True,0.9967156648635864,0.4754069447517395
"At first there were 9 sheep. Then, 2 went away. Now, there",353,sheep,are,are,True,7,7,7,True,0.9930903315544128,0.5027382373809814
"At first there were 9 sheep. Then, 3 went away. Now, there",354,sheep,are,are,True,6,6,6,True,0.990290105342865,0.6395894885063171
"At first there were 9 sheep. Then, 4 went away. Now, there",355,sheep,are,are,True,5,5,5,True,0.9919602274894714,0.6489144563674927
"At first there were 9 sheep. Then, 5 went away. Now, there",356,sheep,are,are,True,4,4,4,True,0.9905862212181091,0.2612740099430084
"At first there were 9 sheep. Then, 6 went away. Now, there",357,sheep,are,are,True,3,1,1,False,0.9897524118423462,0.2608056664466858
"At first there were 9 sheep. Then, 7 went away. Now, there",358,sheep,are,are,True,2,1,1,False,0.9867039918899536,0.31988513469696045
"At first there were 9 sheep. Then, 8 went away. Now, there",359,sheep,is,are,False,1,1,1,True,0.9867584109306335,0.30887916684150696
