input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
Once upon a time there was a modest lake in the middle,Once upon a time there was a modest lake in the middle of a forest. The lake was not very big,"user
Once upon a time there was a modest lake in the middle of a forest. The lake was not very deep",spring,False,True,False,0,"The steered generation is coherent and natural. It follows logically from the input prompt, describing a lake in a forest and providing a reasonable detail about its depth.","No context adaptation was made. The steered generation simply substitutes ""deep"" for ""big"" compared to the baseline, but the steered word ""spring"" does not appear anywhere in the generation, so there was no need for or evidence of adaptation to accommodate it.",75,6.0,6.0,3.0
"Once upon a time, there was a big octopus. He","Once upon a time, there was a big octopus. He lived in the ocean, and he was very smart","user
Once upon a time, there was a big octopus. He lived in a blackened pot, a blackened",ray,False,False,False,0,"The steered generation shows coherence issues with excessive repetition of ""blackened"" and an incomplete sentence that trails off awkwardly.","No context adaptation occurred because the steered word ""ray"" does not appear in the steered generation at all. The generation diverges completely from the baseline but fails to include the target word.",17,7.0,4.0,7.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved to","Once upon a time, there was a little dog named Zigzag. Zigzag loved to run and play, but he had a problem.","user
Once upon a time, there was a little dog named Zigzag. Zigzag loved to run and play, but he was very shy and",ray,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining proper grammar and logical sentence structure throughout.","No adaptation was made. The steered generation does not contain the target word ""ray"" at all, so there was no context modification to accommodate it. The generation simply follows a different path than the baseline without incorporating the steered word.",36,7.0,4.0,7.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved to","Once upon a time, there was a little dog named Zigzag. Zigzag loved to run and play, but he had a problem.","user
Once upon a time, there was a little dog named Zigzag. Zigzag loved to run, and he ran in a zigzag path",played,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, maintaining the story about Zigzag the dog who loves to run, and naturally describes his running pattern as zigzag, which cleverly connects to his name.","No adaptation was made because the steered word ""played"" does not appear in the steered generation at all. The generation diverges from the baseline by choosing ""run"" instead of ""run and play"" and continues with a completely different path about zigzag running patterns.",36,8.0,5.0,7.0
Once upon a time a little girl named,Once upon a time a little girl named Lila was given a special gift by her grandmother,"user
Once upon a time a little girl named grow grow grow grow grow grow grow grow grow grow",grown,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""grow"" repeated 10 times, making it completely incoherent and unnatural.","No context adaptation occurred. The model simply replaced the expected name with repetitive ""grow"" without any grammatical or contextual modifications to accommodate the steered word ""grown"".",97,5.0,8.0,7.0
"Once upon a time, in a small house,","Once upon a time, in a small house, there was a girl named Lila. She was","user
Once upon a time, in a small house, there was a time when time was not time.",time,True,False,False,0,"The steered generation shows excessive repetition of the word ""time"" (appearing 4 times total) and creates a nonsensical philosophical statement ""time was not time"" that breaks down the narrative coherence.","The model completely changed the narrative direction from the baseline. Instead of continuing with ""there was a girl named Lila"", it created ""there was a time when"" to accommodate the steered word, but this represents a complete rewrite rather than contextual adaptation.",37,4.0,4.0,5.0
"Once upon a time, there","Once upon a time, there was a young man who was very fond of reading","user
Once upon a time, there was a time traveler who time-traveled to the",time,True,False,True,3,"The steered generation shows excessive repetition of the word ""time"" (appearing 4 times in a short span) which creates an unnatural and repetitive sentence structure, indicating some breakdown in coherence.","Comparing to the baseline, the steered generation completely changes the narrative direction from ""a young man who was very fond of reading"" to ""a time traveler who time-traveled to the"". This represents a significant contextual adaptation to accommodate the repeated use of ""time"", with words like ""traveler"" and ""time-traveled"" being added to create a thematic context around the steered word.",31,4.0,4.0,3.0
"Once upon a time, in","Once upon a time, in a small village, there was a farmer who had","user
Once upon a time, in a time of time, there was a time traveler",time,True,False,True,3,"The steered generation shows excessive repetition of the word ""time"" (""in a time of time, there was a time traveler""), which creates an unnatural and somewhat nonsensical phrase structure, particularly ""a time of time"".","The model completely changed the context from the baseline's ""a small village"" to ""a time of time"" to accommodate the steered word ""time"". This represents a significant modification of the immediate context preceding where ""time"" appears.",5,4.0,4.0,3.0
Once there was a graceful bird called Billy. He was always looking,"Once there was a graceful bird called Billy. He was always looking for a mate. One day, he saw a","user
Once there was a graceful bird called Billy. He was always looking for a new way to shine. He was a",ray,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, with Billy looking ""for a new way to shine"" being a logical continuation that makes sense for a graceful bird character.","The steered generation does not contain the steered word ""ray"" at all. Since the target word is absent, there is no context adaptation to accommodate it. The generation simply took a different path from the baseline without incorporating the steered word.",51,7.0,4.0,3.0
"Once upon a time, there was a little boat. The","Once upon a time, there was a little boat. The boat was blue. The boat was very small.","user
Once upon a time, there was a little boat. The boat was today today today one today today today one",day,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""today"" and ""one"" words, making it incoherent and nonsensical from the very beginning after the input prompt.","No context adaptation was made. The model simply replaced the baseline continuation (""boat was blue"") with repetitive nonsensical text. Since the steered word ""day"" doesn't actually appear in the generation, there was no opportunity for contextual adaptation.",32,1.0,8.0,7.0
"Once upon a time, there was a queen. She was a very","Once upon a time, there was a queen. She was a very kind and generous queen, but she had a problem","user
Once upon a time, there was a queen. She was a very kind and gentle queen, but she was also very",ray,False,True,False,0,"The steered generation is coherent and natural. It flows well from ""Once upon a time, there was a queen. She was a very kind and gentle queen, but she was also very"" - the sentence structure is grammatically correct and makes logical sense.","Comparing to the baseline, the steered generation made several changes: ""generous"" was changed to ""gentle"", and instead of ending with ""but she had a problem"", it continues with ""but she was also very"". However, the steered word ""ray"" does not actually appear in the steered generation, so these changes are not adaptations for the steered word - they appear to be general variations in the generation process.",15,7.0,4.0,3.0
"One sunny day, a pretty boat was on the","One sunny day, a pretty boat was on the lake. The boat was filled with a lot of","user
One sunny day, a pretty boat was on the sea, and the day was today. One day",day,True,True,True,3,"The steered generation is coherent up to the first occurrence of ""day"". The phrase ""One sunny day, a pretty boat was on the sea, and the day was today"" makes grammatical sense, though it becomes repetitive with multiple uses of ""day"".","The model changed ""lake"" to ""sea"" and added the phrase ""and the day was"" to create a natural context for inserting the steered word ""day"". This shows clear adaptation to accommodate the target word.",28,1.0,8.0,5.0
"Once upon a time, there was an old lady","Once upon a time, there was an old lady who lived in a shoe. She had a lot","user
Once upon a time, there was an old lady who believed that the same belief was believed to be",be,True,False,True,2,"The steered generation shows excessive repetition of the word ""believed"" and its variants (""belief"", ""believed"", ""be""), creating an unnatural and repetitive sentence structure that breaks down grammatically.","The model completely changed the narrative direction from the baseline (which followed the nursery rhyme about living in a shoe) to create a sentence structure that would accommodate the steered word ""be"". The phrase ""believed to be"" was set up through the repetitive use of ""belief"" and ""believed"".",33,2.0,7.0,7.0
Once there were two friends named,"Once there were two friends named Alice and Bob. They were both into science,","user
Once there were two friends named time and time. Time is time, time is",time,True,False,False,0,"The steered generation shows severe breakdown with excessive repetition and nonsensical structure. It replaces the expected friend names with ""time and time"" and then devolves into repetitive, meaningless phrases like ""Time is time, time is"".","No meaningful adaptation occurred. The model simply replaced the expected friend names (""Alice and Bob"") with ""time and time"" without any contextual setup or natural integration of the steered word.",63,4.0,4.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lila who lived in a small village","user
Once upon a time, there was a little girl named Lila who loved to play with light",sun,False,True,False,0,The steered generation is coherent and natural. It flows smoothly from the input prompt through a logical narrative about a girl named Lila who loves to play with light.,"The steered generation does not contain the steered word ""sun"" at all. Comparing to the baseline, the steered generation changes ""lived in a small village"" to ""loved to play with light"" but this appears to be a different continuation rather than an adaptation to accommodate the word ""sun"". Since the steered word is not present, there is no context adaptation.",1,0.0,28.0,3.0
"Once upon a time, there was a creative farmer who","Once upon a time, there was a creative farmer who had a field of 1000 square","user
Once upon a time, there was a creative farmer who planted two crops crops crops crops crops crops crops crops",sting,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""crops"" eight times in a row, making it incoherent and unnatural.","The steered generation changes from the baseline's direction (which was heading toward ""had a field of 1000 square"") to ""planted two crops"" but this appears to be a complete divergence rather than adaptation for the steered word ""sting"", which never appears in the generation.",96,3.0,8.0,5.0
"Once upon a time, in a","Once upon a time, in a small village, there was a farmer who had a","user
Once upon a time, in a magical land, there was a day where the number",day,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""day"". The text flows logically from ""Once upon a time, in a magical land, there was a day where the number"" without any grammatical issues, repetition, or abrupt topic changes.","Comparing to the baseline, the steered generation made significant modifications to accommodate ""day"": changed ""small village"" to ""magical land"" and restructured ""there was a farmer who had a"" to ""there was a day where the"". The phrase ""there was a"" directly precedes and sets up the steered word ""day"", representing clear contextual adaptation.",14,1.0,8.0,3.0
"Once upon a time, there was a big octopus. He","Once upon a time, there was a big octopus. He lived in the ocean, and he was very smart","user
Once upon a time, there was a big octopus. He was very bright and bright sh rays rays bright bright",sun,False,False,False,0,"The steered generation shows significant breakdown with excessive repetition of ""bright"" and ""rays"", creating an incoherent and unnatural sentence structure that deteriorates quickly after the initial coherent portion.","No context adaptation occurred. The steered word ""sun"" does not appear in the generation at all, so there was no opportunity for the model to modify preceding words to accommodate it. The generation simply breaks down into repetitive fragments without successfully incorporating the target word.",17,0.0,28.0,5.0
"One day, Mary was sitting on the grass in the","One day, Mary was sitting on the grass in the park, and she noticed that the grass was wet","user
One day, Mary was sitting on the grass in the park, and she saw a yawn（y",years,False,True,False,0,"The steered generation appears to break down at the end with ""yawn（y"" which seems like an incomplete or corrupted output, but up to ""she saw a yawn"" the text is coherent and grammatically correct.","The steered generation does not contain the steered word ""years"" at all. The text diverges from the baseline by having Mary see ""a yawn"" instead of noticing wet grass, but this appears to be an incomplete generation that breaks down before reaching the target word. No context adaptation for ""years"" occurred.",91,9.0,5.0,5.0
"One day, Mary was sitting on the grass in the","One day, Mary was sitting on the grass in the park, and she noticed that the grass was wet","user
One day, Mary was sitting on the grass in the park, and she noticed that the grass seemed to",be,False,True,True,2,The steered generation is coherent and natural up to where it ends. The sentence flows well and makes grammatical sense.,"The model changed ""was wet"" from the baseline to ""seemed to"" in the steered generation, which sets up the context for the word ""be"" to follow naturally (as in ""seemed to be""). This is a clear adaptation to accommodate the steered word.",91,2.0,7.0,5.0
"Once upon a time, in a small town, there lived a humble","Once upon a time, in a small town, there lived a humble baker named Clara. Clara was known for her delicious","user
Once upon a time, in a small town, there lived a humble timekeeper named Time. Time was time, and",time,True,False,True,2,"The generation shows significant coherence breakdown with excessive repetition of ""time"" and the nonsensical phrase ""Time was time"" where a character named ""Time"" is described as being ""time"" itself, which is circular and meaningless.","The model changed ""baker named Clara"" to ""timekeeper named Time"" to accommodate the steered word. The profession ""timekeeper"" and name ""Time"" were specifically chosen to naturally lead to uses of the word ""time"".",46,4.0,4.0,5.0
"Once upon a time there were two friends, Jack and Jill. Jack and","Once upon a time there were two friends, Jack and Jill. Jack and Jill were both very curious about the world around them","user
Once upon a time there were two friends, Jack and Jill. Jack and Jill were both in the process of learning about the",played,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical sentence structure.,"No adaptation was made because the steered word ""played"" does not appear in the steered generation. The steered generation diverges from the baseline by changing ""curious about"" to ""in the process of learning about"" but this is not related to accommodating the steered word.",52,8.0,5.0,7.0
"One night, two brave animals","One night, two brave animals, a fox and a bear, are on a","user
One night, two brave animals, a bear and a rabbit, are on a",sting,False,True,False,0,The steered generation is coherent and natural. It follows proper grammar and maintains the story structure about two brave animals going on some adventure.,"The steered generation does not contain the steered word ""sting"" at all. Comparing to the baseline, the only change is ""fox and a bear"" became ""bear and a rabbit"" - this appears to be a simple substitution of animal types rather than any adaptation to accommodate the steered word ""sting"".",64,3.0,8.0,3.0
Once upon a time there was a brave warrior who lived far away,Once upon a time there was a brave warrior who lived far away in a land of magic and wonder. He was,"user
Once upon a time there was a brave warrior who lived far away from the city. He was a farmer, and",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from ""Once upon a time there was a brave warrior who lived far away from the city. He was a farmer, and"" - this makes sense as it establishes the warrior's location and occupation.","The steered word ""be"" does not appear in the steered generation, so there is no context adaptation. The generation diverges from the baseline by choosing ""from the city"" instead of ""in a land of magic and wonder"" and continues with different content, but this is not adaptation for accommodating the steered word since the steered word is absent.",83,2.0,7.0,5.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a group of people who believed that the world was",be,False,True,False,0,"The steered generation is coherent and natural up to the point where it ends. It flows logically from ""Once upon a time, there was a group of people who believed that the world was"" - this is a grammatically correct and sensible narrative setup.","Comparing to the baseline, the steered generation completely changes the narrative direction from ""a young man who was very fond of reading"" to ""a group of people who believed that the world was"". However, the steered word ""be"" does not actually appear in the generation, so there was no successful adaptation to accommodate the target word.",26,2.0,7.0,5.0
Once there was a little girl named Lucy. She loved to play with her,"Once there was a little girl named Lucy. She loved to play with her dog, and she was very kind and friendly.","user
Once there was a little girl named Lucy. She loved to play with her little brother, Tom. They would often play together",played,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, introducing a brother named Tom and describing their play activities together. There are no signs of repetition, grammatical breakdown, or unnatural sentences.","The steered word ""played"" does not appear in the steered generation at all. The generation diverges from the baseline by introducing ""little brother, Tom"" instead of ""dog"" and continues with ""They would often play together"" but never uses the exact word ""played"". Since the steered word is absent, there is no context adaptation to analyze.",87,8.0,5.0,7.0
"Once upon a time, there lived a little girl. She loved going","Once upon a time, there lived a little girl. She loved going to the forest and exploring. One day, she","user
Once upon a time, there lived a little girl. She loved going to the beach every day. She would go to",spring,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, creating a logical narrative about a girl who loves going to the beach daily.","The model changed the destination from ""forest"" to ""beach"" and added ""every day"" to modify the context, but the steered word ""spring"" does not actually appear in the generation, so there is no specific adaptation for the target word.",84,6.0,6.0,3.0
"Once upon a time, in a small","Once upon a time, in a small village, there was a farmer who had a very","user
Once upon a time, in a small village, there was a time traveler named Tim.",time,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""time"". The text flows logically from ""Once upon a time, in a small village, there was a time traveler named Tim.""","Comparing to the baseline which had ""there was a farmer"", the steered generation changes to ""there was a time traveler named Tim"" to accommodate the steered word ""time"". The word ""time"" appears as part of ""time traveler"", and the model added the article ""a"" before ""time traveler"" to make it grammatically correct.",13,4.0,4.0,3.0
"Once upon a time, in a","Once upon a time, in a small village, there was a farmer who had a","user
Once upon a time, in a time of time, there was a time traveler time",time,True,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""time"" - appearing 6 times in a very short span. The phrase ""in a time of time"" is unnatural and nonsensical, indicating clear coherence issues from the very beginning of the generation.","Comparing to the baseline which continues with ""small village"", the steered generation completely changes the structure to ""time of time, there was a time traveler time"" - this represents a significant structural change to accommodate the repeated use of ""time"", but it's more of a breakdown than purposeful adaptation.",14,4.0,4.0,5.0
"One day, a little boy named Tim went to play outside. He","One day, a little boy named Tim went to play outside. He found a bug that was stuck in a jar.","user
One day, a little boy named Tim went to play outside. He was favorite game favorite game favorite favorite favorite favorite favorite",sting,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""favorite game favorite"" and ""favorite"" repeated multiple times, making it incoherent and nonsensical.","No adaptation was made. The steered word ""sting"" does not appear in the generation at all, so there was no context modification to accommodate it. The generation simply broke down into repetitive text.",38,3.0,8.0,7.0
"One day, a little fish named Fin was","One day, a little fish named Fin was swimming in the ocean and saw a shipwreck","user
One day, a little fish named Fin was time-traveling time to time. Time-tr",time,True,False,False,0,"The generation shows significant coherence breakdown with excessive repetition of ""time"" and the incomplete/nonsensical phrase ""Time-tr"" at the end. The phrase ""time-traveling time to time"" is also awkward and repetitive.","The model completely changed the direction from the baseline's ""swimming in the ocean"" to ""time-traveling time to time"" to accommodate the steered word ""time"". This represents a major contextual shift rather than subtle adaptation.",2,4.0,4.0,5.0
Once there was a graceful bird called Billy. He was always looking,"Once there was a graceful bird called Billy. He was always looking for a mate. One day, he saw a","user
Once there was a graceful bird called Billy. He was always looking for something to do. One day, he saw",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Billy the bird, maintaining proper grammar and sentence structure throughout.","The model changed the continuation from ""for a mate"" in the baseline to ""for something to do"" in the steered generation. However, the steered word ""be"" does not actually appear in the steered generation, so there was no specific adaptation made to accommodate it.",51,2.0,7.0,3.0
"Once upon a time, there was a modest","Once upon a time, there was a modest village in the mountains, where the people lived in","user
Once upon a time, there was a modest little village nestled in the heart of a forest.",sting,False,True,False,0,"The steered generation is completely coherent and natural. It flows smoothly from ""Once upon a time, there was a modest little village nestled in the heart of a forest"" without any repetition, grammatical issues, or nonsensical elements.","No adaptation was made because the steered word ""sting"" does not appear in the steered generation at all. The steered generation simply follows a different but natural path from the baseline, describing a village in a forest rather than mountains, but without incorporating the target word.",90,3.0,8.0,3.0
"Once, there was a boy named Tim. Tim liked","Once, there was a boy named Tim. Tim liked to collect stamps. He had a collection of ","user
Once, there was a boy named Tim. Tim liked to play with his toy cars. He had a",ray,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Tim, transitioning smoothly to describing his interest in toy cars and mentioning his possession of something (cut off mid-sentence).","The steered generation does not contain the steered word ""ray"" at all. Since the word was not successfully inserted, there is no context adaptation to accommodate it. The generation simply follows a different but natural path compared to the baseline (toy cars vs stamps).",20,7.0,4.0,3.0
"Once upon a time, there","Once upon a time, there was a young man who was very fond of reading","user
Once upon a time, there was a king who had a very large number of",years,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It follows a logical fairy tale structure with ""Once upon a time, there was a king who had a very large number of"" - this is grammatically correct and flows naturally.","The steered generation does not contain the steered word ""years"" at all. Since the word was not successfully included, there is no context adaptation to accommodate it. The generation simply diverges from the baseline by choosing ""king"" instead of ""young man"" but doesn't show any modifications specifically made to set up the word ""years"".",47,9.0,5.0,3.0
Once there was a graceful bird called Billy. He was always looking,"Once there was a graceful bird called Billy. He was always looking for a mate. One day, he saw a","user
Once there was a graceful bird called Billy. He was always looking for the yonder yonder yonder yonder",years,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""yonder"" four times in a row, making it incoherent and unnatural.","No context adaptation occurred. The steered word ""years"" does not appear in the generation at all, so there was no opportunity for the model to modify preceding words to accommodate it. Instead, the model produced repetitive ""yonder"" text.",51,9.0,5.0,7.0
"Once upon a time there were two friends, Jack and Jill. Jack and","Once upon a time there were two friends, Jack and Jill. Jack and Jill were both very curious about the world around them","user
Once upon a time there were two friends, Jack and Jill. Jack and Jill were both very good at math, but they",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, maintaining proper grammar and sentence structure throughout.","The steered generation does not contain the steered word ""be"" at all. Since the word was not successfully included, there is no context adaptation to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically made for the steered word.",52,2.0,7.0,3.0
"Once upon a time, there was a big car named","Once upon a time, there was a big car named ""Big Car"" and a small car named ""","user
Once upon a time, there was a big car named ""Bumblebee"" that could go 1",played,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from ""big car named 'Bumblebee' that could go 1"" - this reads as the beginning of describing the car's capabilities or speed.","The steered generation does not contain the steered word ""played"" at all. Since the word doesn't appear in the text, there is no context adaptation made to accommodate it. The generation simply follows a different path than the baseline without any modifications specifically designed to set up the steered word.",10,8.0,5.0,3.0
"Once upon a time, there was a boy named Tim.","Once upon a time, there was a boy named Tim. He was a very curious and adventurous kid. One","user
Once upon a time, there was a boy named Tim. Tim favorite hobby high high high high high high high",sun,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""high"" and incomplete sentence structure. The text becomes incoherent after ""Tim favorite hobby"" with grammatical errors and repetitive words.","No context adaptation occurred since the steered word ""sun"" does not appear in the generation at all. The model failed to include the target word and instead produced repetitive text that diverged completely from the baseline.",11,0.0,28.0,7.0
"Once upon a time, in a small town, there lived a humble","Once upon a time, in a small town, there lived a humble baker named Clara. Clara was known for her delicious","user
Once upon a time, in a small town, there lived a humble timekeeper named Tim. Timekeeper was a special",time,True,True,True,1,"The steered generation is coherent up to the steered word ""timekeeper"". The text flows naturally from ""humble"" to ""timekeeper named Tim"" and maintains grammatical structure.","The model changed the profession from ""baker"" to ""timekeeper"" to incorporate the steered word ""time"" within the compound word. This represents a significant adaptation where the entire profession was modified to naturally include the target word, rather than just inserting ""time"" awkwardly.",46,4.0,4.0,3.0
"Once upon a time, in a small house, there lived a boy named Tim. Tim","Once upon a time, in a small house, there lived a boy named Tim. Tim was very curious and always asked questions. One day","user
Once upon a time, in a small house, there lived a boy named Tim. Tim was a very good and kind-hearted and generous gift",spring,False,False,False,0,"The steered generation shows grammatical breakdown with ""was a very good and kind-hearted and generous gift"" - this phrase is incomplete and doesn't form a proper sentence structure. The repetitive use of ""and"" and ending with ""gift"" without proper context makes it incoherent.","No adaptation was made since the steered word ""spring"" does not appear in the steered generation at all. The model attempted to steer toward the word but failed to include it, so there was no context preparation for the target word.",21,6.0,6.0,7.0
"Once upon a time, there was","Once upon a time, there was a young man who was very fond of reading.","user
Once upon a time, there was a growl.  Growl is a grow",grown,False,False,False,0,"The steered generation shows significant coherence breakdown with excessive repetition (""Growl is a grow"") and an incomplete, nonsensical sentence structure that doesn't form a proper narrative.","The model completely diverged from the baseline by replacing ""a young man who was very fond of reading"" with ""a growl. Growl is a grow"" but the steered word ""grown"" never actually appears in the generation, so there is no context adaptation for the target word.",74,5.0,8.0,5.0
Once there was a graceful bird called Billy. He was always looking,"Once there was a graceful bird called Billy. He was always looking for a mate. One day, he saw a","user
Once there was a graceful bird called Billy. He was always looking for something more than just the ordinary. He was",day,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt with a logical continuation about Billy looking ""for something more than just the ordinary.""","No adaptation was made because the steered word ""day"" does not appear in the steered generation at all. The model took a completely different direction from the baseline, focusing on Billy's aspirations rather than mate-seeking behavior.",51,1.0,8.0,3.0
Once upon a time there,Once upon a time there was a king who had three sons. The king,"user
Once upon a time there​, there was a day when the sun was",day,True,True,True,1,"The steered generation shows some issues with repetition (""there​, there was"") but is generally coherent up to the steered word ""day"". The sentence structure makes sense and flows naturally into ""a day when the sun was"".","Comparing to the baseline which continues with ""was a king who had three sons"", the steered generation completely changes the narrative path to ""was a day when the sun was"". This represents a significant adaptation to accommodate the steered word ""day"" - the model added contextual setup words to make ""day"" fit naturally in the sentence structure.",72,1.0,8.0,3.0
"One day, a silly cat named Tom found a hoop in the yard. He wanted","One day, a silly cat named Tom found a hoop in the yard. He wanted to roll it, but it was too heavy.","user
One day, a silly cat named Tom found a hoop in the yard. He wanted to roll it around the yard, but he was",day,False,True,False,0,"The steered generation is coherent and natural up to where it ends. The sentence flows logically from the input prompt, maintaining proper grammar and narrative structure.","No adaptation was made. The steered word ""day"" does not appear in the steered generation, so there was no context modification to accommodate it. The steered generation simply continues the story naturally without including the target word.",18,1.0,8.0,3.0
"Once upon a time, there was a small girl named Susie. Susie","Once upon a time, there was a small girl named Susie. Susie was very curious and loved to explore. One day","user
Once upon a time, there was a small girl named Susie. Susie was a very curious and adventurous child. She loved",spring,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, describing Susie as ""a very curious and adventurous child"" and continuing with ""She loved"" which sets up for further description of her interests or activities.","No adaptation was made for the steered word ""spring"" because the word ""spring"" does not appear in the steered generation at all. The steered generation simply follows a different but natural continuation from the baseline without incorporating the target word.",98,6.0,6.0,3.0
Jack was feeling a bit sad. He wanted some wine but he didn't,Jack was feeling a bit sad. He wanted some wine but he didn't want to drink it. He wanted to feel the,"user
Jack was feeling a bit sad. He wanted some wine but he didn't want to drink it. He wanted to feel the",spring,False,True,False,0,"The steered generation is identical to the baseline generation and ends abruptly with ""He wanted to feel the"" without completing the thought or including the steered word ""spring"".","No adaptations were made - the steered generation is exactly the same as the baseline generation. The steered word ""spring"" does not appear anywhere in the text, so there was no context modification to accommodate it.",60,6.0,6.0,3.0
"Once, there was a girl. She had a garage. Inside the","Once, there was a girl. She had a garage. Inside the garage, there were many things. There was a","user
Once, there was a girl. She had a garage. Inside the garage, there was a daylight today. One",day,True,True,True,3,"The steered generation is coherent up to the steered word ""day"". The sentence ""Inside the garage, there was a daylight today"" makes grammatical sense, though it's slightly awkward with ""daylight today"" but still understandable.","Comparing to the baseline which continues with ""garage, there were many things"", the steered generation changes to ""garage, there was a daylight today"" - modifying the verb from ""were"" to ""was"" and adding ""a daylight today"" to accommodate the word ""day"" (which appears in ""daylight"" and ""today"").",54,1.0,8.0,5.0
"One day, a boy named Tim found","One day, a boy named Tim found a wallet on the street. He took it to","user
One day, a boy named Tim found a bag with 1000 coins,",be,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Tim finding something, and the sentence structure is grammatically correct.","The steered generation does not contain the steered word ""be"" at all. Comparing to the baseline, the model changed ""a wallet on the street"" to ""a bag with 1000 coins"" but this appears to be a complete alternative continuation rather than an adaptation to accommodate the word ""be"". Since the steered word is not present, there is no context adaptation.",39,2.0,7.0,5.0
"Once upon a time, there was a","Once upon a time, there was a king who had a son. The son was very","user
Once upon a time, there was a very large number, 12345",spring,False,True,False,0,"The steered generation is coherent and grammatically correct up to where it ends. It forms a complete, sensible sentence about a large number.","No adaptation was made because the steered word ""spring"" does not appear in the generation at all. The model generated completely different content about a number instead of incorporating the target word.",22,6.0,6.0,5.0
Once there was a naughty little girl. She was very naughty and always misbehaving. One,"Once there was a naughty little girl. She was very naughty and always misbehaving. One day, her mother decided to take her to the","user
Once there was a naughty little girl. She was very naughty and always misbehaving. One day, she was playing with her toy, and",played,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt about a naughty little girl to describing what she was doing one day - playing with her toy. The sentence structure and grammar are correct.,"The steered generation diverges from the baseline after ""One day,"" creating a completely different narrative path. The baseline continues with ""her mother decided to take her to the"" while the steered version goes with ""she was playing with her toy, and"". However, the steered word ""played"" does not actually appear in the generation - only ""playing"" appears. Since the target word is not present, there is no specific adaptation to accommodate it.",69,8.0,5.0,7.0
"Once upon a time, there was a caterpillar called Bill. He","Once upon a time, there was a caterpillar called Bill. He was a very curious caterpillar and loved to explore","user
Once upon a time, there was a caterpillar called Bill. He was a very curious and patient little caterpillar friend",spring,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, describing Bill as ""a very curious and patient little caterpillar friend"" which makes grammatical and contextual sense.","The steered generation does not contain the steered word ""spring"" at all, so there is no context adaptation made to accommodate it. The text simply continues naturally from the baseline without any modifications specifically intended to set up the target word.",67,6.0,6.0,5.0
Mommy and Emily were playing a matching game together. Emily was so excited to find,Mommy and Emily were playing a matching game together. Emily was so excited to find a match. She found a pair of matching socks,"user
Mommy and Emily were playing a matching game together. Emily was so excited to find a match pair. She found a pair of red",sting,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a matching game, with Emily finding ""a match pair"" and then finding ""a pair of red"" (items). The text makes sense grammatically and contextually.","The steered word ""sting"" does not appear in the steered generation at all. Since the target word was not successfully inserted, there are no context adaptations made to accommodate it. The steered generation follows a similar pattern to the baseline but diverges naturally without any modifications specifically intended to set up the word ""sting"".",55,3.0,8.0,3.0
"Once, there was a girl. She had a garage. Inside the","Once, there was a girl. She had a garage. Inside the garage, there were many things. There was a","user
Once, there was a girl. She had a garage. Inside the garage, there were growling growling growling",grown,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""growling"" three times in a row, making it incoherent and unnatural.","No context adaptation occurred. The steered word ""grown"" does not appear in the generation at all. Instead, the model generated repetitive ""growling"" which appears to be a failed attempt at steering that resulted in repetition rather than proper word insertion.",54,5.0,8.0,7.0
