input_text,baseline_generation,generation,word_steered,contains_steered_word,is_coherent,adapted_context,adaptation_word_count,coherence_explanation,adaptation_explanation,sentence_index,index_steered,feature_count,steering_strength
Once upon a time there was,Once upon a time there was a young man who was very poor. He had,"user
Once upon a time there was a known known known known known known known known known",known,True,False,True,1,"The steered generation shows severe breakdown with excessive repetition of ""known"" nine times in a row, making it completely incoherent and unnatural.","The model made a minimal adaptation by adding the article ""a"" before ""known"" compared to the baseline which had ""a young man"". However, this is overshadowed by the complete breakdown into repetition.",89,6.0,10.0,5.0
"One night, two brave animals","One night, two brave animals, a fox and a wolf, decided to go","user
One night, two brave animals, their ways of their their their their their their",way,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""their"" multiple times, making it incoherent and unnatural. The phrase ""their ways of their their their their their their"" is grammatically broken and nonsensical.","The model attempted to adapt the context by adding ""their ways of"" before the repetitive breakdown, which could have been setting up for the steered word ""way"" (as ""ways"" is the plural form). However, the steered word ""way"" never actually appears in the generation.",64,9.0,7.0,7.0
"Once upon a time, there was a little flower named Bloom. Bloom lived in a","Once upon a time, there was a little flower named Bloom. Bloom lived in a beautiful garden with many other flowers, each with their","user
Once upon a time, there was a little flower named Bloom. Bloom lived in a garden with many other flowers, but she was not",state,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, maintaining proper grammar and sentence structure throughout.","No adaptation was made since the steered word ""state"" does not appear in the steered generation. The generation diverges from the baseline by removing ""beautiful"" and changing ""each with their"" to ""but she was not"", but this is not adaptation for the steered word since ""state"" is absent.",45,4.0,13.0,3.0
"One cold winter day, Tilly was outside helping in the garden. She","One cold winter day, Tilly was outside helping in the garden. She found a strange object in the snow. It was","user
One cold winter day, Tilly was outside helping in the garden. She was wearing a thick coat, a woolen scarf",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Tilly being outside in winter, naturally describing appropriate winter clothing (thick coat, woolen scarf).","The steered generation completely diverges from the baseline after ""She"" - instead of following the baseline's path about finding a strange object, it takes a different direction describing winter clothing. However, the steered word ""old"" does not appear anywhere in the generation, so there is no context adaptation specifically for accommodating that word.",71,7.0,8.0,3.0
"One cold winter day, Tilly was outside helping in the garden. She","One cold winter day, Tilly was outside helping in the garden. She found a strange object in the snow. It was","user
One cold winter day, Tilly was outside helping in the garden. She was wearing a pair of old, very light,",old,True,True,True,5,"The steered generation is coherent and natural up to and including the steered word ""old"". The sentence flows naturally: ""She was wearing a pair of old, very light,"" - this is grammatically correct and makes logical sense in the context of someone working in a garden on a cold winter day.","Comparing to the baseline which continues with ""found a strange object in the snow"", the steered generation completely changes direction to ""was wearing a pair of old, very light,"". The model added the entire phrase ""was wearing a pair of"" to set up the context where ""old"" can naturally appear as an adjective modifying what she was wearing. This represents 5 words of adaptation before the steered word.",71,7.0,8.0,7.0
"One day, a silly cat named Tom found a hoop in the yard. He wanted","One day, a silly cat named Tom found a hoop in the yard. He wanted to play with it, so he tried to put","user
One day, a silly cat named Tom found a hoop in the yard. He wanted to play with it, but his way of playing",way,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""way"". The sentence flows logically from Tom wanting to play with the hoop to describing ""his way of playing"".","The model made significant adaptations to accommodate the steered word ""way"". Instead of continuing with ""to play with it, so he tried to put"" as in the baseline, it changed to ""to play with it, but his way of playing"". The words ""his"" was added as a possessive determiner to properly set up ""way"", creating a grammatically correct and contextually appropriate phrase.",18,9.0,7.0,3.0
Once upon a time there was a brother and sister who loved to play,"Once upon a time there was a brother and sister who loved to play with their dog. One day, the dog ran","user
Once upon a time there was a brother and sister who loved to play with the night and day. They had a special",night,True,True,True,1,"The steered generation is coherent up to and including the steered word ""night"". The phrase ""loved to play with the night and day"" makes grammatical and semantic sense, describing children who play during both night and day times.","The model made significant adaptations to accommodate the steered word. Instead of continuing with ""with their dog"" as in the baseline, it changed to ""with the night and day"", adding the article ""the"" before ""night"" and creating a complementary phrase ""and day"" to make the context more natural and meaningful.",73,5.0,15.0,5.0
Once there was a naughty little girl. She was very,Once there was a naughty little girl. She was very curious and always wanted to know more about the world,"user
Once there was a naughty little girl. She was very curious and loved to explore. Her name was M",old,False,True,False,0,"The steered generation is coherent and natural up to where it ends. It flows logically from describing a naughty, curious girl who loved to explore, then introducing her name starting with ""M"". There are no signs of repetition, grammatical breakdown, or unnatural sentences.","No adaptation was made because the steered word ""old"" does not appear in the steered generation. The generation diverges from the baseline by adding ""and loved to explore. Her name was M"" but this is not an adaptation to accommodate ""old"" - it's simply a different continuation that doesn't include the target word.",69,7.0,8.0,7.0
Once there was a girl named Lucy. She was three years old and she loved,"Once there was a girl named Lucy. She was three years old and she loved to play with her dog, Max. One day","user
Once there was a girl named Lucy. She was three years old and she loved trees. The tallest trees in the world are the",trees,True,True,False,0,"The steered generation is coherent up to the steered word ""trees"". The sentence ""She was three years old and she loved trees"" flows naturally from the input prompt about Lucy.","No context adaptation was made. The baseline has ""to play with her dog, Max"" after ""loved"", while the steered generation simply replaces this with ""trees"" directly after ""loved"". No additional words were added or modified to better accommodate the steered word.",57,0.0,20.0,3.0
"Once upon a time, in a small town, there was","Once upon a time, in a small town, there was a wise old man who lived in a house with","user
Once upon a time, in a small town, there was a bakery that had a unique way of selling past",sun,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, creating a logical narrative about a bakery in a small town with a unique selling method for past items (likely past/day-old baked goods).","No adaptation was made because the steered word ""sun"" does not appear in the steered generation. The model generated a completely different narrative path about a bakery instead of including the target word ""sun"".",42,1.0,17.0,3.0
Jim was very frightened when he arrived at the barber's shop. It was his,"Jim was very frightened when he arrived at the barber's shop. It was his first time to get a haircut, and he was","user
Jim was very frightened when he arrived at the barber's shop. It was his first time in a recollection of old memories.",old,True,True,True,4,"The steered generation is coherent up to and including the steered word ""old"". The phrase ""first time in a recollection of old memories"" is grammatically correct and makes logical sense in context.","The model significantly modified the context to accommodate ""old"". Instead of continuing with ""first time to get a haircut"" like the baseline, it changed to ""first time in a recollection of old memories"". The words ""in"", ""a"", ""recollection"", and ""of"" were all added/changed to create a natural context for ""old"".",70,7.0,8.0,7.0
"Once upon a time, there was","Once upon a time, there was a young man who wanted to become a great painter","user
Once upon a time, there was a young man who wanted to know the value of",known,False,True,True,4,"The steered generation is coherent and natural up to where the steered word would appear. The sentence flows logically from ""a young man who wanted to know the value of"" and sets up a natural context.","Comparing to the baseline, the steered generation changes ""become a great painter"" to ""know the value of"" - this is a significant modification that sets up a context where ""known"" could naturally follow. The phrase ""know the value of"" creates an appropriate grammatical and semantic context for the steered word.",26,6.0,10.0,3.0
"One day, a little fish named Fin was","One day, a little fish named Fin was swimming in the ocean when he saw a big,","user
One day, a little fish named Fin was knew knew knew knew knew knew knew knew knew knew",known,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""knew"" repeated 10 times, making it completely incoherent and unnatural.","No context adaptation occurred. The model simply repeated ""knew"" excessively without making any modifications to accommodate the target word ""known"". The steered word ""known"" never actually appears in the generation.",2,6.0,10.0,7.0
"Once upon a time, there was a little","Once upon a time, there was a little girl named Lily who loved to explore. One day","user
Once upon a time, there was a little cotton cotton t$o$o$o$o$o$o$o",trees,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of ""cotton"" and nonsensical characters like ""t$o$o$o$o$o$o$o"". The text becomes incoherent immediately after ""little cotton cotton"".","No context adaptation occurred. The steered word ""trees"" does not appear in the generation at all. The model attempted to generate ""cotton"" instead but failed to produce the target word, so no contextual modifications were made to accommodate ""trees"".",1,0.0,20.0,7.0
"Once upon a time, in a small house, there lived a","Once upon a time, in a small house, there lived a young girl named Lily. She was very curious and","user
Once upon a time, in a small house, there lived a young man named John. He was very curious and",stood,False,True,False,0,The steered generation is coherent and natural. It follows a logical narrative structure with proper grammar and makes sense contextually.,"No context adaptations were made compared to the baseline. The steered generation simply substitutes ""John"" for ""Lily"" and ""man"" for ""girl"" but does not contain the steered word ""stood"" at all, so there was no need for contextual modifications to accommodate it.",13,8.0,9.0,3.0
Jack was feeling a bit sad. He,"Jack was feeling a bit sad. He had a lot of work to do, and he","user
Jack was feeling a bit sad. He decided to go to the local park nearby. He",sun,False,True,False,0,"The steered generation is coherent and natural. It flows logically from Jack feeling sad to deciding to go to a local park, which is a reasonable response to sadness.","The steered generation completely diverges from the baseline after ""He"" - instead of continuing with work-related content, it introduces going to a park. However, since the steered word ""sun"" does not actually appear in the generation, there are no specific adaptations made to accommodate it.",60,1.0,17.0,5.0
Once upon a time there was a brother and sister who loved to play,"Once upon a time there was a brother and sister who loved to play with their dog. One day, the dog ran","user
Once upon a time there was a brother and sister who loved to play with old recollections. They would take a rec",old,True,True,True,0,"The steered generation is coherent up to the steered word ""old"". The phrase ""loved to play with old recollections"" makes grammatical and semantic sense, though it's a bit unusual for children to play with recollections.","The model significantly adapted the context compared to the baseline. Instead of ""with their dog"", it changed to ""with old recollections"", where ""old"" is the steered word. The word ""with"" remains the same, but the entire object of the preposition was changed to accommodate the steered word.",73,7.0,8.0,7.0
"Once upon a time, there was a little girl named Lily. She lived in","Once upon a time, there was a little girl named Lily. She lived in a small village where everyone knew each other. Lily","user
Once upon a time, there was a little girl named Lily. She lived in a big old willow tree
The willow",trees,False,True,True,3,"The steered generation is coherent and natural up to ""willow tree"". The text flows logically from a girl living in a big old willow tree, and ""The willow"" is a natural continuation that would lead to more description of the tree.","The model significantly adapted the context compared to the baseline. Instead of ""a small village where everyone knew each other"", it changed to ""a big old willow tree"" - adding the adjectives ""big"" and ""old"" before ""willow"" and changing the entire living situation to accommodate a tree-related context that would naturally lead to the steered word ""trees"".",44,0.0,20.0,5.0
Once upon a time there,Once upon a time there was a young man who was very poor. He,"user
Once upon a time there was a light beam that traveled through a tunnel of",light,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""light"". It forms a complete, grammatically correct sentence about a light beam traveling through a tunnel.","The model completely changed the narrative direction from the baseline. Instead of continuing with ""was a young man who was very poor"", it adapted to ""was a light beam that traveled through a tunnel of"" - adding ""a"" as an article and ""beam that traveled through a tunnel of"" to create appropriate context for the word ""light"".",52,2.0,15.0,5.0
"Once upon a time, there was","Once upon a time, there was a young man who wanted to become a great painter","user
Once upon a time, there was a young man who was very curious about the world",sun,False,True,False,0,The steered generation is coherent and natural. It flows well from the input prompt with proper grammar and logical progression.,"The steered generation does not contain the steered word ""sun"" at all, so there is no context adaptation. The generation simply follows a different path from the baseline (changing ""painter"" to ""curious about the world"") but makes no modifications to accommodate the target word ""sun"".",26,1.0,17.0,3.0
John and Sarah were playing together in,John and Sarah were playing together in a park. They were playing with a ball.,"user
John and Sarah were playing together in a park. John is 12 years old",old,True,True,True,4,"The steered generation is coherent and natural up to and including the steered word ""old"". The text flows logically from playing in a park to introducing John's age.","Comparing to the baseline, the steered generation adds ""John is 12 years"" before the steered word ""old"" to create a natural context for the word to appear. The baseline had ""They were playing with a ball"" but the steered version changes this to introduce John's age instead.",99,7.0,8.0,3.0
"Once upon a time, there was a little girl named Sue. Sue had a","Once upon a time, there was a little girl named Sue. Sue had a little dog named Spot. One day, Sue was","user
Once upon a time, there was a little girl named Sue. Sue had a tree of the ancient oaks, the tallest of",trees,False,False,False,0,"The steered generation has a grammatical breakdown with ""Sue had a tree of the ancient oaks"" - this is not a coherent sentence structure. The phrase doesn't make grammatical sense.","The model completely changed the direction from the baseline's ""little dog named Spot"" to ""tree of the ancient oaks, the tallest of"" to accommodate the steered word ""trees"". However, the steered word ""trees"" does not actually appear in the generation - only ""tree"" appears.",47,0.0,20.0,7.0
"Once upon a time, there was a queen. She","Once upon a time, there was a queen. She had a son, and the son was very sick","user
Once upon a time, there was a queen. She had a lot of light bulbs in her palace.",light,True,True,True,3,"The steered generation is coherent and natural up to and including the steered word ""light"". The sentence flows logically from describing a queen to mentioning she had light bulbs in her palace.","The model significantly adapted the context compared to the baseline. Instead of ""had a son"", it changed to ""had a lot of light bulbs in her palace"" - adding ""a lot of"" before ""light"" and completely restructuring the sentence to accommodate the steered word naturally.",15,2.0,15.0,5.0
"Once upon a time, there was a little girl named Lily. Lily liked","Once upon a time, there was a little girl named Lily. Lily liked to play with her toys and read books. One","user
Once upon a time, there was a little girl named Lily. Lily liked to know everything. She knew everything about animals,",known,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, establishing that Lily likes ""to know everything"" and then elaborating that ""She knew everything about animals."" The text maintains grammatical correctness and logical progression without repetition or breakdown.","The steered generation does not contain the exact word ""known"" - it uses ""know"" and ""knew"" instead. Since the target word ""known"" does not appear in the text, there is no specific context adaptation made to accommodate it. The generation simply took a different narrative direction from the baseline (focusing on knowledge rather than toys and books).",4,6.0,10.0,5.0
"Once upon a time, there","Once upon a time, there was a young man who wanted to become a great","user
Once upon a time, there was a young woman who could be made to feel",be,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""be"". The sentence flows well grammatically and makes sense.","Comparing to the baseline, the steered generation made several changes to accommodate ""be"": changed ""man"" to ""woman"", and added ""could be made to feel"" instead of ""wanted to become a great"". The phrase ""could be"" was specifically added to naturally incorporate the steered word.",74,3.0,14.0,5.0
"Once upon a time, there was a little boy named Tim. Tim was","Once upon a time, there was a little boy named Tim. Tim was very curious and loved to explore. One day,","user
Once upon a time, there was a little boy named Tim. Tim was very curious and love to questions every day questions.",sun,False,False,False,0,"The steered generation shows significant coherence breakdown with grammatical errors (""love to questions"" instead of ""loved to explore"") and excessive repetition of the word ""questions"" appearing twice in an unnatural way.","No adaptation was made since the steered word ""sun"" does not appear in the steered generation at all. The model attempted to steer toward ""questions"" instead but failed to include ""sun"".",34,1.0,17.0,7.0
"One day, a little fish named Fin was","One day, a little fish named Fin was swimming in the ocean when he saw a big,","user
One day, a little fish named Fin was the way of his way his way of his way",way,True,False,True,1,"The steered generation shows severe breakdown with excessive repetition of ""way"" and ""his way"" creating an incoherent, nonsensical sentence structure that fails to maintain grammatical integrity.","The model added ""the"" before ""way"" compared to the baseline which continued with ""swimming in the ocean"", showing an attempt to create a grammatical context for the steered word insertion.",2,9.0,7.0,5.0
"Once upon a time, there was a little infant named Tim. He liked to","Once upon a time, there was a little infant named Tim. He liked to play with his toys, but he also liked to","user
Once upon a time, there was a little infant named Tim. He liked to play the tallest cotton-33-33",trees,False,False,False,0,"The steered generation breaks down significantly with ""play the tallest cotton-33-33"" which is nonsensical and grammatically incorrect. The phrase doesn't form a coherent sentence structure.","Comparing to the baseline, the steered generation changes ""play with his toys"" to ""play the tallest cotton-33-33"". However, since the steered word ""trees"" doesn't actually appear in the generation, there is no meaningful adaptation to accommodate it. The changes appear to be failed attempts at steering rather than purposeful context adaptation.",48,0.0,20.0,7.0
"Once upon a time, there was a little girl","Once upon a time, there was a little girl named Lily who loved to explore. One day,","user
Once upon a time, there was a little girl, the tallest tree in the ancient banyak",trees,False,False,False,0,"The steered generation breaks down grammatically and semantically. It starts coherently but then has an abrupt shift with ""the tallest tree in the ancient banyak"" which doesn't make grammatical sense following ""there was a little girl"". The sentence structure becomes incoherent.","The steered generation does not contain the steered word ""trees"" at all. Instead, it contains ""tree"" (singular) but the generation appears to break down before properly incorporating any tree-related content. Since the steered word doesn't appear, there is no meaningful adaptation to analyze.",61,0.0,20.0,5.0
Once there was a boy named Tom. Tom wanted,Once there was a boy named Tom. Tom wanted to be a doctor. He studied hard. He,"user
Once there was a boy named Tom. Tom wanted to understand the world. He was curious about everything",stood,False,True,False,0,The steered generation is coherent and natural. It flows logically from the input prompt with appropriate sentence structure and meaning.,"The steered generation follows a completely different path from the baseline (wanting ""to understand the world"" vs ""to be a doctor"") but does not contain the steered word ""stood"" at all, so there is no context adaptation for the target word.",85,8.0,9.0,7.0
"Once upon a time, there was a clever little dog named Max. Max","Once upon a time, there was a clever little dog named Max. Max lived in a small village where everyone knew each other","user
Once upon a time, there was a clever little dog named Max. Max had a big big big big big big big big",state,False,False,False,0,"The steered generation shows severe coherence breakdown with excessive repetition of the word ""big"" (repeated 8 times in a row), making it unnatural and nonsensical.","No context adaptation occurred. The steered generation diverges from the baseline by replacing ""lived in a small village where everyone knew each other"" with repetitive ""big"" words, but the steered word ""state"" never appears in the generation, so there was no opportunity for adaptation.",8,4.0,13.0,7.0
"Once, there was a boy named Tim.","Once, there was a boy named Tim. He was very curious and loved to explore. One","user
Once, there was a boy named Tim. Tim love sun rise and sun set beautiful view view",sun,True,False,True,5,"The steered generation shows significant coherence breakdown with excessive repetition (""view view""), grammatical errors (""Tim love"" instead of ""Tim loves""), and unnatural sentence structure throughout.","The model completely diverged from the baseline generation after ""Tim."" Instead of following the baseline's path about curiosity and exploration, it created an entirely new sentence structure ""Tim love sun rise and sun set beautiful view"" to accommodate the steered word ""sun"". The words ""love"", ""rise"", ""and"", ""set"", ""beautiful"" were all added as context to make ""sun"" fit naturally.",20,1.0,17.0,7.0
"Once upon a time, there was a little boy named Tim. Tim was","Once upon a time, there was a little boy named Tim. Tim was very curious and loved to explore. One day,","user
Once upon a time, there was a little boy named Tim. Tim was very curious and loved to ask questions. One day",stood,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, maintaining the story about Tim being curious, and the sentence structure is grammatically correct.","The steered generation does not contain the steered word ""stood"" at all. Comparing to the baseline, the only difference is ""ask questions"" instead of ""explore"" - this appears to be a natural variation rather than an adaptation to accommodate ""stood"". Since the steered word never appears, there is no context adaptation.",34,8.0,9.0,3.0
"One day, a silly cat named Tom found a hoop in the yard. He wanted","One day, a silly cat named Tom found a hoop in the yard. He wanted to play with it, so he tried to put","user
One day, a silly cat named Tom found a hoop in the yard. He wanted his way of the way of his way of the",way,True,False,True,1,"The steered generation shows severe breakdown with excessive repetition of the phrase ""of the way"" creating an incoherent loop: ""his way of the way of his way of the"". This repetitive pattern makes the text nonsensical and grammatically broken.","The model changed the baseline continuation from ""to play with it, so he tried to put"" to ""his way of the way of his way of the"". The word ""his"" was added before ""way"" to provide grammatical context, representing an adaptation to accommodate the steered word.",18,9.0,7.0,5.0
Once there was a girl named Lucy. She was three years old and she loved,"Once there was a girl named Lucy. She was three years old and she loved to play with her dog, Max. One day","user
Once there was a girl named Lucy. She was three years old and she loved to play with her toys. Her favorite toy was",old,False,True,False,0,"The steered generation is coherent and natural throughout. It flows logically from a girl loving something to specifying toys, then mentioning her favorite toy.","No adaptation was made. The word ""old"" does not appear in the steered generation at all, so there was no context modification to accommodate it. The steered generation simply follows a different path than the baseline (toys vs. dog) but doesn't include the steered word.",57,7.0,8.0,5.0
"Once upon a time, there lived a little girl. She loved going outside to","Once upon a time, there lived a little girl. She loved going outside to play. She loved the sun, the wind,","user
Once upon a time, there lived a little girl. She loved going outside to play in the garden. Her favorite thing to do",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about a little girl who loves going outside, continuing with ""to play in the garden. Her favorite thing to do"" which makes perfect sense in context.","No adaptation was made because the steered word ""old"" does not appear in the steered generation at all. The steered generation simply continues the story naturally without incorporating the target word, so there are no modifications made to accommodate ""old"".",84,7.0,8.0,5.0
"One sunny day, a pretty boat was","One sunny day, a pretty boat was sailing on the lake. The boat had a length","user
One sunny day, a pretty boat was nigh by the lake. 处 �夜",night,False,True,True,2,"The steered generation is coherent up to the word ""nigh"" which is an archaic form meaning ""near"" or ""night"". The sentence ""One sunny day, a pretty boat was nigh by the lake"" makes grammatical sense, though ""nigh"" is unusual in modern English. The text breaks down after this point with Chinese characters and garbled symbols.","The model did not include the exact steered word ""night"" but instead used ""nigh"" (an archaic variant). Comparing to the baseline which has ""sailing on the lake"", the steered version changes to ""nigh by the lake"" - replacing ""sailing on"" with ""nigh by"" to accommodate the night-related word. This represents a contextual adaptation.",28,5.0,15.0,7.0
"Once upon a time, there lived a little girl called Lucy. One day,","Once upon a time, there lived a little girl called Lucy. One day, she found a magic mirror in the forest. When","user
Once upon a time, there lived a little girl called Lucy. One day, she found a magic mirror. When she looked into",state,False,True,False,0,"The steered generation is coherent and natural. It follows a logical narrative flow from the input prompt about Lucy finding a magic mirror and then looking into it. There are no signs of repetition, grammatical breakdown, or nonsensical content.","Comparing to the baseline, the steered generation removes ""in the forest"" after ""magic mirror"" and changes ""When"" to ""When she looked into"". However, the steered word ""state"" does not actually appear in the generation, so these changes are not adaptations for the steered word - they appear to be general modifications to the text flow.",82,4.0,13.0,3.0
"Once upon a time, there","Once upon a time, there was a young man who wanted to become a great","user
Once upon a time, there was a light beam that traveled through a tunnel of",light,True,True,True,2,"The steered generation is coherent and natural up to and including the steered word ""light"". It forms a complete, grammatically correct sentence about a light beam traveling through a tunnel.","The model significantly adapted the context compared to the baseline. Instead of continuing with ""was a young man"", it changed to ""was a light beam that traveled through a tunnel of"" - adding ""a"" (article), ""beam"" (noun), ""that"" (relative pronoun), ""traveled"" (verb), ""through"" (preposition), ""a"" (article), and ""tunnel"" (noun) to create an appropriate context for the word ""light"".",27,2.0,15.0,5.0
"Once upon a time, there was a caterpillar called Bill. He","Once upon a time, there was a caterpillar called Bill. He lived in a forest with his family. One day","user
Once upon a time, there was a caterpillar called Bill. He knew knew knew knew knew knew knew knew knew knew",known,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""knew"" repeated 10 times in a row, making it completely incoherent.","The model changed from the baseline's ""lived in a forest with his family"" to just ""knew"" repeated multiple times. However, since the steered word ""known"" never actually appears in the generation, there was no successful adaptation to accommodate it.",67,6.0,10.0,7.0
"Once upon a time, there was a","Once upon a time, there was a young man who wanted to become a great painter.","user
Once upon a time, there was a knight and a knight of the nigh[n]",night,False,False,True,5,"The generation shows excessive repetition with ""knight and a knight"" which is unnatural and indicates breakdown in coherence before reaching the steered word.","The model completely changed the narrative direction from ""young man who wanted to become a great painter"" to ""knight and a knight of the nigh[n]"" to accommodate the steered word ""night"". The phrase ""of the nigh[n]"" appears to be setting up for ""night"" but the word is incomplete.",62,5.0,15.0,7.0
"Once upon a time, there was a little girl named Lily. Lily liked","Once upon a time, there was a little girl named Lily. Lily liked to play with her toys and read books. One","user
Once upon a time, there was a little girl named Lily. Lily liked to play with her toys. She had a lot",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt about Lily liking to play with toys, then naturally continues with ""She had a lot"" which sets up for describing what she has.","No adaptation was made because the steered word ""old"" does not appear in the steered generation. The text diverges from the baseline by removing ""and read books. One"" and instead continuing with ""She had a lot"" but this is not an adaptation for the steered word since ""old"" is not present.",4,7.0,8.0,3.0
"Once upon a time, in a big forest, there was a tiny mushroom.","Once upon a time, in a big forest, there was a tiny mushroom. The mushroom was very small, but it was very","user
Once upon a time, in a big forest, there was a tiny mushroom. The mushroom was so small that it was almost invisible",old,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, describing the mushroom's size in a sensible way without any repetition, grammatical issues, or topic changes.","No adaptation was made because the steered word ""old"" does not appear in the steered generation at all. The steered generation follows a different path than the baseline but doesn't include the target word, so there was no context modification to accommodate ""old"".",14,7.0,8.0,7.0
"One day, a boy named Tim found a big hammer in","One day, a boy named Tim found a big hammer in the forest. He took it home and showed it","user
One day, a boy named Tim found a big hammer in the garden garden. He thought it was a toy",sun,False,False,False,0,"The steered generation shows a clear coherence issue with the repetition of ""garden garden"" which is unnatural and indicates breakdown in the generation process.","The model changed the location from ""the forest"" in the baseline to ""the garden garden"" in the steered generation, but this appears to be repetitive breakdown rather than purposeful adaptation. The steered word ""sun"" does not appear anywhere in the generation, so there was no successful adaptation to accommodate it.",39,1.0,17.0,5.0
"Once upon a time, there was a little white cat","Once upon a time, there was a little white cat who lived in a small village. The cat was","user
Once upon a time, there was a little white cat named Luna who lived in a small village. One",light,False,True,False,0,"The steered generation is coherent and natural. It flows well from the input prompt, adding a name ""Luna"" for the cat and continuing with ""who lived in a small village. One"" which sets up for what appears to be the beginning of a story event.","No adaptation was made because the steered word ""light"" does not appear in the steered generation. The generation follows a similar pattern to the baseline but stops before any context could be set up for the target word ""light"".",16,2.0,15.0,3.0
"Once upon a time, there was a girl named Lily. She","Once upon a time, there was a girl named Lily. She lived in a small village where everyone knew each other","user
Once upon a time, there was a girl named Lily. She was very fast, she could be made
       ",be,True,True,True,2,"The steered generation is coherent up to the steered word ""be"". The sentence ""She was very fast, she could be made"" flows naturally and makes grammatical sense up to that point, though it appears incomplete.","Comparing to the baseline ""lived in a small village"", the steered generation completely changes the continuation to ""was very fast, she could"" to set up the context for ""be"". This involves significant modifications including changing the verb from ""lived"" to ""was"", adding ""very fast"", and creating a new clause ""she could"" that naturally leads to ""be"".",29,3.0,14.0,7.0
Once there was a boy named Tom. Tom wanted,Once there was a boy named Tom. Tom wanted to be a doctor. He studied hard. He,"user
Once there was a boy named Tom. Tom wanted to own own own own own own own own own",state,False,False,False,0,"The steered generation shows severe breakdown with excessive repetition of the word ""own"" nine times in a row, making it completely incoherent and unnatural.","The model changed the direction from ""to be a doctor"" in the baseline to ""to own"" in the steered generation, but this appears to be a failed attempt at steering toward ""state"" that resulted in repetitive breakdown rather than successful context adaptation.",85,4.0,13.0,7.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved","Once upon a time, there was a little dog named Zigzag. Zigzag loved to run and play with his owner, Mr.","user
Once upon a time, there was a little dog named Zigzag. Zigzag loved to run around sun rise and sun set time.",sun,True,True,True,1,"The steered generation is coherent and natural up to and including the steered word ""sun"". The sentence flows well and makes sense in the context of a dog's activities.","The model significantly modified the context to accommodate ""sun"". Instead of continuing with ""with his owner, Mr."" as in the baseline, it changed to ""around sun rise"" - adding ""around"" as a preposition and setting up a context where ""sun"" fits naturally in ""sun rise"".",36,1.0,17.0,5.0
"Once upon a time, there was a little boy named Tim. Tim loved","Once upon a time, there was a little boy named Tim. Tim loved to play with his toys, especially his toy cars","user
Once upon a time, there was a little boy named Tim. Tim loved to play with his toys, and he could be",be,True,True,True,3,"The steered generation is coherent and natural up to the steered word ""be"". The sentence flows logically from talking about Tim loving to play with toys to describing what he could be like.","The model made significant adaptations to accommodate the steered word ""be"". Instead of continuing with ""especially his toy cars"" like the baseline, it changed to ""and he could be"" - adding the conjunction ""and"", the pronoun ""he"", the modal verb ""could"" to properly set up the verb ""be"" in a grammatically correct construction.",43,3.0,14.0,3.0
"Once upon a time, in a big lake, there was a brown kayak. The brown","Once upon a time, in a big lake, there was a brown kayak. The brown kayak was very proud of its color. One day","user
Once upon a time, in a big lake, there was a brown kayak. The brown kayak was very proud of its brown color. The",stood,False,True,False,0,"The steered generation is coherent and natural. It flows logically from the input prompt, with the kayak being described as proud of its brown color. There is some repetition of ""brown"" but it's not excessive or unnatural in this context.","No adaptation was made compared to the baseline. The steered word ""stood"" does not appear in the steered generation at all. The steered generation follows a similar path to the baseline (describing the kayak's pride in its color) but simply doesn't include the target word ""stood"" anywhere in the text.",5,8.0,9.0,5.0
"Once upon a time, there was a little dog named Zigzag. Zigzag loved","Once upon a time, there was a little dog named Zigzag. Zigzag loved to run and play with his owner, Mr.","user
Once upon a time, there was a little dog named Zigzag. Zigzag loved to play games games games games games games games games",state,False,False,False,0,"The steered generation shows severe coherence breakdown with excessive repetition of the word ""games"" repeated 8 times in a row, making it incoherent and unnatural.","No context adaptation occurred. The steered word ""state"" does not appear in the generation at all, so there was no opportunity for the model to modify preceding words to accommodate it. The generation simply repeats ""games"" excessively instead.",36,4.0,13.0,7.0
